"aar","fylke_nr","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2012","NULL","skole_tilsk","kroner","33000","tilskudd","0616","NULL"
"2012","NULL","totalt","kroner","4819640","tilskudd","0617","NULL"
"2012","NULL","inttilsk_1_5","kroner","4550000","tilskudd","0617","NULL"
"2012","NULL","inttilsk_1","kroner","1824500","tilskudd","0617","NULL"
"2012","NULL","inttilsk_2_5","kroner","2725500","tilskudd","0617","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0617","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0617","NULL"
"2012","NULL","em_tilsk","kroner","126840","tilskudd","0617","NULL"
"2012","NULL","barnehage_tilsk","kroner","21800","tilskudd","0617","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0617","NULL"
"2012","NULL","skole_tilsk","kroner","121000","tilskudd","0617","NULL"
"2012","NULL","totalt","kroner","3596500","tilskudd","0618","NULL"
"2012","NULL","inttilsk_1_5","kroner","3519500","tilskudd","0618","NULL"
"2012","NULL","inttilsk_1","kroner","1213000","tilskudd","0618","NULL"
"2012","NULL","inttilsk_2_5","kroner","2306500","tilskudd","0618","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0618","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0618","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0618","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0618","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0618","NULL"
"2012","NULL","skole_tilsk","kroner","77000","tilskudd","0618","NULL"
"2012","NULL","totalt","kroner","4385100","tilskudd","0619","NULL"
"2012","NULL","inttilsk_1_5","kroner","3630500","tilskudd","0619","NULL"
"2012","NULL","inttilsk_1","kroner","1824000","tilskudd","0619","NULL"
"2012","NULL","inttilsk_2_5","kroner","1806500","tilskudd","0619","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0619","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0619","NULL"
"2012","NULL","em_tilsk","kroner","634200","tilskudd","0619","NULL"
"2012","NULL","barnehage_tilsk","kroner","65400","tilskudd","0619","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0619","NULL"
"2012","NULL","skole_tilsk","kroner","55000","tilskudd","0619","NULL"
"2012","NULL","totalt","kroner","4826880","tilskudd","0620","NULL"
"2012","NULL","inttilsk_1_5","kroner","4529200","tilskudd","0620","NULL"
"2012","NULL","inttilsk_1","kroner","1139500","tilskudd","0620","NULL"
"2012","NULL","inttilsk_2_5","kroner","3389700","tilskudd","0620","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0620","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0620","NULL"
"2012","NULL","em_tilsk","kroner","253680","tilskudd","0620","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0620","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0620","NULL"
"2012","NULL","skole_tilsk","kroner","44000","tilskudd","0620","NULL"
"2012","NULL","totalt","kroner","2629541","tilskudd","0621","NULL"
"2012","NULL","inttilsk_1_5","kroner","2079000","tilskudd","0621","NULL"
"2012","NULL","inttilsk_1","kroner","820000","tilskudd","0621","NULL"
"2012","NULL","inttilsk_2_5","kroner","1259000","tilskudd","0621","NULL"
"2012","NULL","funkhem","kroner","485541","tilskudd","0621","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0621","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0621","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0621","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0621","NULL"
"2012","NULL","skole_tilsk","kroner","65000","tilskudd","0621","NULL"
"2012","NULL","totalt","kroner","582000","tilskudd","0622","NULL"
"2012","NULL","inttilsk_1_5","kroner","560000","tilskudd","0622","NULL"
"2012","NULL","inttilsk_1","kroner","0","tilskudd","0622","NULL"
"2012","NULL","inttilsk_2_5","kroner","560000","tilskudd","0622","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0622","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0622","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0622","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0622","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0622","NULL"
"2012","NULL","skole_tilsk","kroner","22000","tilskudd","0622","NULL"
"2012","NULL","totalt","kroner","14236750","tilskudd","0623","NULL"
"2012","NULL","inttilsk_1_5","kroner","11935500","tilskudd","0623","NULL"
"2012","NULL","inttilsk_1","kroner","3718000","tilskudd","0623","NULL"
"2012","NULL","inttilsk_2_5","kroner","8217500","tilskudd","0623","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0623","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0623","NULL"
"2012","NULL","em_tilsk","kroner","2061150","tilskudd","0623","NULL"
"2012","NULL","barnehage_tilsk","kroner","86100","tilskudd","0623","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0623","NULL"
"2012","NULL","skole_tilsk","kroner","154000","tilskudd","0623","NULL"
"2012","NULL","totalt","kroner","15154286","tilskudd","0624","NULL"
"2012","NULL","inttilsk_1_5","kroner","13899500","tilskudd","0624","NULL"
"2012","NULL","inttilsk_1","kroner","4577000","tilskudd","0624","NULL"
"2012","NULL","inttilsk_2_5","kroner","9322500","tilskudd","0624","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0624","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0624","NULL"
"2012","NULL","em_tilsk","kroner","664986","tilskudd","0624","NULL"
"2012","NULL","barnehage_tilsk","kroner","151500","tilskudd","0624","NULL"
"2012","NULL","eldre_tilsk","kroner","143000","tilskudd","0624","NULL"
"2012","NULL","skole_tilsk","kroner","295300","tilskudd","0624","NULL"
"2012","NULL","totalt","kroner","13727112","tilskudd","0625","NULL"
"2012","NULL","inttilsk_1_5","kroner","12563250","tilskudd","0625","NULL"
"2012","NULL","inttilsk_1","kroner","2582000","tilskudd","0625","NULL"
"2012","NULL","inttilsk_2_5","kroner","9981250","tilskudd","0625","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0625","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0625","NULL"
"2012","NULL","em_tilsk","kroner","855862","tilskudd","0625","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0625","NULL"
"2012","NULL","eldre_tilsk","kroner","143000","tilskudd","0625","NULL"
"2012","NULL","skole_tilsk","kroner","165000","tilskudd","0625","NULL"
"2012","NULL","totalt","kroner","21613330","tilskudd","0626","NULL"
"2012","NULL","inttilsk_1_5","kroner","19520500","tilskudd","0626","NULL"
"2012","NULL","inttilsk_1","kroner","4887000","tilskudd","0626","NULL"
"2012","NULL","inttilsk_2_5","kroner","14633500","tilskudd","0626","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0626","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0626","NULL"
"2012","NULL","em_tilsk","kroner","1786330","tilskudd","0626","NULL"
"2012","NULL","barnehage_tilsk","kroner","109000","tilskudd","0626","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0626","NULL"
"2012","NULL","skole_tilsk","kroner","197500","tilskudd","0626","NULL"
"2012","NULL","totalt","kroner","10768920","tilskudd","0627","NULL"
"2012","NULL","inttilsk_1_5","kroner","10399000","tilskudd","0627","NULL"
"2012","NULL","inttilsk_1","kroner","891500","tilskudd","0627","NULL"
"2012","NULL","inttilsk_2_5","kroner","9507500","tilskudd","0627","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0627","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0627","NULL"
"2012","NULL","em_tilsk","kroner","63420","tilskudd","0627","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0627","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0627","NULL"
"2012","NULL","skole_tilsk","kroner","306500","tilskudd","0627","NULL"
"2012","NULL","totalt","kroner","14274042","tilskudd","0628","NULL"
"2012","NULL","inttilsk_1_5","kroner","12883000","tilskudd","0628","NULL"
"2012","NULL","inttilsk_1","kroner","2642500","tilskudd","0628","NULL"
"2012","NULL","inttilsk_2_5","kroner","10240500","tilskudd","0628","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0628","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0628","NULL"
"2012","NULL","em_tilsk","kroner","1109542","tilskudd","0628","NULL"
"2012","NULL","barnehage_tilsk","kroner","85000","tilskudd","0628","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0628","NULL"
"2012","NULL","skole_tilsk","kroner","196500","tilskudd","0628","NULL"
"2012","NULL","totalt","kroner","5931100","tilskudd","0631","NULL"
"2012","NULL","inttilsk_1_5","kroner","5781000","tilskudd","0631","NULL"
"2012","NULL","inttilsk_1","kroner","1536500","tilskudd","0631","NULL"
"2012","NULL","inttilsk_2_5","kroner","4244500","tilskudd","0631","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0631","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0631","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0631","NULL"
"2012","NULL","barnehage_tilsk","kroner","62100","tilskudd","0631","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0631","NULL"
"2012","NULL","skole_tilsk","kroner","88000","tilskudd","0631","NULL"
"2012","NULL","totalt","kroner","2740000","tilskudd","0632","NULL"
"2012","NULL","inttilsk_1_5","kroner","2718000","tilskudd","0632","NULL"
"2012","NULL","inttilsk_1","kroner","840000","tilskudd","0632","NULL"
"2012","NULL","inttilsk_2_5","kroner","1878000","tilskudd","0632","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0632","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0632","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0632","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0632","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0632","NULL"
"2012","NULL","skole_tilsk","kroner","22000","tilskudd","0632","NULL"
"2012","NULL","totalt","kroner","7136520","tilskudd","0633","NULL"
"2012","NULL","inttilsk_1_5","kroner","5192500","tilskudd","0633","NULL"
"2012","NULL","inttilsk_1","kroner","1381500","tilskudd","0633","NULL"
"2012","NULL","inttilsk_2_5","kroner","3811000","tilskudd","0633","NULL"
"2012","NULL","funkhem","kroner","820000","tilskudd","0633","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0633","NULL"
"2012","NULL","em_tilsk","kroner","1014720","tilskudd","0633","NULL"
"2012","NULL","barnehage_tilsk","kroner","21800","tilskudd","0633","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0633","NULL"
"2012","NULL","skole_tilsk","kroner","87500","tilskudd","0633","NULL"
"2012","NULL","totalt","kroner","20230739","tilskudd","0701","NULL"
"2012","NULL","inttilsk_1_5","kroner","15656500","tilskudd","0701","NULL"
"2012","NULL","inttilsk_1","kroner","3857000","tilskudd","0701","NULL"
"2012","NULL","inttilsk_2_5","kroner","11799500","tilskudd","0701","NULL"
"2012","NULL","funkhem","kroner","952423","tilskudd","0701","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0701","NULL"
"2012","NULL","em_tilsk","kroner","3097416","tilskudd","0701","NULL"
"2012","NULL","barnehage_tilsk","kroner","150400","tilskudd","0701","NULL"
"2012","NULL","eldre_tilsk","kroner","143000","tilskudd","0701","NULL"
"2012","NULL","skole_tilsk","kroner","231000","tilskudd","0701","NULL"
"2012","NULL","totalt","kroner","10351060","tilskudd","0702","NULL"
"2012","NULL","inttilsk_1_5","kroner","6786000","tilskudd","0702","NULL"
"2012","NULL","inttilsk_1","kroner","2397500","tilskudd","0702","NULL"
"2012","NULL","inttilsk_2_5","kroner","4388500","tilskudd","0702","NULL"
"2012","NULL","funkhem","kroner","2294200","tilskudd","0702","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0702","NULL"
"2012","NULL","em_tilsk","kroner","1141560","tilskudd","0702","NULL"
"2012","NULL","barnehage_tilsk","kroner","64300","tilskudd","0702","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0702","NULL"
"2012","NULL","skole_tilsk","kroner","65000","tilskudd","0702","NULL"
"2012","NULL","totalt","kroner","20836302","tilskudd","0704","NULL"
"2012","NULL","inttilsk_1_5","kroner","18318400","tilskudd","0704","NULL"
"2012","NULL","inttilsk_1","kroner","5443500","tilskudd","0704","NULL"
"2012","NULL","inttilsk_2_5","kroner","12874900","tilskudd","0704","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0704","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0704","NULL"
"2012","NULL","em_tilsk","kroner","2145402","tilskudd","0704","NULL"
"2012","NULL","barnehage_tilsk","kroner","109000","tilskudd","0704","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0704","NULL"
"2012","NULL","skole_tilsk","kroner","263500","tilskudd","0704","NULL"
"2012","NULL","totalt","kroner","20170171","tilskudd","0706","NULL"
"2012","NULL","inttilsk_1_5","kroner","17633000","tilskudd","0706","NULL"
"2012","NULL","inttilsk_1","kroner","4641500","tilskudd","0706","NULL"
"2012","NULL","inttilsk_2_5","kroner","12991500","tilskudd","0706","NULL"
"2012","NULL","funkhem","kroner","499523","tilskudd","0706","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0706","NULL"
"2012","NULL","em_tilsk","kroner","1520848","tilskudd","0706","NULL"
"2012","NULL","barnehage_tilsk","kroner","21800","tilskudd","0706","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0706","NULL"
"2012","NULL","skole_tilsk","kroner","495000","tilskudd","0706","NULL"
"2012","NULL","totalt","kroner","38330946","tilskudd","0709","NULL"
"2012","NULL","inttilsk_1_5","kroner","30515500","tilskudd","0709","NULL"
"2012","NULL","inttilsk_1","kroner","7317000","tilskudd","0709","NULL"
"2012","NULL","inttilsk_2_5","kroner","23198500","tilskudd","0709","NULL"
"2012","NULL","funkhem","kroner","2497234","tilskudd","0709","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0709","NULL"
"2012","NULL","em_tilsk","kroner","4627812","tilskudd","0709","NULL"
"2012","NULL","barnehage_tilsk","kroner","107900","tilskudd","0709","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0709","NULL"
"2012","NULL","skole_tilsk","kroner","582500","tilskudd","0709","NULL"
"2012","NULL","totalt","kroner","931500","tilskudd","0711","NULL"
"2012","NULL","inttilsk_1_5","kroner","931500","tilskudd","0711","NULL"
"2012","NULL","inttilsk_1","kroner","0","tilskudd","0711","NULL"
"2012","NULL","inttilsk_2_5","kroner","931500","tilskudd","0711","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0711","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0711","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0711","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0711","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0711","NULL"
"2012","NULL","skole_tilsk","kroner","0","tilskudd","0711","NULL"
"2012","NULL","totalt","kroner","8132278","tilskudd","0713","NULL"
"2012","NULL","inttilsk_1_5","kroner","7793000","tilskudd","0713","NULL"
"2012","NULL","inttilsk_1","kroner","2399500","tilskudd","0713","NULL"
"2012","NULL","inttilsk_2_5","kroner","5393500","tilskudd","0713","NULL"
"2012","NULL","funkhem","kroner","-144264","tilskudd","0713","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0713","NULL"
"2012","NULL","em_tilsk","kroner","263942","tilskudd","0713","NULL"
"2012","NULL","barnehage_tilsk","kroner","43600","tilskudd","0713","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0713","NULL"
"2012","NULL","skole_tilsk","kroner","176000","tilskudd","0713","NULL"
"2012","NULL","totalt","kroner","0","tilskudd","0714","NULL"
"2012","NULL","inttilsk_1_5","kroner","0","tilskudd","0714","NULL"
"2012","NULL","inttilsk_1","kroner","0","tilskudd","0714","NULL"
"2012","NULL","inttilsk_2_5","kroner","0","tilskudd","0714","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0714","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0714","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0714","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0714","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0714","NULL"
"2012","NULL","skole_tilsk","kroner","0","tilskudd","0714","NULL"
"2012","NULL","totalt","kroner","5935800","tilskudd","0716","NULL"
"2012","NULL","inttilsk_1_5","kroner","5848000","tilskudd","0716","NULL"
"2012","NULL","inttilsk_1","kroner","1904500","tilskudd","0716","NULL"
"2012","NULL","inttilsk_2_5","kroner","3943500","tilskudd","0716","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0716","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0716","NULL"
"2012","NULL","em_tilsk","kroner","0","tilskudd","0716","NULL"
"2012","NULL","barnehage_tilsk","kroner","21800","tilskudd","0716","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0716","NULL"
"2012","NULL","skole_tilsk","kroner","66000","tilskudd","0716","NULL"
"2012","NULL","totalt","kroner","2375040","tilskudd","0719","NULL"
"2012","NULL","inttilsk_1_5","kroner","1614000","tilskudd","0719","NULL"
"2012","NULL","inttilsk_1","kroner","0","tilskudd","0719","NULL"
"2012","NULL","inttilsk_2_5","kroner","1614000","tilskudd","0719","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0719","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0719","NULL"
"2012","NULL","em_tilsk","kroner","761040","tilskudd","0719","NULL"
"2012","NULL","barnehage_tilsk","kroner","0","tilskudd","0719","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0719","NULL"
"2012","NULL","skole_tilsk","kroner","0","tilskudd","0719","NULL"
"2012","NULL","totalt","kroner","15255360","tilskudd","0720","NULL"
"2012","NULL","inttilsk_1_5","kroner","13316500","tilskudd","0720","NULL"
"2012","NULL","inttilsk_1","kroner","4342500","tilskudd","0720","NULL"
"2012","NULL","inttilsk_2_5","kroner","8974000","tilskudd","0720","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0720","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0720","NULL"
"2012","NULL","em_tilsk","kroner","1141560","tilskudd","0720","NULL"
"2012","NULL","barnehage_tilsk","kroner","152600","tilskudd","0720","NULL"
"2012","NULL","eldre_tilsk","kroner","424700","tilskudd","0720","NULL"
"2012","NULL","skole_tilsk","kroner","220000","tilskudd","0720","NULL"
"2012","NULL","totalt","kroner","15783267","tilskudd","0722","NULL"
"2012","NULL","inttilsk_1_5","kroner","12173000","tilskudd","0722","NULL"
"2012","NULL","inttilsk_1","kroner","4703500","tilskudd","0722","NULL"
"2012","NULL","inttilsk_2_5","kroner","7469500","tilskudd","0722","NULL"
"2012","NULL","funkhem","kroner","910415","tilskudd","0722","NULL"
"2012","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0722","NULL"
"2012","NULL","em_tilsk","kroner","2515352","tilskudd","0722","NULL"
"2012","NULL","barnehage_tilsk","kroner","42500","tilskudd","0722","NULL"
"2012","NULL","eldre_tilsk","kroner","0","tilskudd","0722","NULL"
"2012","NULL","skole_tilsk","kroner","142000","tilskudd","0722","NULL"
"2012","NULL","totalt","kroner","3976000","tilskudd","0723","NULL"
"2012","NULL","inttilsk_1_5","kroner","3899000","tilskudd","0723","NULL"
"2012","NULL","inttilsk_1","kroner","570000","tilskudd","0723","NULL"
"2012","NULL","inttilsk_2_5","kroner","3329000","tilskudd","0723","NULL"
"2012","NULL","funkhem","kroner","0","tilskudd","0723","NULL"
