kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
420;220;20;42;54;53;51;85,60311284;46,51162791;91,30434783;94,73684211;94,64285714;92,72727273;14;.;.;6;.;.;107,6923077;.;.;120;.;.;206;17;40;48;51;50;84,42622951;.;.;92,30769231;.;.;257;43;46;57;56;55;100;100;100;100;100;100;13;.;.;5;.;.;5,058365759;.;.;8,771929825;.;.;244;.;.;52;.;.;94,94163424;.;.;91,22807018;.;.
423;139;18;23;37;32;29;87,42138365;69,23076923;88,46153846;90,24390244;91,42857143;93,5483871;17;.;.;6;5;.;89,47368421;.;.;120;83,33333333;.;122;16;21;31;27;27;87,14285714;.;.;86,11111111;93,10344828;.;159;26;26;41;35;31;100;100;100;100;100;100;19;.;.;5;6;.;11,94968553;.;.;12,19512195;17,14285714;.;140;.;.;36;29;.;88,05031447;.;.;87,80487805;82,85714286;.
425;265;35;45;66;52;67;90,13605442;58,33333333;86,53846154;103,125;101,9607843;100;22;.;.;6;6;5;104,7619048;.;.;120;.;100;243;33;42;60;46;62;89,01098901;.;89,36170213;101,6949153;.;100;294;60;52;64;51;67;100;100;100;100;100;100;21;.;5;5;.;5;7,142857143;.;9,615384615;7,8125;.;7,462686567;273;.;47;59;.;62;92,85714286;.;90,38461538;92,1875;.;92,53731343
426;138;10;28;34;36;30;88,46153846;62,5;87,5;94,44444444;94,73684211;88,23529412;14;.;4;.;5;.;93,33333333;.;100;.;100;.;124;8;24;31;31;30;87,94326241;.;85,71428571;.;93,93939394;.;156;16;32;36;38;34;100;100;100;100;100;100;15;.;4;.;5;.;9,615384615;.;12,5;.;13,15789474;.;141;.;28;.;33;.;90,38461538;.;87,5;.;86,84210526;.
427;1067;173;224;215;229;226;93,02528335;78,28054299;95,31914894;97,72727273;94,62809917;98,68995633;106;8;19;29;26;24;79,10447761;47,05882353;70,37037037;90,625;81,25;92,30769231;961;165;205;186;203;202;94,86673248;80,88235294;98,55769231;98,93617021;96,66666667;99,50738916;1147;221;235;220;242;229;100;100;100;100;100;100;134;17;27;32;32;26;11,68265039;7,692307692;11,4893617;14,54545455;13,2231405;11,35371179;1013;204;208;188;210;203;88,31734961;92,30769231;88,5106383;85,45454545;86,7768595;88,64628821
428;254;38;43;58;60;55;93,04029304;77,55102041;89,58333333;101,754386;95,23809524;98,21428571;22;.;9;5;4;4;75,86206897;.;112,5;83,33333333;80;57,14285714;232;38;34;53;56;51;95,08196721;.;85;103,9215686;96,55172414;104,0816327;273;49;48;57;63;56;100;100;100;100;100;100;29;.;8;6;5;7;10,62271062;.;16,66666667;10,52631579;7,936507937;12,5;244;.;40;51;58;49;89,37728938;.;83,33333333;89,47368421;92,06349206;87,5
429;223;40;43;36;44;60;96,95652174;88,88888889;93,47826087;100;100;101,6949153;17;.;.;.;6;4;85;.;.;.;120;100;206;38;40;34;38;56;98,0952381;95;95,23809524;.;97,43589744;101,8181818;230;45;46;36;44;59;100;100;100;100;100;100;20;5;4;.;5;4;8,695652174;11,11111111;8,695652174;.;11,36363636;6,779661017;210;40;42;.;39;55;91,30434783;88,88888889;91,30434783;.;88,63636364;93,22033898
430;95;15;21;18;18;23;93,1372549;83,33333333;84;94,73684211;105,8823529;100;12;.;.;4;.;.;133,3333333;.;.;.;.;.;83;13;18;14;17;21;89,24731183;.;85,71428571;.;.;.;102;18;25;19;17;23;100;100;100;100;100;100;9;.;4;.;.;.;8,823529412;.;16;.;.;.;93;.;21;.;.;.;91,17647059;.;84;.;.;.
432;59;.;13;13;14;16;92,1875;.;100;100;82,35294118;100;.;.;.;.;.;.;.;.;.;.;.;.;57;.;11;13;14;16;95;.;.;.;.;.;64;5;13;13;17;16;100;100;100;100;100;100;4;.;.;.;.;.;6,25;.;.;.;.;.;60;.;.;.;.;.;93,75;.;.;.;.;.
434;37;.;7;6;11;12;90,24390244;.;87,5;85,71428571;91,66666667;109,0909091;6;.;.;.;.;4;75;.;.;.;.;.;31;.;7;5;10;8;93,93939394;.;.;.;.;.;41;.;8;7;12;11;100;.;100;100;100;100;8;.;.;.;.;.;19,51219512;.;.;.;.;.;33;.;.;.;.;.;80,48780488;.;.;.;.;.
436;86;14;16;12;19;25;92,47311828;87,5;84,21052632;92,30769231;100;96,15384615;14;.;.;.;5;.;100;.;.;.;100;.;72;12;14;9;14;23;91,13924051;.;.;.;100;.;93;16;19;13;19;26;100;100;100;100;100;100;14;.;.;.;5;.;15,05376344;.;.;.;26,31578947;.;79;.;.;.;14;.;84,94623656;.;.;.;73,68421053;.
437;318;44;57;61;75;81;96,65653495;86,2745098;101,7857143;100;94,93670886;98,7804878;28;.;9;6;6;5;87,5;.;100;85,71428571;75;125;290;42;48;55;69;76;97,64309764;89,36170213;102,1276596;101,8518519;97,18309859;97,43589744;329;51;56;61;79;82;100;100;100;100;100;100;32;4;9;7;8;4;9,726443769;7,843137255;16,07142857;11,47540984;10,12658228;4,87804878;297;47;47;54;71;78;90,27355623;92,15686275;83,92857143;88,52459016;89,87341772;95,12195122
438;135;11;36;29;21;38;89,40397351;37,93103448;97,2972973;100;123,5294118;97,43589744;10;.;.;.;.;.;111,1111111;.;.;.;.;.;125;9;33;28;20;35;88,02816901;.;.;.;.;.;151;29;37;29;17;39;100;100;100;100;100;100;9;.;.;.;.;.;5,960264901;.;.;.;.;.;142;.;.;.;.;.;94,0397351;.;.;.;.;.
439;75;10;23;13;14;15;92,59259259;71,42857143;95,83333333;100;93,33333333;100;5;.;.;.;.;.;50;.;.;.;.;.;70;8;21;13;14;14;98,5915493;.;105;.;.;.;81;14;24;13;15;15;100;100;100;100;100;100;10;.;4;.;.;.;12,34567901;.;16,66666667;.;.;.;71;.;20;.;.;.;87,65432099;.;83,33333333;.;.;.
441;75;12;11;18;19;15;91,46341463;70,58823529;100;94,73684211;95;100;13;.;.;4;.;.;86,66666667;.;.;.;.;.;62;9;8;14;17;14;92,53731343;69,23076923;.;.;106,25;.;82;17;11;19;20;15;100;100;100;100;100;100;15;4;.;.;4;.;18,29268293;23,52941176;.;.;20;.;67;13;.;.;16;.;81,70731707;76,47058824;.;.;80;.
501;1275;190;256;283;269;277;94,51445515;82,25108225;95,88014981;97,25085911;97,46376812;97,53521127;152;20;29;27;30;46;76,76767677;51,28205128;74,35897436;81,81818182;81,08108108;92;1123;170;227;256;239;231;97,56733275;88,54166667;99,56140351;99,2248062;100;98,71794872;1349;231;267;291;276;284;100;100;100;100;100;100;198;39;39;33;37;50;14,67753892;16,88311688;14,60674157;11,34020619;13,4057971;17,6056338;1151;192;228;258;239;234;85,32246108;83,11688312;85,39325843;88,65979381;86,5942029;82,3943662
502;1488;208;307;300;349;324;92,07920792;67,31391586;94,75308642;96,77419355;99,14772727;100,9345794;207;23;40;38;58;48;83,13253012;46;76,92307692;88,37209302;98,30508475;106,6666667;1281;185;267;262;291;276;93,7088515;71,42857143;98,16176471;98,12734082;99,31740614;100;1616;309;324;310;352;321;100;100;100;100;100;100;249;50;52;43;59;45;15,40841584;16,18122977;16,04938272;13,87096774;16,76136364;14,01869159;1367;259;272;267;293;276;84,59158416;83,81877023;83,95061728;86,12903226;83,23863636;85,98130841
511;106;8;22;21;29;26;85,48387097;40;91,66666667;95,45454545;96,66666667;92,85714286;12;.;4;.;.;.;80;.;.;.;.;.;94;8;18;19;26;23;86,23853211;50;.;.;.;.;124;20;24;22;30;28;100;100;100;100;100;100;15;4;.;.;.;.;12,09677419;20;.;.;.;.;109;16;.;.;.;.;87,90322581;80;.;.;.;.
512;83;.;12;20;30;19;94,31818182;.;109,0909091;100;100;105,5555556;5;.;.;.;.;.;83,33333333;.;.;.;.;.;78;.;12;18;28;18;95,12195122;.;.;.;.;.;88;9;11;20;30;18;100;100;100;100;100;100;6;.;.;.;.;.;6,818181818;.;.;.;.;.;82;.;.;.;.;.;93,18181818;.;.;.;.;.
513;80;15;8;22;17;18;88,88888889;65,2173913;100;91,66666667;106,25;94,73684211;5;.;.;.;.;.;62,5;.;.;.;.;.;75;14;7;22;17;15;91,46341463;.;.;.;.;.;90;23;8;24;16;19;100;100;100;100;100;100;8;.;.;.;.;.;8,888888889;.;.;.;.;.;82;.;.;.;.;.;91,11111111;.;.;.;.;.
514;98;21;14;18;27;18;89,09090909;70;87,5;100;96,42857143;100;7;.;.;.;.;.;77,77777778;.;.;.;.;.;91;19;13;15;27;17;90,0990099;73,07692308;.;.;.;.;110;30;16;18;28;18;100;100;100;100;100;100;9;4;.;.;.;.;8,181818182;13,33333333;.;.;.;.;101;26;.;.;.;.;91,81818182;86,66666667;.;.;.;.
515;176;12;40;36;46;42;90,25641026;42,85714286;100;92,30769231;100;100;12;.;.;.;.;.;70,58823529;.;.;.;.;.;164;10;38;33;44;39;92,13483146;43,47826087;.;97,05882353;.;.;195;28;40;39;46;42;100;100;100;100;100;100;17;5;.;5;.;.;8,717948718;17,85714286;.;12,82051282;.;.;178;23;.;34;.;.;91,28205128;82,14285714;.;87,17948718;.;.
516;248;36;50;50;57;55;89,53068592;62,06896552;89,28571429;96,15384615;98,27586207;103,7735849;19;5;6;.;.;5;79,16666667;83,33333333;75;.;.;125;229;31;44;48;56;50;90,51383399;59,61538462;91,66666667;102,1276596;.;102,0408163;277;58;56;52;58;53;100;100;100;100;100;100;24;6;8;5;.;4;8,664259928;10,34482759;14,28571429;9,615384615;.;7,547169811;253;52;48;47;.;49;91,33574007;89,65517241;85,71428571;90,38461538;.;92,45283019
517;240;21;46;48;69;56;92,30769231;58,33333333;92;96;98,57142857;103,7037037;19;.;.;4;5;6;70,37037037;.;.;66,66666667;83,33333333;120;221;19;44;44;64;50;94,84978541;65,51724138;.;100;100;102,0408163;260;36;50;50;70;54;100;100;100;100;100;100;27;7;.;6;6;5;10,38461538;19,44444444;.;12;8,571428571;9,259259259;233;29;.;44;64;49;89,61538462;80,55555556;.;88;91,42857143;90,74074074
519;153;20;23;30;47;33;87,42857143;62,5;82,14285714;90,90909091;100;94,28571429;5;.;.;.;.;.;31,25;.;.;.;.;.;148;20;23;28;45;32;93,08176101;.;.;96,55172414;.;103,2258065;175;32;28;33;47;35;100;100;100;100;100;100;16;.;.;4;.;4;9,142857143;.;.;12,12121212;.;11,42857143;159;.;.;29;.;31;90,85714286;.;.;87,87878788;.;88,57142857
520;200;34;33;43;45;45;94,33962264;80,95238095;91,66666667;102,3809524;100;95,74468085;23;.;.;.;9;5;79,31034483;.;.;.;100;83,33333333;177;31;30;40;36;40;96,72131148;88,57142857;93,75;.;100;97,56097561;212;42;36;42;45;47;100;100;100;100;100;100;29;7;4;.;9;6;13,67924528;16,66666667;11,11111111;.;20;12,76595745;183;35;32;.;36;41;86,32075472;83,33333333;88,88888889;.;80;87,23404255
521;223;36;38;44;49;56;94,49152542;81,81818182;95;91,66666667;100;101,8181818;32;5;4;8;7;8;82,05128205;62,5;66,66666667;88,88888889;100;88,88888889;191;31;34;36;42;48;96,95431472;86,11111111;100;92,30769231;100;104,3478261;236;44;40;48;49;55;100;100;100;100;100;100;39;8;6;9;7;9;16,52542373;18,18181818;15;18,75;14,28571429;16,36363636;197;36;34;39;42;46;83,47457627;81,81818182;85;81,25;85,71428571;83,63636364
522;278;30;57;64;69;58;91,14754098;58,82352941;91,93548387;101,5873016;101,4705882;95,08196721;18;.;6;7;.;.;85,71428571;.;120;100;.;.;260;29;51;57;67;56;91,54929577;.;89,47368421;101,7857143;.;98,24561404;305;51;62;63;68;61;100;100;100;100;100;100;21;.;5;7;.;4;6,885245902;.;8,064516129;11,11111111;.;6,557377049;284;.;57;56;.;57;93,1147541;.;91,93548387;88,88888889;.;93,44262295
528;672;92;154;135;141;150;88,0733945;57,86163522;94,47852761;95,07042254;94,63087248;100;77;5;18;22;15;17;79,3814433;20,83333333;94,73684211;110;88,23529412;100;595;87;136;113;126;133;89,33933934;64,44444444;94,44444444;92,62295082;95,45454545;100;763;159;163;142;149;150;100;100;100;100;100;100;97;24;19;20;17;17;12,7129751;15,09433962;11,65644172;14,08450704;11,40939597;11,33333333;666;135;144;122;132;133;87,2870249;84,90566038;88,34355828;85,91549296;88,59060403;88,66666667
529;610;79;136;126;126;143;91,72932331;68,10344828;94,44444444;96,92307692;96,92307692;98,62068966;61;6;15;17;10;13;87,14285714;37,5;100;94,44444444;100;118,1818182;549;73;121;109;116;130;92,26890756;73;93,79844961;97,32142857;96,66666667;97,01492537;665;116;144;130;130;145;100;100;100;100;100;100;70;16;15;18;10;11;10,52631579;13,79310345;10,41666667;13,84615385;7,692307692;7,586206897;595;100;129;112;120;134;89,47368421;86,20689655;89,58333333;86,15384615;92,30769231;92,4137931
532;324;39;67;76;76;66;87,80487805;59,09090909;97,10144928;90,47619048;100;89,18918919;37;.;10;13;7;5;80,43478261;.;100;81,25;116,6666667;71,42857143;287;37;57;63;69;61;88,85448916;62,71186441;96,61016949;92,64705882;98,57142857;91,04477612;369;66;69;84;76;74;100;100;100;100;100;100;46;7;10;16;6;7;12,46612466;10,60606061;14,49275362;19,04761905;7,894736842;9,459459459;323;59;59;68;70;67;87,53387534;89,39393939;85,50724638;80,95238095;92,10526316;90,54054054
533;484;80;89;96;117;102;93,79844961;77,66990291;89;103,2258065;100,862069;98,07692308;29;4;5;9;7;4;59,18367347;33,33333333;71,42857143;75;63,63636364;57,14285714;455;76;84;87;110;98;97,43040685;83,51648352;90,32258065;107,4074074;104,7619048;101,0309278;516;103;100;93;116;104;100;100;100;100;100;100;49;12;7;12;11;7;9,496124031;11,65048544;7;12,90322581;9,482758621;6,730769231;467;91;93;81;105;97;90,50387597;88,34951456;93;87,09677419;90,51724138;93,26923077
534;628;90;124;122;150;142;88,07854137;62,06896552;93,23308271;94,57364341;94,33962264;96,59863946;60;7;15;12;12;14;68,18181818;29,16666667;75;100;70,58823529;93,33333333;568;83;109;110;138;128;90,88;68,59504132;96,46017699;94,01709402;97,18309859;96,96969697;713;145;133;129;159;147;100;100;100;100;100;100;88;24;20;12;17;15;12,34221599;16,55172414;15,03759398;9,302325581;10,6918239;10,20408163;625;121;113;117;142;132;87,65778401;83,44827586;84,96240602;90,69767442;89,3081761;89,79591837
536;214;29;46;37;41;61;89,16666667;67,44186047;86,79245283;90,24390244;97,61904762;100;18;.;4;5;6;.;64,28571429;.;57,14285714;83,33333333;66,66666667;.;196;29;42;32;35;58;92,45283019;.;91,30434783;91,42857143;106,0606061;103,5714286;240;43;53;41;42;61;100;100;100;100;100;100;28;.;7;6;9;5;11,66666667;.;13,20754717;14,63414634;21,42857143;8,196721311;212;.;46;35;33;56;88,33333333;.;86,79245283;85,36585366;78,57142857;91,80327869
538;308;40;58;63;69;78;92,49249249;72,72727273;90,625;96,92307692;100;97,5;23;4;6;8;.;.;82,14285714;66,66666667;85,71428571;100;.;.;285;36;52;55;66;76;93,44262295;73,46938776;91,22807018;96,49122807;101,5384615;.;333;55;64;65;69;80;100;100;100;100;100;100;28;6;7;8;4;.;8,408408408;10,90909091;10,9375;12,30769231;5,797101449;.;305;49;57;57;65;.;91,59159159;89,09090909;89,0625;87,69230769;94,20289855;.
540;126;14;24;32;17;39;86,30136986;51,85185185;85,71428571;96,96969697;89,47368421;100;12;.;4;.;.;4;66,66666667;.;57,14285714;.;.;100;114;13;20;31;15;35;89,0625;.;95,23809524;.;.;100;146;27;28;33;19;39;100;100;100;100;100;100;18;.;7;.;.;4;12,32876712;.;25;.;.;10,25641026;128;.;21;.;.;35;87,67123288;.;75;.;.;89,74358974
541;57;6;12;7;11;21;90,47619048;75;100;70;84,61538462;105;5;.;.;.;.;.;125;.;.;.;.;.;52;5;10;7;9;21;88,13559322;.;.;.;.;.;63;8;12;10;13;20;100;100;100;100;100;100;4;.;.;.;.;.;6,349206349;.;.;.;.;.;59;.;.;.;.;.;93,65079365;.;.;.;.;.
542;270;33;54;57;62;64;88,52459016;57,89473684;90;96,61016949;101,6393443;94,11764706;34;.;7;7;8;9;72,34042553;.;63,63636364;63,63636364;100;112,5;236;30;47;50;54;55;91,47286822;62,5;95,91836735;104,1666667;101,8867925;91,66666667;305;57;60;59;61;68;100;100;100;100;100;100;47;9;11;11;8;8;15,40983607;15,78947368;18,33333333;18,6440678;13,1147541;11,76470588;258;48;49;48;53;60;84,59016393;84,21052632;81,66666667;81,3559322;86,8852459;88,23529412
543;91;8;19;11;26;27;81,98198198;42,10526316;105,5555556;61,11111111;96,2962963;93,10344828;10;.;.;.;.;.;76,92307692;.;.;.;.;.;81;7;17;9;24;24;82,65306122;.;.;64,28571429;104,3478261;.;111;19;18;18;27;29;100;100;100;100;100;100;13;.;.;4;4;.;11,71171171;.;.;22,22222222;14,81481481;.;98;.;.;14;23;.;88,28828829;.;.;77,77777778;85,18518519;.
544;149;18;22;41;29;39;91,97530864;60;100;95,34883721;103,5714286;100;7;.;.;.;.;.;63,63636364;.;.;.;.;.;142;18;20;38;29;37;94,0397351;.;.;97,43589744;.;105,7142857;162;30;22;43;28;39;100;100;100;100;100;100;11;.;.;4;.;4;6,790123457;.;.;9,302325581;.;10,25641026;151;.;.;39;.;35;93,20987654;.;.;90,69767442;.;89,74358974
545;71;4;20;13;17;17;94,66666667;44,44444444;100;100;100;106,25;17;.;9;.;5;.;85;.;90;.;100;.;54;4;11;12;12;15;98,18181818;.;110;.;100;.;75;9;20;13;17;16;100;100;100;100;100;100;20;.;10;.;5;.;26,66666667;.;50;.;29,41176471;.;55;.;10;.;12;.;73,33333333;.;50;.;70,58823529;.
602;3567;486;714;777;737;853;88,86397608;62,38767651;88,91656289;96,16336634;97,48677249;98,2718894;1176;104;246;273;285;268;92,96442688;40,625;93,53612167;110,5263158;112,6482213;108,9430894;2391;382;468;504;452;585;86,97708258;73,04015296;86,66666667;89,83957219;89,86083499;94,05144695;4014;779;803;808;756;868;100;100;100;100;100;100;1265;256;263;247;253;246;31,51469856;32,86264442;32,75217933;30,56930693;33,46560847;28,34101382;2749;523;540;561;503;622;68,48530144;67,13735558;67,24782067;69,43069307;66,53439153;71,65898618
604;1536;203;309;315;343;366;94,99072356;74,90774908;95,66563467;101,6129032;99,70930233;99,18699187;237;26;60;53;46;52;80,33898305;38,80597015;95,23809524;96,36363636;86,79245283;91,22807018;1299;177;249;262;297;314;98,2602118;86,76470588;95,76923077;102,745098;102,0618557;100,6410256;1617;271;323;310;344;369;100;100;100;100;100;100;295;67;63;55;53;57;18,2436611;24,72324723;19,50464396;17,74193548;15,40697674;15,44715447;1322;204;260;255;291;312;81,7563389;75,27675277;80,49535604;82,25806452;84,59302326;84,55284553
605;1432;210;254;298;341;329;91,67733675;73,17073171;91,03942652;96,75324675;96,60056657;98,20895522;195;20;35;52;52;36;72,22222222;38,46153846;70;88,13559322;78,78787879;83,72093023;1237;190;219;246;289;293;95,74303406;80,85106383;95,63318777;98,79518072;100,6968641;100,3424658;1562;287;279;308;353;335;100;100;100;100;100;100;270;52;50;59;66;43;17,28553137;18,1184669;17,92114695;19,15584416;18,69688385;12,8358209;1292;235;229;249;287;292;82,71446863;81,8815331;82,07885305;80,84415584;81,30311615;87,1641791
612;394;41;94;87;97;75;89,34240363;55,40540541;90,38461538;101,1627907;97,97979798;96,15384615;38;.;9;4;17;6;79,16666667;.;75;80;100;150;356;39;85;83;80;69;90,58524173;60,9375;92,39130435;102,4691358;97,56097561;93,24324324;441;74;104;86;99;78;100;100;100;100;100;100;48;10;12;5;17;4;10,88435374;13,51351351;11,53846154;5,813953488;17,17171717;5,128205128;393;64;92;81;82;74;89,11564626;86,48648649;88,46153846;94,18604651;82,82828283;94,87179487
615;38;.;7;12;8;8;92,68292683;.;87,5;92,30769231;100;100;4;.;.;.;.;.;80;.;.;.;.;.;34;.;6;11;6;8;94,44444444;.;.;.;.;.;41;4;8;13;8;8;100;100;100;100;100;100;5;.;.;.;.;.;12,19512195;.;.;.;.;.;36;.;.;.;.;.;87,80487805;.;.;.;.;.
616;121;16;22;33;29;21;92,36641221;66,66666667;95,65217391;91,66666667;107,4074074;100;25;.;6;5;5;7;92,59259259;.;100;83,33333333;125;87,5;96;14;16;28;24;14;92,30769231;.;94,11764706;93,33333333;104,3478261;107,6923077;131;24;23;36;27;21;100;100;100;100;100;100;27;.;6;6;4;8;20,61068702;.;26,08695652;16,66666667;14,81481481;38,0952381;104;.;17;30;23;13;79,38931298;.;73,91304348;83,33333333;85,18518519;61,9047619
617;214;31;40;40;54;49;92,64069264;81,57894737;90,90909091;97,56097561;98,18181818;92,45283019;38;9;8;5;11;5;90,47619048;81,81818182;100;83,33333333;91,66666667;100;176;22;32;35;43;44;93,12169312;81,48148148;88,88888889;100;100;91,66666667;231;38;44;41;55;53;100;100;100;100;100;100;42;11;8;6;12;5;18,18181818;28,94736842;18,18181818;14,63414634;21,81818182;9,433962264;189;27;36;35;43;48;81,81818182;71,05263158;81,81818182;85,36585366;78,18181818;90,56603774
618;134;15;21;35;39;24;91,15646259;71,42857143;80,76923077;97,22222222;97,5;100;20;.;.;.;8;5;95,23809524;.;.;.;100;125;114;14;18;32;31;19;90,47619048;.;85,71428571;.;96,875;95;147;21;26;36;40;24;100;100;100;100;100;100;21;.;5;.;8;4;14,28571429;.;19,23076923;.;20;16,66666667;126;.;21;.;32;20;85,71428571;.;80,76923077;.;80;83,33333333
619;225;21;42;53;49;60;94,53781513;63,63636364;93,33333333;98,14814815;102,0833333;103,4482759;27;.;4;6;10;7;96,42857143;.;80;75;125;140;198;21;38;47;39;53;94,28571429;.;95;102,173913;97,5;100;238;33;45;54;48;58;100;100;100;100;100;100;28;.;5;8;8;5;11,76470588;.;11,11111111;14,81481481;16,66666667;8,620689655;210;.;40;46;40;53;88,23529412;.;88,88888889;85,18518519;83,33333333;91,37931034
620;155;23;30;37;36;29;91,17647059;69,6969697;103,4482759;92,5;94,73684211;96,66666667;26;.;7;7;4;5;74,28571429;.;87,5;77,77777778;80;100;129;20;23;30;32;24;95,55555556;80;109,5238095;96,77419355;96,96969697;96;170;33;29;40;38;30;100;100;100;100;100;100;35;8;8;9;5;5;20,58823529;24,24242424;27,5862069;22,5;13,15789474;16,66666667;135;25;21;31;33;25;79,41176471;75,75757576;72,4137931;77,5;86,84210526;83,33333333
621;143;13;28;40;32;30;94,07894737;61,9047619;100;97,56097561;100;100;17;.;.;5;4;4;94,44444444;.;.;125;100;66,66666667;126;11;26;35;28;26;94,02985075;.;.;94,59459459;100;108,3333333;152;21;28;41;32;30;100;100;100;100;100;100;18;.;.;4;4;6;11,84210526;.;.;9,756097561;12,5;20;134;.;.;37;28;24;88,15789474;.;.;90,24390244;87,5;80
622;113;14;31;22;32;14;89,68253968;60,86956522;96,875;88;96,96969697;107,6923077;10;.;.;.;4;.;62,5;.;.;.;100;.;103;13;30;19;28;13;93,63636364;.;.;100;96,55172414;.;126;23;32;25;33;13;100;100;100;100;100;100;16;.;.;6;4;.;12,6984127;.;.;24;12,12121212;.;110;.;.;19;29;.;87,3015873;.;.;76;87,87878788;.
623;642;89;124;147;133;149;82,94573643;54,26829268;84,93150685;87,5;96,37681159;94,30379747;77;6;12;20;20;19;63,1147541;22,22222222;52,17391304;80;86,95652174;79,16666667;565;83;112;127;113;130;86,65644172;60,58394161;91,05691057;88,81118881;98,26086957;97,01492537;774;164;146;168;138;158;100;100;100;100;100;100;122;27;23;25;23;24;15,7622739;16,46341463;15,75342466;14,88095238;16,66666667;15,18987342;652;137;123;143;115;134;84,2377261;83,53658537;84,24657534;85,11904762;83,33333333;84,81012658
624;941;135;193;186;213;214;90,13409962;71,80851064;91,46919431;91,17647059;98,61111111;95,11111111;102;15;20;29;17;21;75,55555556;57,69230769;66,66666667;80,55555556;80,95238095;95,45454545;839;120;173;157;196;193;92,29922992;74,07407407;95,5801105;93,45238095;100,5128205;95,07389163;1044;188;211;204;216;225;100;100;100;100;100;100;135;26;30;36;21;22;12,93103448;13,82978723;14,21800948;17,64705882;9,722222222;9,777777778;909;162;181;168;195;203;87,06896552;86,17021277;85,78199052;82,35294118;90,27777778;90,22222222
