"tabell_navn","aar","kommune_nr","vreg_9","enhet","tabellvariabel"
"befolkning_verdensregion_9","2015","0828","norden","person","20"
"befolkning_verdensregion_9","2015","0828","vest_europa","person","54"
"befolkning_verdensregion_9","2015","0828","eu_ost_europa","person","71"
"befolkning_verdensregion_9","2015","0828","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","0828","nord_amerika_oseania","person","7"
"befolkning_verdensregion_9","2015","0828","asia","person","36"
"befolkning_verdensregion_9","2015","0828","afrika","person","36"
"befolkning_verdensregion_9","2015","0828","sor_og_mellom_amerika","person","7"
"befolkning_verdensregion_9","2015","0828","alle","person","239"
"befolkning_verdensregion_9","2015","0829","norden","person","31"
"befolkning_verdensregion_9","2015","0829","vest_europa","person","49"
"befolkning_verdensregion_9","2015","0829","eu_ost_europa","person","59"
"befolkning_verdensregion_9","2015","0829","ost_europa_ellers","person","17"
"befolkning_verdensregion_9","2015","0829","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","0829","asia","person","18"
"befolkning_verdensregion_9","2015","0829","afrika","person","3"
"befolkning_verdensregion_9","2015","0829","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0829","alle","person","182"
"befolkning_verdensregion_9","2015","0830","norden","person","18"
"befolkning_verdensregion_9","2015","0830","vest_europa","person","55"
"befolkning_verdensregion_9","2015","0830","eu_ost_europa","person","31"
"befolkning_verdensregion_9","2015","0830","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","0830","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0830","asia","person","10"
"befolkning_verdensregion_9","2015","0830","afrika","person","0"
"befolkning_verdensregion_9","2015","0830","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0830","alle","person","117"
"befolkning_verdensregion_9","2015","0831","norden","person","15"
"befolkning_verdensregion_9","2015","0831","vest_europa","person","63"
"befolkning_verdensregion_9","2015","0831","eu_ost_europa","person","14"
"befolkning_verdensregion_9","2015","0831","ost_europa_ellers","person","0"
"befolkning_verdensregion_9","2015","0831","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0831","asia","person","11"
"befolkning_verdensregion_9","2015","0831","afrika","person","18"
"befolkning_verdensregion_9","2015","0831","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0831","alle","person","127"
"befolkning_verdensregion_9","2015","0833","norden","person","17"
"befolkning_verdensregion_9","2015","0833","vest_europa","person","37"
"befolkning_verdensregion_9","2015","0833","eu_ost_europa","person","36"
"befolkning_verdensregion_9","2015","0833","ost_europa_ellers","person","9"
"befolkning_verdensregion_9","2015","0833","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0833","asia","person","5"
"befolkning_verdensregion_9","2015","0833","afrika","person","10"
"befolkning_verdensregion_9","2015","0833","sor_og_mellom_amerika","person","13"
"befolkning_verdensregion_9","2015","0833","alle","person","130"
"befolkning_verdensregion_9","2015","0834","norden","person","35"
"befolkning_verdensregion_9","2015","0834","vest_europa","person","43"
"befolkning_verdensregion_9","2015","0834","eu_ost_europa","person","109"
"befolkning_verdensregion_9","2015","0834","ost_europa_ellers","person","21"
"befolkning_verdensregion_9","2015","0834","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","0834","asia","person","9"
"befolkning_verdensregion_9","2015","0834","afrika","person","63"
"befolkning_verdensregion_9","2015","0834","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0834","alle","person","287"
"befolkning_verdensregion_9","2015","0901","norden","person","81"
"befolkning_verdensregion_9","2015","0901","vest_europa","person","81"
"befolkning_verdensregion_9","2015","0901","eu_ost_europa","person","146"
"befolkning_verdensregion_9","2015","0901","ost_europa_ellers","person","61"
"befolkning_verdensregion_9","2015","0901","nord_amerika_oseania","person","12"
"befolkning_verdensregion_9","2015","0901","asia","person","178"
"befolkning_verdensregion_9","2015","0901","afrika","person","94"
"befolkning_verdensregion_9","2015","0901","sor_og_mellom_amerika","person","11"
"befolkning_verdensregion_9","2015","0901","alle","person","664"
"befolkning_verdensregion_9","2015","0904","norden","person","271"
"befolkning_verdensregion_9","2015","0904","vest_europa","person","301"
"befolkning_verdensregion_9","2015","0904","eu_ost_europa","person","664"
"befolkning_verdensregion_9","2015","0904","ost_europa_ellers","person","172"
"befolkning_verdensregion_9","2015","0904","nord_amerika_oseania","person","83"
"befolkning_verdensregion_9","2015","0904","asia","person","613"
"befolkning_verdensregion_9","2015","0904","afrika","person","280"
"befolkning_verdensregion_9","2015","0904","sor_og_mellom_amerika","person","45"
"befolkning_verdensregion_9","2015","0904","alle","person","2429"
"befolkning_verdensregion_9","2015","0906","norden","person","515"
"befolkning_verdensregion_9","2015","0906","vest_europa","person","520"
"befolkning_verdensregion_9","2015","0906","eu_ost_europa","person","1377"
"befolkning_verdensregion_9","2015","0906","ost_europa_ellers","person","465"
"befolkning_verdensregion_9","2015","0906","nord_amerika_oseania","person","127"
"befolkning_verdensregion_9","2015","0906","asia","person","1273"
"befolkning_verdensregion_9","2015","0906","afrika","person","500"
"befolkning_verdensregion_9","2015","0906","sor_og_mellom_amerika","person","120"
"befolkning_verdensregion_9","2015","0906","alle","person","4897"
"befolkning_verdensregion_9","2015","0911","norden","person","13"
"befolkning_verdensregion_9","2015","0911","vest_europa","person","30"
"befolkning_verdensregion_9","2015","0911","eu_ost_europa","person","42"
"befolkning_verdensregion_9","2015","0911","ost_europa_ellers","person","28"
"befolkning_verdensregion_9","2015","0911","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0911","asia","person","29"
"befolkning_verdensregion_9","2015","0911","afrika","person","48"
"befolkning_verdensregion_9","2015","0911","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0911","alle","person","190"
"befolkning_verdensregion_9","2015","0912","norden","person","7"
"befolkning_verdensregion_9","2015","0912","vest_europa","person","38"
"befolkning_verdensregion_9","2015","0912","eu_ost_europa","person","27"
"befolkning_verdensregion_9","2015","0912","ost_europa_ellers","person","15"
"befolkning_verdensregion_9","2015","0912","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0912","asia","person","45"
"befolkning_verdensregion_9","2015","0912","afrika","person","14"
"befolkning_verdensregion_9","2015","0912","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0912","alle","person","149"
"befolkning_verdensregion_9","2015","0914","norden","person","51"
"befolkning_verdensregion_9","2015","0914","vest_europa","person","68"
"befolkning_verdensregion_9","2015","0914","eu_ost_europa","person","199"
"befolkning_verdensregion_9","2015","0914","ost_europa_ellers","person","65"
"befolkning_verdensregion_9","2015","0914","nord_amerika_oseania","person","18"
"befolkning_verdensregion_9","2015","0914","asia","person","87"
"befolkning_verdensregion_9","2015","0914","afrika","person","56"
"befolkning_verdensregion_9","2015","0914","sor_og_mellom_amerika","person","14"
"befolkning_verdensregion_9","2015","0914","alle","person","558"
"befolkning_verdensregion_9","2015","0919","norden","person","59"
"befolkning_verdensregion_9","2015","0919","vest_europa","person","53"
"befolkning_verdensregion_9","2015","0919","eu_ost_europa","person","129"
"befolkning_verdensregion_9","2015","0919","ost_europa_ellers","person","15"
"befolkning_verdensregion_9","2015","0919","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0919","asia","person","123"
"befolkning_verdensregion_9","2015","0919","afrika","person","6"
"befolkning_verdensregion_9","2015","0919","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0919","alle","person","394"
"befolkning_verdensregion_9","2015","0926","norden","person","141"
"befolkning_verdensregion_9","2015","0926","vest_europa","person","151"
"befolkning_verdensregion_9","2015","0926","eu_ost_europa","person","132"
"befolkning_verdensregion_9","2015","0926","ost_europa_ellers","person","55"
"befolkning_verdensregion_9","2015","0926","nord_amerika_oseania","person","30"
"befolkning_verdensregion_9","2015","0926","asia","person","306"
"befolkning_verdensregion_9","2015","0926","afrika","person","88"
"befolkning_verdensregion_9","2015","0926","sor_og_mellom_amerika","person","13"
"befolkning_verdensregion_9","2015","0926","alle","person","916"
"befolkning_verdensregion_9","2015","0928","norden","person","45"
"befolkning_verdensregion_9","2015","0928","vest_europa","person","91"
"befolkning_verdensregion_9","2015","0928","eu_ost_europa","person","70"
"befolkning_verdensregion_9","2015","0928","ost_europa_ellers","person","84"
"befolkning_verdensregion_9","2015","0928","nord_amerika_oseania","person","10"
"befolkning_verdensregion_9","2015","0928","asia","person","80"
"befolkning_verdensregion_9","2015","0928","afrika","person","36"
"befolkning_verdensregion_9","2015","0928","sor_og_mellom_amerika","person","22"
"befolkning_verdensregion_9","2015","0928","alle","person","438"
"befolkning_verdensregion_9","2015","0929","norden","person","15"
"befolkning_verdensregion_9","2015","0929","vest_europa","person","71"
"befolkning_verdensregion_9","2015","0929","eu_ost_europa","person","35"
"befolkning_verdensregion_9","2015","0929","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","0929","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0929","asia","person","80"
"befolkning_verdensregion_9","2015","0929","afrika","person","3"
"befolkning_verdensregion_9","2015","0929","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","0929","alle","person","221"
"befolkning_verdensregion_9","2015","0935","norden","person","6"
"befolkning_verdensregion_9","2015","0935","vest_europa","person","54"
"befolkning_verdensregion_9","2015","0935","eu_ost_europa","person","13"
"befolkning_verdensregion_9","2015","0935","ost_europa_ellers","person","7"
"befolkning_verdensregion_9","2015","0935","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0935","asia","person","35"
"befolkning_verdensregion_9","2015","0935","afrika","person","14"
"befolkning_verdensregion_9","2015","0935","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0935","alle","person","129"
"befolkning_verdensregion_9","2015","0937","norden","person","25"
"befolkning_verdensregion_9","2015","0937","vest_europa","person","74"
"befolkning_verdensregion_9","2015","0937","eu_ost_europa","person","56"
"befolkning_verdensregion_9","2015","0937","ost_europa_ellers","person","36"
"befolkning_verdensregion_9","2015","0937","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","0937","asia","person","136"
"befolkning_verdensregion_9","2015","0937","afrika","person","42"
"befolkning_verdensregion_9","2015","0937","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","0937","alle","person","386"
"befolkning_verdensregion_9","2015","0938","norden","person","5"
"befolkning_verdensregion_9","2015","0938","vest_europa","person","13"
"befolkning_verdensregion_9","2015","0938","eu_ost_europa","person","21"
"befolkning_verdensregion_9","2015","0938","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","0938","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0938","asia","person","9"
"befolkning_verdensregion_9","2015","0938","afrika","person","3"
"befolkning_verdensregion_9","2015","0938","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0938","alle","person","65"
"befolkning_verdensregion_9","2015","0940","norden","person","6"
"befolkning_verdensregion_9","2015","0940","vest_europa","person","19"
"befolkning_verdensregion_9","2015","0940","eu_ost_europa","person","15"
"befolkning_verdensregion_9","2015","0940","ost_europa_ellers","person","3"
"befolkning_verdensregion_9","2015","0940","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0940","asia","person","62"
"befolkning_verdensregion_9","2015","0940","afrika","person","8"
"befolkning_verdensregion_9","2015","0940","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0940","alle","person","116"
"befolkning_verdensregion_9","2015","0941","norden","person","24"
"befolkning_verdensregion_9","2015","0941","vest_europa","person","18"
"befolkning_verdensregion_9","2015","0941","eu_ost_europa","person","50"
"befolkning_verdensregion_9","2015","0941","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","0941","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","0941","asia","person","41"
"befolkning_verdensregion_9","2015","0941","afrika","person","4"
"befolkning_verdensregion_9","2015","0941","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","0941","alle","person","156"
"befolkning_verdensregion_9","2015","1001","norden","person","1244"
"befolkning_verdensregion_9","2015","1001","vest_europa","person","1115"
"befolkning_verdensregion_9","2015","1001","eu_ost_europa","person","1825"
"befolkning_verdensregion_9","2015","1001","ost_europa_ellers","person","1527"
