"aar","bydel_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2012","030117","alle","0","929","sysselsatte_kjonn_land","personer"
"2012","030117","alle","1","1273","sysselsatte_kjonn_land","personer"
"2012","030117","alle","alle","2202","sysselsatte_kjonn_land","personer"
"2012","030199","1","0","232","sysselsatte_kjonn_land","personer"
"2012","030199","1","1","704","sysselsatte_kjonn_land","personer"
"2012","030199","1","alle","936","sysselsatte_kjonn_land","personer"
"2012","030199","2","0","124","sysselsatte_kjonn_land","personer"
"2012","030199","2","1","352","sysselsatte_kjonn_land","personer"
"2012","030199","2","alle","476","sysselsatte_kjonn_land","personer"
"2012","030199","alle","0","356","sysselsatte_kjonn_land","personer"
"2012","030199","alle","1","1056","sysselsatte_kjonn_land","personer"
"2012","030199","alle","alle","1412","sysselsatte_kjonn_land","personer"
"2013","00","1","0","75418","sysselsatte_kjonn_land","personer"
"2013","00","1","1","123207","sysselsatte_kjonn_land","personer"
"2013","00","1","alle","198625","sysselsatte_kjonn_land","personer"
"2013","00","2","0","78889","sysselsatte_kjonn_land","personer"
"2013","00","2","1","80876","sysselsatte_kjonn_land","personer"
"2013","00","2","alle","159765","sysselsatte_kjonn_land","personer"
"2013","00","alle","0","154307","sysselsatte_kjonn_land","personer"
"2013","00","alle","1","204083","sysselsatte_kjonn_land","personer"
"2013","00","alle","alle","358390","sysselsatte_kjonn_land","personer"
"2013","030101","1","0","2162","sysselsatte_kjonn_land","personer"
"2013","030101","1","1","3133","sysselsatte_kjonn_land","personer"
"2013","030101","1","alle","5295","sysselsatte_kjonn_land","personer"
"2013","030101","2","0","1911","sysselsatte_kjonn_land","personer"
"2013","030101","2","1","2372","sysselsatte_kjonn_land","personer"
"2013","030101","2","alle","4283","sysselsatte_kjonn_land","personer"
"2013","030101","alle","0","4073","sysselsatte_kjonn_land","personer"
"2013","030101","alle","1","5505","sysselsatte_kjonn_land","personer"
"2013","030101","alle","alle","9578","sysselsatte_kjonn_land","personer"
"2013","030102","1","0","1540","sysselsatte_kjonn_land","personer"
"2013","030102","1","1","2199","sysselsatte_kjonn_land","personer"
"2013","030102","1","alle","3739","sysselsatte_kjonn_land","personer"
"2013","030102","2","0","1622","sysselsatte_kjonn_land","personer"
"2013","030102","2","1","1817","sysselsatte_kjonn_land","personer"
"2013","030102","2","alle","3439","sysselsatte_kjonn_land","personer"
"2013","030102","alle","0","3162","sysselsatte_kjonn_land","personer"
"2013","030102","alle","1","4016","sysselsatte_kjonn_land","personer"
"2013","030102","alle","alle","7178","sysselsatte_kjonn_land","personer"
"2013","030103","1","0","1802","sysselsatte_kjonn_land","personer"
"2013","030103","1","1","2387","sysselsatte_kjonn_land","personer"
"2013","030103","1","alle","4189","sysselsatte_kjonn_land","personer"
"2013","030103","2","0","1799","sysselsatte_kjonn_land","personer"
"2013","030103","2","1","2221","sysselsatte_kjonn_land","personer"
"2013","030103","2","alle","4020","sysselsatte_kjonn_land","personer"
"2013","030103","alle","0","3601","sysselsatte_kjonn_land","personer"
"2013","030103","alle","1","4608","sysselsatte_kjonn_land","personer"
"2013","030103","alle","alle","8209","sysselsatte_kjonn_land","personer"
"2013","030104","1","0","1643","sysselsatte_kjonn_land","personer"
"2013","030104","1","1","2452","sysselsatte_kjonn_land","personer"
"2013","030104","1","alle","4095","sysselsatte_kjonn_land","personer"
"2013","030104","2","0","1684","sysselsatte_kjonn_land","personer"
"2013","030104","2","1","2161","sysselsatte_kjonn_land","personer"
"2013","030104","2","alle","3845","sysselsatte_kjonn_land","personer"
"2013","030104","alle","0","3327","sysselsatte_kjonn_land","personer"
"2013","030104","alle","1","4613","sysselsatte_kjonn_land","personer"
"2013","030104","alle","alle","7940","sysselsatte_kjonn_land","personer"
"2013","030105","1","0","1451","sysselsatte_kjonn_land","personer"
"2013","030105","1","1","2123","sysselsatte_kjonn_land","personer"
"2013","030105","1","alle","3574","sysselsatte_kjonn_land","personer"
"2013","030105","2","0","1466","sysselsatte_kjonn_land","personer"
"2013","030105","2","1","1753","sysselsatte_kjonn_land","personer"
"2013","030105","2","alle","3219","sysselsatte_kjonn_land","personer"
"2013","030105","alle","0","2917","sysselsatte_kjonn_land","personer"
"2013","030105","alle","1","3876","sysselsatte_kjonn_land","personer"
"2013","030105","alle","alle","6793","sysselsatte_kjonn_land","personer"
"2013","030106","1","0","1310","sysselsatte_kjonn_land","personer"
"2013","030106","1","1","1865","sysselsatte_kjonn_land","personer"
"2013","030106","1","alle","3175","sysselsatte_kjonn_land","personer"
"2013","030106","2","0","1380","sysselsatte_kjonn_land","personer"
"2013","030106","2","1","1813","sysselsatte_kjonn_land","personer"
"2013","030106","2","alle","3193","sysselsatte_kjonn_land","personer"
"2013","030106","alle","0","2690","sysselsatte_kjonn_land","personer"
"2013","030106","alle","1","3678","sysselsatte_kjonn_land","personer"
"2013","030106","alle","alle","6368","sysselsatte_kjonn_land","personer"
"2013","030107","1","0","984","sysselsatte_kjonn_land","personer"
"2013","030107","1","1","1520","sysselsatte_kjonn_land","personer"
"2013","030107","1","alle","2504","sysselsatte_kjonn_land","personer"
"2013","030107","2","0","1192","sysselsatte_kjonn_land","personer"
"2013","030107","2","1","1582","sysselsatte_kjonn_land","personer"
"2013","030107","2","alle","2774","sysselsatte_kjonn_land","personer"
"2013","030107","alle","0","2176","sysselsatte_kjonn_land","personer"
"2013","030107","alle","1","3102","sysselsatte_kjonn_land","personer"
"2013","030107","alle","alle","5278","sysselsatte_kjonn_land","personer"
"2013","030108","1","0","1110","sysselsatte_kjonn_land","personer"
"2013","030108","1","1","1509","sysselsatte_kjonn_land","personer"
"2013","030108","1","alle","2619","sysselsatte_kjonn_land","personer"
"2013","030108","2","0","1397","sysselsatte_kjonn_land","personer"
"2013","030108","2","1","1714","sysselsatte_kjonn_land","personer"
"2013","030108","2","alle","3111","sysselsatte_kjonn_land","personer"
"2013","030108","alle","0","2507","sysselsatte_kjonn_land","personer"
"2013","030108","alle","1","3223","sysselsatte_kjonn_land","personer"
"2013","030108","alle","alle","5730","sysselsatte_kjonn_land","personer"
"2013","030109","1","0","743","sysselsatte_kjonn_land","personer"
"2013","030109","1","1","1016","sysselsatte_kjonn_land","personer"
"2013","030109","1","alle","1759","sysselsatte_kjonn_land","personer"
"2013","030109","2","0","1082","sysselsatte_kjonn_land","personer"
"2013","030109","2","1","1356","sysselsatte_kjonn_land","personer"
"2013","030109","2","alle","2438","sysselsatte_kjonn_land","personer"
"2013","030109","alle","0","1825","sysselsatte_kjonn_land","personer"
"2013","030109","alle","1","2372","sysselsatte_kjonn_land","personer"
"2013","030109","alle","alle","4197","sysselsatte_kjonn_land","personer"
"2013","030110","1","0","660","sysselsatte_kjonn_land","personer"
"2013","030110","1","1","984","sysselsatte_kjonn_land","personer"
"2013","030110","1","alle","1644","sysselsatte_kjonn_land","personer"
"2013","030110","2","0","1267","sysselsatte_kjonn_land","personer"
"2013","030110","2","1","1588","sysselsatte_kjonn_land","personer"
"2013","030110","2","alle","2855","sysselsatte_kjonn_land","personer"
"2013","030110","alle","0","1927","sysselsatte_kjonn_land","personer"
"2013","030110","alle","1","2572","sysselsatte_kjonn_land","personer"
"2013","030110","alle","alle","4499","sysselsatte_kjonn_land","personer"
"2013","030111","1","0","451","sysselsatte_kjonn_land","personer"
"2013","030111","1","1","540","sysselsatte_kjonn_land","personer"
"2013","030111","1","alle","991","sysselsatte_kjonn_land","personer"
"2013","030111","2","0","726","sysselsatte_kjonn_land","personer"
"2013","030111","2","1","843","sysselsatte_kjonn_land","personer"
"2013","030111","2","alle","1569","sysselsatte_kjonn_land","personer"
"2013","030111","alle","0","1177","sysselsatte_kjonn_land","personer"
"2013","030111","alle","1","1383","sysselsatte_kjonn_land","personer"
"2013","030111","alle","alle","2560","sysselsatte_kjonn_land","personer"
"2013","030112","1","0","346","sysselsatte_kjonn_land","personer"
"2013","030112","1","1","555","sysselsatte_kjonn_land","personer"
"2013","030112","1","alle","901","sysselsatte_kjonn_land","personer"
"2013","030112","2","0","608","sysselsatte_kjonn_land","personer"
"2013","030112","2","1","666","sysselsatte_kjonn_land","personer"
"2013","030112","2","alle","1274","sysselsatte_kjonn_land","personer"
"2013","030112","alle","0","954","sysselsatte_kjonn_land","personer"
"2013","030112","alle","1","1221","sysselsatte_kjonn_land","personer"
"2013","030112","alle","alle","2175","sysselsatte_kjonn_land","personer"
"2013","030113","1","0","401","sysselsatte_kjonn_land","personer"
"2013","030113","1","1","541","sysselsatte_kjonn_land","personer"
"2013","030113","1","alle","942","sysselsatte_kjonn_land","personer"
"2013","030113","2","0","968","sysselsatte_kjonn_land","personer"
"2013","030113","2","1","1117","sysselsatte_kjonn_land","personer"
"2013","030113","2","alle","2085","sysselsatte_kjonn_land","personer"
"2013","030113","alle","0","1369","sysselsatte_kjonn_land","personer"
"2013","030113","alle","1","1658","sysselsatte_kjonn_land","personer"
"2013","030113","alle","alle","3027","sysselsatte_kjonn_land","personer"
"2013","030114","1","0","245","sysselsatte_kjonn_land","personer"
"2013","030114","1","1","326","sysselsatte_kjonn_land","personer"
"2013","030114","1","alle","571","sysselsatte_kjonn_land","personer"
"2013","030114","2","0","750","sysselsatte_kjonn_land","personer"
"2013","030114","2","1","855","sysselsatte_kjonn_land","personer"
"2013","030114","2","alle","1605","sysselsatte_kjonn_land","personer"
"2013","030114","alle","0","995","sysselsatte_kjonn_land","personer"
"2013","030114","alle","1","1181","sysselsatte_kjonn_land","personer"
"2013","030114","alle","alle","2176","sysselsatte_kjonn_land","personer"
"2013","030115","1","0","239","sysselsatte_kjonn_land","personer"
"2013","030115","1","1","364","sysselsatte_kjonn_land","personer"
"2013","030115","1","alle","603","sysselsatte_kjonn_land","personer"
"2013","030115","2","0","641","sysselsatte_kjonn_land","personer"
"2013","030115","2","1","771","sysselsatte_kjonn_land","personer"
"2013","030115","2","alle","1412","sysselsatte_kjonn_land","personer"
"2013","030115","alle","0","880","sysselsatte_kjonn_land","personer"
"2013","030115","alle","1","1135","sysselsatte_kjonn_land","personer"
"2013","030115","alle","alle","2015","sysselsatte_kjonn_land","personer"
"2013","030116","1","0","131","sysselsatte_kjonn_land","personer"
"2013","030116","1","1","152","sysselsatte_kjonn_land","personer"
"2013","030116","1","alle","283","sysselsatte_kjonn_land","personer"
"2013","030116","2","0","491","sysselsatte_kjonn_land","personer"
"2013","030116","2","1","660","sysselsatte_kjonn_land","personer"
"2013","030116","2","alle","1151","sysselsatte_kjonn_land","personer"
"2013","030116","alle","0","622","sysselsatte_kjonn_land","personer"
"2013","030116","alle","1","812","sysselsatte_kjonn_land","personer"
"2013","030116","alle","alle","1434","sysselsatte_kjonn_land","personer"
"2013","030117","1","0","183","sysselsatte_kjonn_land","personer"
"2013","030117","1","1","318","sysselsatte_kjonn_land","personer"
"2013","030117","1","alle","501","sysselsatte_kjonn_land","personer"
"2013","030117","2","0","818","sysselsatte_kjonn_land","personer"
"2013","030117","2","1","1058","sysselsatte_kjonn_land","personer"
"2013","030117","2","alle","1876","sysselsatte_kjonn_land","personer"
"2013","030117","alle","0","1001","sysselsatte_kjonn_land","personer"
"2013","030117","alle","1","1376","sysselsatte_kjonn_land","personer"
"2013","030117","alle","alle","2377","sysselsatte_kjonn_land","personer"
"2013","030199","1","0","191","sysselsatte_kjonn_land","personer"
"2013","030199","1","1","523","sysselsatte_kjonn_land","personer"
"2013","030199","1","alle","714","sysselsatte_kjonn_land","personer"
"2013","030199","2","0","114","sysselsatte_kjonn_land","personer"
"2013","030199","2","1","290","sysselsatte_kjonn_land","personer"
"2013","030199","2","alle","404","sysselsatte_kjonn_land","personer"
"2013","030199","alle","0","305","sysselsatte_kjonn_land","personer"
"2013","030199","alle","1","813","sysselsatte_kjonn_land","personer"
"2013","030199","alle","alle","1118","sysselsatte_kjonn_land","personer"
"2014","00","1","0","80921","sysselsatte_kjonn_land","personer"
"2014","00","1","1","131080","sysselsatte_kjonn_land","personer"
"2014","00","1","alle","212001","sysselsatte_kjonn_land","personer"
"2014","00","2","0","83872","sysselsatte_kjonn_land","personer"
"2014","00","2","1","85926","sysselsatte_kjonn_land","personer"
"2014","00","2","alle","169798","sysselsatte_kjonn_land","personer"
"2014","00","alle","0","164793","sysselsatte_kjonn_land","personer"
"2014","00","alle","1","217006","sysselsatte_kjonn_land","personer"
"2014","00","alle","alle","381799","sysselsatte_kjonn_land","personer"
"2014","030101","1","0","2294","sysselsatte_kjonn_land","personer"
"2014","030101","1","1","3234","sysselsatte_kjonn_land","personer"
"2014","030101","1","alle","5528","sysselsatte_kjonn_land","personer"
"2014","030101","2","0","2064","sysselsatte_kjonn_land","personer"
"2014","030101","2","1","2520","sysselsatte_kjonn_land","personer"
"2014","030101","2","alle","4584","sysselsatte_kjonn_land","personer"
"2014","030101","alle","0","4358","sysselsatte_kjonn_land","personer"
"2014","030101","alle","1","5754","sysselsatte_kjonn_land","personer"
"2014","030101","alle","alle","10112","sysselsatte_kjonn_land","personer"
"2014","030102","1","0","1716","sysselsatte_kjonn_land","personer"
"2014","030102","1","1","2343","sysselsatte_kjonn_land","personer"
"2014","030102","1","alle","4059","sysselsatte_kjonn_land","personer"
"2014","030102","2","0","1706","sysselsatte_kjonn_land","personer"
"2014","030102","2","1","2030","sysselsatte_kjonn_land","personer"
"2014","030102","2","alle","3736","sysselsatte_kjonn_land","personer"
"2014","030102","alle","0","3422","sysselsatte_kjonn_land","personer"
"2014","030102","alle","1","4373","sysselsatte_kjonn_land","personer"
"2014","030102","alle","alle","7795","sysselsatte_kjonn_land","personer"
"2014","030103","1","0","1912","sysselsatte_kjonn_land","personer"
"2014","030103","1","1","2578","sysselsatte_kjonn_land","personer"
"2014","030103","1","alle","4490","sysselsatte_kjonn_land","personer"
"2014","030103","2","0","1905","sysselsatte_kjonn_land","personer"
"2014","030103","2","1","2306","sysselsatte_kjonn_land","personer"
"2014","030103","2","alle","4211","sysselsatte_kjonn_land","personer"
"2014","030103","alle","0","3817","sysselsatte_kjonn_land","personer"
"2014","030103","alle","1","4884","sysselsatte_kjonn_land","personer"
"2014","030103","alle","alle","8701","sysselsatte_kjonn_land","personer"
"2014","030104","1","0","1689","sysselsatte_kjonn_land","personer"
"2014","030104","1","1","2605","sysselsatte_kjonn_land","personer"
"2014","030104","1","alle","4294","sysselsatte_kjonn_land","personer"
"2014","030104","2","0","1787","sysselsatte_kjonn_land","personer"
"2014","030104","2","1","2266","sysselsatte_kjonn_land","personer"
"2014","030104","2","alle","4053","sysselsatte_kjonn_land","personer"
