"tabell_navn","aar","kommune_nr","vreg_3","enhet","botid_5","tabellvariabel"
"befolkning_botid","2015","1130","alle","personer","10+","342"
"befolkning_botid","2015","1133","1","personer","10+","49"
"befolkning_botid","2015","1133","2","personer","10+","43"
"befolkning_botid","2015","1133","alle","personer","10+","92"
"befolkning_botid","2015","1134","1","personer","10+","62"
"befolkning_botid","2015","1134","2","personer","10+","31"
"befolkning_botid","2015","1134","alle","personer","10+","93"
"befolkning_botid","2015","1135","1","personer","10+","38"
"befolkning_botid","2015","1135","2","personer","10+","29"
"befolkning_botid","2015","1135","alle","personer","10+","67"
"befolkning_botid","2015","1141","1","personer","10+","34"
"befolkning_botid","2015","1141","2","personer","10+","15"
"befolkning_botid","2015","1141","alle","personer","10+","49"
"befolkning_botid","2015","1142","1","personer","10+","66"
"befolkning_botid","2015","1142","2","personer","10+","33"
"befolkning_botid","2015","1142","alle","personer","10+","99"
"befolkning_botid","2015","1144","1","personer","10+","8"
"befolkning_botid","2015","1144","2","personer","10+","."
"befolkning_botid","2015","1144","alle","personer","10+","8"
"befolkning_botid","2015","1145","1","personer","10+","11"
"befolkning_botid","2015","1145","2","personer","10+","3"
"befolkning_botid","2015","1145","alle","personer","10+","14"
"befolkning_botid","2015","1146","1","personer","10+","94"
"befolkning_botid","2015","1146","2","personer","10+","95"
"befolkning_botid","2015","1146","alle","personer","10+","189"
"befolkning_botid","2015","1149","1","personer","10+","512"
"befolkning_botid","2015","1149","2","personer","10+","598"
"befolkning_botid","2015","1149","alle","personer","10+","1110"
"befolkning_botid","2015","1151","1","personer","10+","."
"befolkning_botid","2015","1151","2","personer","10+","3"
"befolkning_botid","2015","1151","alle","personer","10+","3"
"befolkning_botid","2015","1160","1","personer","10+","92"
"befolkning_botid","2015","1160","2","personer","10+","48"
"befolkning_botid","2015","1160","alle","personer","10+","140"
"befolkning_botid","2015","1201","1","personer","10+","3955"
"befolkning_botid","2015","1201","2","personer","10+","8930"
"befolkning_botid","2015","1201","alle","personer","10+","12885"
"befolkning_botid","2015","1211","1","personer","10+","60"
"befolkning_botid","2015","1211","2","personer","10+","25"
"befolkning_botid","2015","1211","alle","personer","10+","85"
"befolkning_botid","2015","1216","1","personer","10+","61"
"befolkning_botid","2015","1216","2","personer","10+","44"
"befolkning_botid","2015","1216","alle","personer","10+","105"
"befolkning_botid","2015","1219","1","personer","10+","106"
"befolkning_botid","2015","1219","2","personer","10+","130"
"befolkning_botid","2015","1219","alle","personer","10+","236"
"befolkning_botid","2015","1221","1","personer","10+","214"
"befolkning_botid","2015","1221","2","personer","10+","280"
"befolkning_botid","2015","1221","alle","personer","10+","494"
"befolkning_botid","2015","1222","1","personer","10+","29"
"befolkning_botid","2015","1222","2","personer","10+","16"
"befolkning_botid","2015","1222","alle","personer","10+","45"
"befolkning_botid","2015","1223","1","personer","10+","33"
"befolkning_botid","2015","1223","2","personer","10+","14"
"befolkning_botid","2015","1223","alle","personer","10+","47"
"befolkning_botid","2015","1224","1","personer","10+","117"
"befolkning_botid","2015","1224","2","personer","10+","133"
"befolkning_botid","2015","1224","alle","personer","10+","250"
"befolkning_botid","2015","1227","1","personer","10+","6"
"befolkning_botid","2015","1227","2","personer","10+","3"
"befolkning_botid","2015","1227","alle","personer","10+","9"
"befolkning_botid","2015","1228","1","personer","10+","79"
"befolkning_botid","2015","1228","2","personer","10+","109"
"befolkning_botid","2015","1228","alle","personer","10+","188"
"befolkning_botid","2015","1231","1","personer","10+","33"
"befolkning_botid","2015","1231","2","personer","10+","26"
"befolkning_botid","2015","1231","alle","personer","10+","59"
"befolkning_botid","2015","1232","1","personer","10+","14"
"befolkning_botid","2015","1232","2","personer","10+","3"
"befolkning_botid","2015","1232","alle","personer","10+","17"
"befolkning_botid","2015","1233","1","personer","10+","31"
"befolkning_botid","2015","1233","2","personer","10+","7"
"befolkning_botid","2015","1233","alle","personer","10+","38"
"befolkning_botid","2015","1234","1","personer","10+","13"
"befolkning_botid","2015","1234","2","personer","10+","4"
"befolkning_botid","2015","1234","alle","personer","10+","17"
"befolkning_botid","2015","1235","1","personer","10+","150"
"befolkning_botid","2015","1235","2","personer","10+","104"
"befolkning_botid","2015","1235","alle","personer","10+","254"
"befolkning_botid","2015","1238","1","personer","10+","77"
"befolkning_botid","2015","1238","2","personer","10+","67"
"befolkning_botid","2015","1238","alle","personer","10+","144"
"befolkning_botid","2015","1241","1","personer","10+","34"
"befolkning_botid","2015","1241","2","personer","10+","23"
"befolkning_botid","2015","1241","alle","personer","10+","57"
"befolkning_botid","2015","1242","1","personer","10+","20"
"befolkning_botid","2015","1242","2","personer","10+","30"
"befolkning_botid","2015","1242","alle","personer","10+","50"
"befolkning_botid","2015","1243","1","personer","10+","233"
"befolkning_botid","2015","1243","2","personer","10+","243"
"befolkning_botid","2015","1243","alle","personer","10+","476"
"befolkning_botid","2015","1244","1","personer","10+","52"
"befolkning_botid","2015","1244","2","personer","10+","22"
"befolkning_botid","2015","1244","alle","personer","10+","74"
"befolkning_botid","2015","1245","1","personer","10+","79"
"befolkning_botid","2015","1245","2","personer","10+","114"
"befolkning_botid","2015","1245","alle","personer","10+","193"
"befolkning_botid","2015","1246","1","personer","10+","255"
"befolkning_botid","2015","1246","2","personer","10+","352"
"befolkning_botid","2015","1246","alle","personer","10+","607"
"befolkning_botid","2015","1247","1","personer","10+","271"
"befolkning_botid","2015","1247","2","personer","10+","340"
"befolkning_botid","2015","1247","alle","personer","10+","611"
"befolkning_botid","2015","1251","1","personer","10+","37"
"befolkning_botid","2015","1251","2","personer","10+","31"
"befolkning_botid","2015","1251","alle","personer","10+","68"
"befolkning_botid","2015","1252","1","personer","10+","7"
"befolkning_botid","2015","1252","2","personer","10+","."
"befolkning_botid","2015","1252","alle","personer","10+","7"
"befolkning_botid","2015","1253","1","personer","10+","66"
"befolkning_botid","2015","1253","2","personer","10+","47"
"befolkning_botid","2015","1253","alle","personer","10+","113"
"befolkning_botid","2015","1256","1","personer","10+","63"
"befolkning_botid","2015","1256","2","personer","10+","78"
"befolkning_botid","2015","1256","alle","personer","10+","141"
"befolkning_botid","2015","1259","1","personer","10+","45"
"befolkning_botid","2015","1259","2","personer","10+","66"
"befolkning_botid","2015","1259","alle","personer","10+","111"
"befolkning_botid","2015","1260","1","personer","10+","33"
"befolkning_botid","2015","1260","2","personer","10+","25"
"befolkning_botid","2015","1260","alle","personer","10+","58"
"befolkning_botid","2015","1263","1","personer","10+","117"
"befolkning_botid","2015","1263","2","personer","10+","117"
"befolkning_botid","2015","1263","alle","personer","10+","234"
"befolkning_botid","2015","1264","1","personer","10+","20"
"befolkning_botid","2015","1264","2","personer","10+","28"
"befolkning_botid","2015","1264","alle","personer","10+","48"
"befolkning_botid","2015","1265","1","personer","10+","8"
"befolkning_botid","2015","1265","2","personer","10+","3"
"befolkning_botid","2015","1265","alle","personer","10+","11"
"befolkning_botid","2015","1266","1","personer","10+","12"
"befolkning_botid","2015","1266","2","personer","10+","7"
"befolkning_botid","2015","1266","alle","personer","10+","19"
"befolkning_botid","2015","1401","1","personer","10+","130"
"befolkning_botid","2015","1401","2","personer","10+","221"
"befolkning_botid","2015","1401","alle","personer","10+","351"
"befolkning_botid","2015","1411","1","personer","10+","10"
"befolkning_botid","2015","1411","2","personer","10+","13"
"befolkning_botid","2015","1411","alle","personer","10+","23"
"befolkning_botid","2015","1412","1","personer","10+","10"
"befolkning_botid","2015","1412","2","personer","10+","3"
"befolkning_botid","2015","1412","alle","personer","10+","13"
"befolkning_botid","2015","1413","1","personer","10+","27"
"befolkning_botid","2015","1413","2","personer","10+","8"
"befolkning_botid","2015","1413","alle","personer","10+","35"
"befolkning_botid","2015","1416","1","personer","10+","50"
"befolkning_botid","2015","1416","2","personer","10+","56"
"befolkning_botid","2015","1416","alle","personer","10+","106"
"befolkning_botid","2015","1417","1","personer","10+","28"
"befolkning_botid","2015","1417","2","personer","10+","17"
"befolkning_botid","2015","1417","alle","personer","10+","45"
"befolkning_botid","2015","1418","1","personer","10+","54"
"befolkning_botid","2015","1418","2","personer","10+","26"
"befolkning_botid","2015","1418","alle","personer","10+","80"
"befolkning_botid","2015","1419","1","personer","10+","23"
"befolkning_botid","2015","1419","2","personer","10+","7"
"befolkning_botid","2015","1419","alle","personer","10+","30"
"befolkning_botid","2015","1420","1","personer","10+","69"
"befolkning_botid","2015","1420","2","personer","10+","57"
"befolkning_botid","2015","1420","alle","personer","10+","126"
"befolkning_botid","2015","1421","1","personer","10+","27"
"befolkning_botid","2015","1421","2","personer","10+","6"
"befolkning_botid","2015","1421","alle","personer","10+","33"
"befolkning_botid","2015","1422","1","personer","10+","37"
"befolkning_botid","2015","1422","2","personer","10+","24"
"befolkning_botid","2015","1422","alle","personer","10+","61"
"befolkning_botid","2015","1424","1","personer","10+","49"
"befolkning_botid","2015","1424","2","personer","10+","76"
"befolkning_botid","2015","1424","alle","personer","10+","125"
"befolkning_botid","2015","1426","1","personer","10+","63"
"befolkning_botid","2015","1426","2","personer","10+","22"
"befolkning_botid","2015","1426","alle","personer","10+","85"
"befolkning_botid","2015","1428","1","personer","10+","22"
"befolkning_botid","2015","1428","2","personer","10+","23"
"befolkning_botid","2015","1428","alle","personer","10+","45"
"befolkning_botid","2015","1429","1","personer","10+","45"
"befolkning_botid","2015","1429","2","personer","10+","20"
"befolkning_botid","2015","1429","alle","personer","10+","65"
"befolkning_botid","2015","1430","1","personer","10+","19"
"befolkning_botid","2015","1430","2","personer","10+","11"
"befolkning_botid","2015","1430","alle","personer","10+","30"
"befolkning_botid","2015","1431","1","personer","10+","16"
"befolkning_botid","2015","1431","2","personer","10+","13"
"befolkning_botid","2015","1431","alle","personer","10+","29"
"befolkning_botid","2015","1432","1","personer","10+","128"
"befolkning_botid","2015","1432","2","personer","10+","157"
"befolkning_botid","2015","1432","alle","personer","10+","285"
"befolkning_botid","2015","1433","1","personer","10+","28"
"befolkning_botid","2015","1433","2","personer","10+","15"
"befolkning_botid","2015","1433","alle","personer","10+","43"
"befolkning_botid","2015","1438","1","personer","10+","73"
"befolkning_botid","2015","1438","2","personer","10+","43"
"befolkning_botid","2015","1438","alle","personer","10+","116"
"befolkning_botid","2015","1439","1","personer","10+","83"
"befolkning_botid","2015","1439","2","personer","10+","95"
"befolkning_botid","2015","1439","alle","personer","10+","178"
"befolkning_botid","2015","1441","1","personer","10+","35"
"befolkning_botid","2015","1441","2","personer","10+","31"
"befolkning_botid","2015","1441","alle","personer","10+","66"
"befolkning_botid","2015","1443","1","personer","10+","79"
"befolkning_botid","2015","1443","2","personer","10+","59"
"befolkning_botid","2015","1443","alle","personer","10+","138"
"befolkning_botid","2015","1444","1","personer","10+","16"
"befolkning_botid","2015","1444","2","personer","10+","6"
"befolkning_botid","2015","1444","alle","personer","10+","22"
"befolkning_botid","2015","1445","1","personer","10+","45"
"befolkning_botid","2015","1445","2","personer","10+","39"
"befolkning_botid","2015","1445","alle","personer","10+","84"
"befolkning_botid","2015","1449","1","personer","10+","137"
"befolkning_botid","2015","1449","2","personer","10+","68"
"befolkning_botid","2015","1449","alle","personer","10+","205"
"befolkning_botid","2015","1502","1","personer","10+","270"
"befolkning_botid","2015","1502","2","personer","10+","354"
"befolkning_botid","2015","1502","alle","personer","10+","624"
"befolkning_botid","2015","1504","1","personer","10+","550"
"befolkning_botid","2015","1504","2","personer","10+","772"
"befolkning_botid","2015","1504","alle","personer","10+","1322"
