"tabell_navn","aar","kommune_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","1621","alle","alle","personer","20_29","714"
"befolkning_alder","2015","1621","befolkningen_ellers","0","personer","20_29","291"
"befolkning_alder","2015","1621","befolkningen_ellers","1","personer","20_29","389"
"befolkning_alder","2015","1621","befolkningen_ellers","alle","personer","20_29","680"
"befolkning_alder","2015","1621","innvandrere","0","personer","20_29","18"
"befolkning_alder","2015","1621","innvandrere","1","personer","20_29","16"
"befolkning_alder","2015","1621","innvandrere","alle","personer","20_29","34"
"befolkning_alder","2015","1622","alle","0","personer","20_29","92"
"befolkning_alder","2015","1622","alle","1","personer","20_29","106"
"befolkning_alder","2015","1622","alle","alle","personer","20_29","198"
"befolkning_alder","2015","1622","befolkningen_ellers","0","personer","20_29","84"
"befolkning_alder","2015","1622","befolkningen_ellers","1","personer","20_29","96"
"befolkning_alder","2015","1622","befolkningen_ellers","alle","personer","20_29","180"
"befolkning_alder","2015","1622","innvandrere","0","personer","20_29","8"
"befolkning_alder","2015","1622","innvandrere","1","personer","20_29","10"
"befolkning_alder","2015","1622","innvandrere","alle","personer","20_29","18"
"befolkning_alder","2015","1624","alle","0","personer","20_29","356"
"befolkning_alder","2015","1624","alle","1","personer","20_29","388"
"befolkning_alder","2015","1624","alle","alle","personer","20_29","744"
"befolkning_alder","2015","1624","befolkningen_ellers","0","personer","20_29","322"
"befolkning_alder","2015","1624","befolkningen_ellers","1","personer","20_29","335"
"befolkning_alder","2015","1624","befolkningen_ellers","alle","personer","20_29","657"
"befolkning_alder","2015","1624","innvandrere","0","personer","20_29","34"
"befolkning_alder","2015","1624","innvandrere","1","personer","20_29","53"
"befolkning_alder","2015","1624","innvandrere","alle","personer","20_29","87"
"befolkning_alder","2015","1627","alle","0","personer","20_29","273"
"befolkning_alder","2015","1627","alle","1","personer","20_29","250"
"befolkning_alder","2015","1627","alle","alle","personer","20_29","523"
"befolkning_alder","2015","1627","befolkningen_ellers","0","personer","20_29","254"
"befolkning_alder","2015","1627","befolkningen_ellers","1","personer","20_29","231"
"befolkning_alder","2015","1627","befolkningen_ellers","alle","personer","20_29","485"
"befolkning_alder","2015","1627","innvandrere","0","personer","20_29","19"
"befolkning_alder","2015","1627","innvandrere","1","personer","20_29","19"
"befolkning_alder","2015","1627","innvandrere","alle","personer","20_29","38"
"befolkning_alder","2015","1630","alle","0","personer","20_29","146"
"befolkning_alder","2015","1630","alle","1","personer","20_29","220"
"befolkning_alder","2015","1630","alle","alle","personer","20_29","366"
"befolkning_alder","2015","1630","befolkningen_ellers","0","personer","20_29","137"
"befolkning_alder","2015","1630","befolkningen_ellers","1","personer","20_29","208"
"befolkning_alder","2015","1630","befolkningen_ellers","alle","personer","20_29","345"
"befolkning_alder","2015","1630","innvandrere","0","personer","20_29","9"
"befolkning_alder","2015","1630","innvandrere","1","personer","20_29","12"
"befolkning_alder","2015","1630","innvandrere","alle","personer","20_29","21"
"befolkning_alder","2015","1632","alle","0","personer","20_29","52"
"befolkning_alder","2015","1632","alle","1","personer","20_29","58"
"befolkning_alder","2015","1632","alle","alle","personer","20_29","110"
"befolkning_alder","2015","1632","befolkningen_ellers","0","personer","20_29","47"
"befolkning_alder","2015","1632","befolkningen_ellers","1","personer","20_29","52"
"befolkning_alder","2015","1632","befolkningen_ellers","alle","personer","20_29","99"
"befolkning_alder","2015","1632","innvandrere","0","personer","20_29","5"
"befolkning_alder","2015","1632","innvandrere","1","personer","20_29","6"
"befolkning_alder","2015","1632","innvandrere","alle","personer","20_29","11"
"befolkning_alder","2015","1633","alle","0","personer","20_29","45"
"befolkning_alder","2015","1633","alle","1","personer","20_29","52"
"befolkning_alder","2015","1633","alle","alle","personer","20_29","97"
"befolkning_alder","2015","1633","befolkningen_ellers","0","personer","20_29","45"
"befolkning_alder","2015","1633","befolkningen_ellers","1","personer","20_29","52"
"befolkning_alder","2015","1633","befolkningen_ellers","alle","personer","20_29","97"
"befolkning_alder","2015","1633","innvandrere","0","personer","20_29","0"
"befolkning_alder","2015","1633","innvandrere","1","personer","20_29","0"
"befolkning_alder","2015","1633","innvandrere","alle","personer","20_29","0"
"befolkning_alder","2015","1634","alle","0","personer","20_29","395"
"befolkning_alder","2015","1634","alle","1","personer","20_29","403"
"befolkning_alder","2015","1634","alle","alle","personer","20_29","798"
"befolkning_alder","2015","1634","befolkningen_ellers","0","personer","20_29","332"
"befolkning_alder","2015","1634","befolkningen_ellers","1","personer","20_29","355"
"befolkning_alder","2015","1634","befolkningen_ellers","alle","personer","20_29","687"
"befolkning_alder","2015","1634","innvandrere","0","personer","20_29","63"
"befolkning_alder","2015","1634","innvandrere","1","personer","20_29","48"
"befolkning_alder","2015","1634","innvandrere","alle","personer","20_29","111"
"befolkning_alder","2015","1635","alle","0","personer","20_29","134"
"befolkning_alder","2015","1635","alle","1","personer","20_29","146"
"befolkning_alder","2015","1635","alle","alle","personer","20_29","280"
"befolkning_alder","2015","1635","befolkningen_ellers","0","personer","20_29","125"
"befolkning_alder","2015","1635","befolkningen_ellers","1","personer","20_29","136"
"befolkning_alder","2015","1635","befolkningen_ellers","alle","personer","20_29","261"
"befolkning_alder","2015","1635","innvandrere","0","personer","20_29","9"
"befolkning_alder","2015","1635","innvandrere","1","personer","20_29","10"
"befolkning_alder","2015","1635","innvandrere","alle","personer","20_29","19"
"befolkning_alder","2015","1636","alle","0","personer","20_29","234"
"befolkning_alder","2015","1636","alle","1","personer","20_29","231"
"befolkning_alder","2015","1636","alle","alle","personer","20_29","465"
"befolkning_alder","2015","1636","befolkningen_ellers","0","personer","20_29","210"
"befolkning_alder","2015","1636","befolkningen_ellers","1","personer","20_29","211"
"befolkning_alder","2015","1636","befolkningen_ellers","alle","personer","20_29","421"
"befolkning_alder","2015","1636","innvandrere","0","personer","20_29","24"
"befolkning_alder","2015","1636","innvandrere","1","personer","20_29","20"
"befolkning_alder","2015","1636","innvandrere","alle","personer","20_29","44"
"befolkning_alder","2015","1638","alle","0","personer","20_29","683"
"befolkning_alder","2015","1638","alle","1","personer","20_29","696"
"befolkning_alder","2015","1638","alle","alle","personer","20_29","1379"
"befolkning_alder","2015","1638","befolkningen_ellers","0","personer","20_29","606"
"befolkning_alder","2015","1638","befolkningen_ellers","1","personer","20_29","623"
"befolkning_alder","2015","1638","befolkningen_ellers","alle","personer","20_29","1229"
"befolkning_alder","2015","1638","innvandrere","0","personer","20_29","77"
"befolkning_alder","2015","1638","innvandrere","1","personer","20_29","73"
"befolkning_alder","2015","1638","innvandrere","alle","personer","20_29","150"
"befolkning_alder","2015","1640","alle","0","personer","20_29","300"
"befolkning_alder","2015","1640","alle","1","personer","20_29","326"
"befolkning_alder","2015","1640","alle","alle","personer","20_29","626"
"befolkning_alder","2015","1640","befolkningen_ellers","0","personer","20_29","265"
"befolkning_alder","2015","1640","befolkningen_ellers","1","personer","20_29","293"
"befolkning_alder","2015","1640","befolkningen_ellers","alle","personer","20_29","558"
"befolkning_alder","2015","1640","innvandrere","0","personer","20_29","35"
"befolkning_alder","2015","1640","innvandrere","1","personer","20_29","33"
"befolkning_alder","2015","1640","innvandrere","alle","personer","20_29","68"
"befolkning_alder","2015","1644","alle","0","personer","20_29","107"
"befolkning_alder","2015","1644","alle","1","personer","20_29","106"
"befolkning_alder","2015","1644","alle","alle","personer","20_29","213"
"befolkning_alder","2015","1644","befolkningen_ellers","0","personer","20_29","102"
"befolkning_alder","2015","1644","befolkningen_ellers","1","personer","20_29","99"
"befolkning_alder","2015","1644","befolkningen_ellers","alle","personer","20_29","201"
"befolkning_alder","2015","1644","innvandrere","0","personer","20_29","5"
"befolkning_alder","2015","1644","innvandrere","1","personer","20_29","7"
"befolkning_alder","2015","1644","innvandrere","alle","personer","20_29","12"
"befolkning_alder","2015","1648","alle","0","personer","20_29","435"
"befolkning_alder","2015","1648","alle","1","personer","20_29","420"
"befolkning_alder","2015","1648","alle","alle","personer","20_29","855"
"befolkning_alder","2015","1648","befolkningen_ellers","0","personer","20_29","349"
"befolkning_alder","2015","1648","befolkningen_ellers","1","personer","20_29","332"
"befolkning_alder","2015","1648","befolkningen_ellers","alle","personer","20_29","681"
"befolkning_alder","2015","1648","innvandrere","0","personer","20_29","86"
"befolkning_alder","2015","1648","innvandrere","1","personer","20_29","88"
"befolkning_alder","2015","1648","innvandrere","alle","personer","20_29","174"
"befolkning_alder","2015","1653","alle","0","personer","20_29","947"
"befolkning_alder","2015","1653","alle","1","personer","20_29","998"
"befolkning_alder","2015","1653","alle","alle","personer","20_29","1945"
"befolkning_alder","2015","1653","befolkningen_ellers","0","personer","20_29","861"
"befolkning_alder","2015","1653","befolkningen_ellers","1","personer","20_29","904"
"befolkning_alder","2015","1653","befolkningen_ellers","alle","personer","20_29","1765"
"befolkning_alder","2015","1653","innvandrere","0","personer","20_29","86"
"befolkning_alder","2015","1653","innvandrere","1","personer","20_29","94"
"befolkning_alder","2015","1653","innvandrere","alle","personer","20_29","180"
"befolkning_alder","2015","1657","alle","0","personer","20_29","455"
"befolkning_alder","2015","1657","alle","1","personer","20_29","441"
"befolkning_alder","2015","1657","alle","alle","personer","20_29","896"
"befolkning_alder","2015","1657","befolkningen_ellers","0","personer","20_29","428"
"befolkning_alder","2015","1657","befolkningen_ellers","1","personer","20_29","416"
"befolkning_alder","2015","1657","befolkningen_ellers","alle","personer","20_29","844"
"befolkning_alder","2015","1657","innvandrere","0","personer","20_29","27"
"befolkning_alder","2015","1657","innvandrere","1","personer","20_29","25"
"befolkning_alder","2015","1657","innvandrere","alle","personer","20_29","52"
"befolkning_alder","2015","1662","alle","0","personer","20_29","341"
"befolkning_alder","2015","1662","alle","1","personer","20_29","352"
"befolkning_alder","2015","1662","alle","alle","personer","20_29","693"
"befolkning_alder","2015","1662","befolkningen_ellers","0","personer","20_29","305"
"befolkning_alder","2015","1662","befolkningen_ellers","1","personer","20_29","314"
"befolkning_alder","2015","1662","befolkningen_ellers","alle","personer","20_29","619"
"befolkning_alder","2015","1662","innvandrere","0","personer","20_29","36"
"befolkning_alder","2015","1662","innvandrere","1","personer","20_29","38"
"befolkning_alder","2015","1662","innvandrere","alle","personer","20_29","74"
"befolkning_alder","2015","1663","alle","0","personer","20_29","738"
"befolkning_alder","2015","1663","alle","1","personer","20_29","762"
"befolkning_alder","2015","1663","alle","alle","personer","20_29","1500"
"befolkning_alder","2015","1663","befolkningen_ellers","0","personer","20_29","652"
"befolkning_alder","2015","1663","befolkningen_ellers","1","personer","20_29","670"
"befolkning_alder","2015","1663","befolkningen_ellers","alle","personer","20_29","1322"
"befolkning_alder","2015","1663","innvandrere","0","personer","20_29","86"
"befolkning_alder","2015","1663","innvandrere","1","personer","20_29","92"
"befolkning_alder","2015","1663","innvandrere","alle","personer","20_29","178"
"befolkning_alder","2015","1664","alle","0","personer","20_29","203"
"befolkning_alder","2015","1664","alle","1","personer","20_29","246"
"befolkning_alder","2015","1664","alle","alle","personer","20_29","449"
"befolkning_alder","2015","1664","befolkningen_ellers","0","personer","20_29","181"
"befolkning_alder","2015","1664","befolkningen_ellers","1","personer","20_29","225"
"befolkning_alder","2015","1664","befolkningen_ellers","alle","personer","20_29","406"
"befolkning_alder","2015","1664","innvandrere","0","personer","20_29","22"
"befolkning_alder","2015","1664","innvandrere","1","personer","20_29","21"
"befolkning_alder","2015","1664","innvandrere","alle","personer","20_29","43"
"befolkning_alder","2015","1665","alle","0","personer","20_29","52"
"befolkning_alder","2015","1665","alle","1","personer","20_29","65"
"befolkning_alder","2015","1665","alle","alle","personer","20_29","117"
