"tabell_navn","aar","bydel_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland","2007","030101","835","personer","."
"befolkning_opprinnelsesland","2007","030101","839","personer","."
"befolkning_opprinnelsesland","2007","030101","840","personer","."
"befolkning_opprinnelsesland","2007","030101","970","personer","75"
"befolkning_opprinnelsesland","2007","030101","980","personer","."
"befolkning_opprinnelsesland","2007","030101","990","personer","."
"befolkning_opprinnelsesland","2008","030101","101","personer","195"
"befolkning_opprinnelsesland","2008","030101","102","personer",":"
"befolkning_opprinnelsesland","2008","030101","103","personer","98"
"befolkning_opprinnelsesland","2008","030101","104","personer",":"
"befolkning_opprinnelsesland","2008","030101","105","personer","49"
"befolkning_opprinnelsesland","2008","030101","106","personer","674"
"befolkning_opprinnelsesland","2008","030101","111","personer","4"
"befolkning_opprinnelsesland","2008","030101","112","personer","7"
"befolkning_opprinnelsesland","2008","030101","113","personer","23"
"befolkning_opprinnelsesland","2008","030101","114","personer","."
"befolkning_opprinnelsesland","2008","030101","115","personer","27"
"befolkning_opprinnelsesland","2008","030101","117","personer","63"
"befolkning_opprinnelsesland","2008","030101","118","personer","."
"befolkning_opprinnelsesland","2008","030101","119","personer","11"
"befolkning_opprinnelsesland","2008","030101","120","personer","6"
"befolkning_opprinnelsesland","2008","030101","121","personer","7"
"befolkning_opprinnelsesland","2008","030101","122","personer","50"
"befolkning_opprinnelsesland","2008","030101","123","personer","40"
"befolkning_opprinnelsesland","2008","030101","124","personer","19"
"befolkning_opprinnelsesland","2008","030101","126","personer",":"
"befolkning_opprinnelsesland","2008","030101","127","personer","36"
"befolkning_opprinnelsesland","2008","030101","128","personer","."
"befolkning_opprinnelsesland","2008","030101","129","personer",":"
"befolkning_opprinnelsesland","2008","030101","130","personer","."
"befolkning_opprinnelsesland","2008","030101","131","personer","463"
"befolkning_opprinnelsesland","2008","030101","132","personer","8"
"befolkning_opprinnelsesland","2008","030101","133","personer","29"
"befolkning_opprinnelsesland","2008","030101","134","personer","."
"befolkning_opprinnelsesland","2008","030101","136","personer","42"
"befolkning_opprinnelsesland","2008","030101","137","personer","51"
"befolkning_opprinnelsesland","2008","030101","138","personer",":"
"befolkning_opprinnelsesland","2008","030101","139","personer","111"
"befolkning_opprinnelsesland","2008","030101","140","personer","120"
"befolkning_opprinnelsesland","2008","030101","141","personer","14"
"befolkning_opprinnelsesland","2008","030101","143","personer","293"
"befolkning_opprinnelsesland","2008","030101","144","personer","146"
"befolkning_opprinnelsesland","2008","030101","146","personer",":"
"befolkning_opprinnelsesland","2008","030101","148","personer","13"
"befolkning_opprinnelsesland","2008","030101","152","personer","23"
"befolkning_opprinnelsesland","2008","030101","153","personer","13"
"befolkning_opprinnelsesland","2008","030101","154","personer","."
"befolkning_opprinnelsesland","2008","030101","155","personer","166"
"befolkning_opprinnelsesland","2008","030101","156","personer","199"
"befolkning_opprinnelsesland","2008","030101","157","personer","10"
"befolkning_opprinnelsesland","2008","030101","158","personer","22"
"befolkning_opprinnelsesland","2008","030101","159","personer","49"
"befolkning_opprinnelsesland","2008","030101","160","personer",":"
"befolkning_opprinnelsesland","2008","030101","161","personer","67"
"befolkning_opprinnelsesland","2008","030101","162","personer","."
"befolkning_opprinnelsesland","2008","030101","163","personer","."
"befolkning_opprinnelsesland","2008","030101","164","personer","."
"befolkning_opprinnelsesland","2008","030101","203","personer","57"
"befolkning_opprinnelsesland","2008","030101","204","personer","5"
"befolkning_opprinnelsesland","2008","030101","205","personer","."
"befolkning_opprinnelsesland","2008","030101","209","personer","."
"befolkning_opprinnelsesland","2008","030101","213","personer","."
"befolkning_opprinnelsesland","2008","030101","216","personer","4"
"befolkning_opprinnelsesland","2008","030101","220","personer","."
"befolkning_opprinnelsesland","2008","030101","229","personer","."
"befolkning_opprinnelsesland","2008","030101","235","personer","."
"befolkning_opprinnelsesland","2008","030101","239","personer",":"
"befolkning_opprinnelsesland","2008","030101","241","personer","92"
"befolkning_opprinnelsesland","2008","030101","246","personer","111"
"befolkning_opprinnelsesland","2008","030101","249","personer","25"
"befolkning_opprinnelsesland","2008","030101","250","personer",":"
"befolkning_opprinnelsesland","2008","030101","254","personer","."
"befolkning_opprinnelsesland","2008","030101","256","personer","73"
"befolkning_opprinnelsesland","2008","030101","260","personer","40"
"befolkning_opprinnelsesland","2008","030101","264","personer",":"
"befolkning_opprinnelsesland","2008","030101","266","personer","."
"befolkning_opprinnelsesland","2008","030101","270","personer","4"
"befolkning_opprinnelsesland","2008","030101","273","personer","13"
"befolkning_opprinnelsesland","2008","030101","276","personer","30"
"befolkning_opprinnelsesland","2008","030101","278","personer",":"
"befolkning_opprinnelsesland","2008","030101","279","personer","6"
"befolkning_opprinnelsesland","2008","030101","281","personer","."
"befolkning_opprinnelsesland","2008","030101","283","personer",":"
"befolkning_opprinnelsesland","2008","030101","286","personer","8"
"befolkning_opprinnelsesland","2008","030101","289","personer",":"
"befolkning_opprinnelsesland","2008","030101","296","personer","."
"befolkning_opprinnelsesland","2008","030101","299","personer",":"
"befolkning_opprinnelsesland","2008","030101","303","personer","404"
"befolkning_opprinnelsesland","2008","030101","304","personer","."
"befolkning_opprinnelsesland","2008","030101","306","personer","."
"befolkning_opprinnelsesland","2008","030101","307","personer",":"
"befolkning_opprinnelsesland","2008","030101","308","personer",":"
"befolkning_opprinnelsesland","2008","030101","309","personer",":"
"befolkning_opprinnelsesland","2008","030101","313","personer","17"
"befolkning_opprinnelsesland","2008","030101","319","personer","."
"befolkning_opprinnelsesland","2008","030101","322","personer","."
"befolkning_opprinnelsesland","2008","030101","323","personer","."
"befolkning_opprinnelsesland","2008","030101","326","personer","4"
"befolkning_opprinnelsesland","2008","030101","329","personer","11"
"befolkning_opprinnelsesland","2008","030101","333","personer","."
"befolkning_opprinnelsesland","2008","030101","336","personer","6"
"befolkning_opprinnelsesland","2008","030101","337","personer","."
"befolkning_opprinnelsesland","2008","030101","338","personer","."
"befolkning_opprinnelsesland","2008","030101","339","personer","7"
"befolkning_opprinnelsesland","2008","030101","346","personer","1276"
"befolkning_opprinnelsesland","2008","030101","355","personer","."
"befolkning_opprinnelsesland","2008","030101","356","personer","40"
"befolkning_opprinnelsesland","2008","030101","357","personer","."
"befolkning_opprinnelsesland","2008","030101","359","personer","12"
"befolkning_opprinnelsesland","2008","030101","369","personer","18"
"befolkning_opprinnelsesland","2008","030101","373","personer",":"
"befolkning_opprinnelsesland","2008","030101","376","personer",":"
"befolkning_opprinnelsesland","2008","030101","379","personer","45"
"befolkning_opprinnelsesland","2008","030101","386","personer","15"
"befolkning_opprinnelsesland","2008","030101","389","personer",":"
"befolkning_opprinnelsesland","2008","030101","393","personer","."
"befolkning_opprinnelsesland","2008","030101","404","personer","183"
"befolkning_opprinnelsesland","2008","030101","406","personer","."
"befolkning_opprinnelsesland","2008","030101","407","personer","4"
"befolkning_opprinnelsesland","2008","030101","409","personer","."
"befolkning_opprinnelsesland","2008","030101","410","personer","22"
"befolkning_opprinnelsesland","2008","030101","412","personer","."
"befolkning_opprinnelsesland","2008","030101","416","personer","."
"befolkning_opprinnelsesland","2008","030101","420","personer","7"
"befolkning_opprinnelsesland","2008","030101","424","personer","269"
"befolkning_opprinnelsesland","2008","030101","426","personer","5"
"befolkning_opprinnelsesland","2008","030101","428","personer","137"
"befolkning_opprinnelsesland","2008","030101","430","personer","4"
"befolkning_opprinnelsesland","2008","030101","432","personer","4"
"befolkning_opprinnelsesland","2008","030101","436","personer","18"
"befolkning_opprinnelsesland","2008","030101","444","personer","144"
"befolkning_opprinnelsesland","2008","030101","448","personer","17"
"befolkning_opprinnelsesland","2008","030101","452","personer","669"
"befolkning_opprinnelsesland","2008","030101","456","personer","279"
"befolkning_opprinnelsesland","2008","030101","460","personer","17"
"befolkning_opprinnelsesland","2008","030101","464","personer","10"
"befolkning_opprinnelsesland","2008","030101","476","personer",":"
"befolkning_opprinnelsesland","2008","030101","478","personer","."
"befolkning_opprinnelsesland","2008","030101","480","personer",":"
"befolkning_opprinnelsesland","2008","030101","484","personer","120"
"befolkning_opprinnelsesland","2008","030101","488","personer","."
"befolkning_opprinnelsesland","2008","030101","492","personer","10"
"befolkning_opprinnelsesland","2008","030101","496","personer","8"
"befolkning_opprinnelsesland","2008","030101","500","personer",":"
"befolkning_opprinnelsesland","2008","030101","502","personer",":"
"befolkning_opprinnelsesland","2008","030101","504","personer",":"
"befolkning_opprinnelsesland","2008","030101","508","personer","125"
"befolkning_opprinnelsesland","2008","030101","510","personer","."
"befolkning_opprinnelsesland","2008","030101","512","personer","16"
"befolkning_opprinnelsesland","2008","030101","513","personer","."
"befolkning_opprinnelsesland","2008","030101","516","personer","."
"befolkning_opprinnelsesland","2008","030101","520","personer","."
"befolkning_opprinnelsesland","2008","030101","524","personer","49"
"befolkning_opprinnelsesland","2008","030101","528","personer","."
"befolkning_opprinnelsesland","2008","030101","534","personer","1143"
"befolkning_opprinnelsesland","2008","030101","537","personer","."
"befolkning_opprinnelsesland","2008","030101","540","personer","."
"befolkning_opprinnelsesland","2008","030101","544","personer","7"
"befolkning_opprinnelsesland","2008","030101","548","personer","7"
"befolkning_opprinnelsesland","2008","030101","550","personer",":"
"befolkning_opprinnelsesland","2008","030101","552","personer","."
"befolkning_opprinnelsesland","2008","030101","554","personer",":"
"befolkning_opprinnelsesland","2008","030101","564","personer","35"
"befolkning_opprinnelsesland","2008","030101","568","personer","164"
"befolkning_opprinnelsesland","2008","030101","575","personer","437"
"befolkning_opprinnelsesland","2008","030101","578","personer","6"
"befolkning_opprinnelsesland","2008","030101","601","personer","."
"befolkning_opprinnelsesland","2008","030101","602","personer","."
"befolkning_opprinnelsesland","2008","030101","603","personer","."
"befolkning_opprinnelsesland","2008","030101","604","personer","."
"befolkning_opprinnelsesland","2008","030101","605","personer","."
"befolkning_opprinnelsesland","2008","030101","606","personer","."
"befolkning_opprinnelsesland","2008","030101","608","personer","."
"befolkning_opprinnelsesland","2008","030101","612","personer","21"
"befolkning_opprinnelsesland","2008","030101","613","personer","."
"befolkning_opprinnelsesland","2008","030101","616","personer",":"
"befolkning_opprinnelsesland","2008","030101","620","personer","45"
"befolkning_opprinnelsesland","2008","030101","622","personer",":"
"befolkning_opprinnelsesland","2008","030101","624","personer","32"
"befolkning_opprinnelsesland","2008","030101","629","personer",":"
"befolkning_opprinnelsesland","2008","030101","631","personer","."
"befolkning_opprinnelsesland","2008","030101","632","personer",":"
"befolkning_opprinnelsesland","2008","030101","636","personer","."
