"kommune_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"0426","barn_ellers","3","prosent","86,84210526","2013","barnehagedeltakelse"
"0427","barn_ellers","3","prosent","85,95041322","2013","barnehagedeltakelse"
"0428","barn_ellers","3","prosent","90,47619048","2013","barnehagedeltakelse"
"0429","barn_ellers","3","prosent","89,36170213","2013","barnehagedeltakelse"
"0430","barn_ellers","3","prosent","94,44444444","2013","barnehagedeltakelse"
"0432","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0434","barn_ellers","3","prosent","91,66666667","2013","barnehagedeltakelse"
"0436","barn_ellers","3","prosent","87,5","2013","barnehagedeltakelse"
"0437","barn_ellers","3","prosent","93,15068493","2013","barnehagedeltakelse"
"0438","barn_ellers","3","prosent","95","2013","barnehagedeltakelse"
"0439","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0441","barn_ellers","3","prosent","80","2013","barnehagedeltakelse"
"0501","barn_ellers","3","prosent","87,54578755","2013","barnehagedeltakelse"
"0502","barn_ellers","3","prosent","84,10404624","2013","barnehagedeltakelse"
"0511","barn_ellers","3","prosent","90","2013","barnehagedeltakelse"
"0512","barn_ellers","3","prosent","93,10344828","2013","barnehagedeltakelse"
"0513","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0514","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0515","barn_ellers","3","prosent","95,83333333","2013","barnehagedeltakelse"
"0516","barn_ellers","3","prosent","98,21428571","2013","barnehagedeltakelse"
"0517","barn_ellers","3","prosent","90,90909091","2013","barnehagedeltakelse"
"0519","barn_ellers","3","prosent","95,55555556","2013","barnehagedeltakelse"
"0520","barn_ellers","3","prosent","79,54545455","2013","barnehagedeltakelse"
"0521","barn_ellers","3","prosent","84,90566038","2013","barnehagedeltakelse"
"0522","barn_ellers","3","prosent","94,20289855","2013","barnehagedeltakelse"
"0528","barn_ellers","3","prosent","88,65248227","2013","barnehagedeltakelse"
"0529","barn_ellers","3","prosent","89,62962963","2013","barnehagedeltakelse"
"0532","barn_ellers","3","prosent","94,59459459","2013","barnehagedeltakelse"
"0533","barn_ellers","3","prosent","90,75630252","2013","barnehagedeltakelse"
"0534","barn_ellers","3","prosent","88,51351351","2013","barnehagedeltakelse"
"0536","barn_ellers","3","prosent","84,21052632","2013","barnehagedeltakelse"
"0538","barn_ellers","3","prosent","96,92307692","2013","barnehagedeltakelse"
"0540","barn_ellers","3","prosent","78,94736842","2013","barnehagedeltakelse"
"0541","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0542","barn_ellers","3","prosent","88,70967742","2013","barnehagedeltakelse"
"0543","barn_ellers","3","prosent","91,30434783","2013","barnehagedeltakelse"
"0544","barn_ellers","3","prosent","96,66666667","2013","barnehagedeltakelse"
"0545","barn_ellers","3","prosent","86,66666667","2013","barnehagedeltakelse"
"0602","barn_ellers","3","prosent","67,45406824","2013","barnehagedeltakelse"
"0604","barn_ellers","3","prosent","83,43195266","2013","barnehagedeltakelse"
"0605","barn_ellers","3","prosent","81,55619597","2013","barnehagedeltakelse"
"0612","barn_ellers","3","prosent","86,31578947","2013","barnehagedeltakelse"
"0615","barn_ellers","3","prosent","85,71428571","2013","barnehagedeltakelse"
"0616","barn_ellers","3","prosent","78,57142857","2013","barnehagedeltakelse"
"0617","barn_ellers","3","prosent","79,62962963","2013","barnehagedeltakelse"
"0618","barn_ellers","3","prosent","76,92307692","2013","barnehagedeltakelse"
"0619","barn_ellers","3","prosent","82,69230769","2013","barnehagedeltakelse"
"0620","barn_ellers","3","prosent","84,21052632","2013","barnehagedeltakelse"
"0621","barn_ellers","3","prosent","87,09677419","2013","barnehagedeltakelse"
"0622","barn_ellers","3","prosent","87,87878788","2013","barnehagedeltakelse"
"0623","barn_ellers","3","prosent","83,08823529","2013","barnehagedeltakelse"
"0624","barn_ellers","3","prosent","91,46919431","2013","barnehagedeltakelse"
"0625","barn_ellers","3","prosent","80,74324324","2013","barnehagedeltakelse"
"0626","barn_ellers","3","prosent","75,29761905","2013","barnehagedeltakelse"
"0627","barn_ellers","3","prosent","88,04347826","2013","barnehagedeltakelse"
"0628","barn_ellers","3","prosent","81,98198198","2013","barnehagedeltakelse"
"0631","barn_ellers","3","prosent","90","2013","barnehagedeltakelse"
"0632","barn_ellers","3","prosent","85,71428571","2013","barnehagedeltakelse"
"0633","barn_ellers","3","prosent","90,90909091","2013","barnehagedeltakelse"
"0701","barn_ellers","3","prosent","85,98130841","2013","barnehagedeltakelse"
"0702","barn_ellers","3","prosent","88,33333333","2013","barnehagedeltakelse"
"0704","barn_ellers","3","prosent","88,53503185","2013","barnehagedeltakelse"
"0706","barn_ellers","3","prosent","84,64491363","2013","barnehagedeltakelse"
"0709","barn_ellers","3","prosent","83,2","2013","barnehagedeltakelse"
"0711","barn_ellers","3","prosent","83,01886792","2013","barnehagedeltakelse"
"0713","barn_ellers","3","prosent","90,74074074","2013","barnehagedeltakelse"
"0714","barn_ellers","3","prosent","97,2972973","2013","barnehagedeltakelse"
"0716","barn_ellers","3","prosent","89,09090909","2013","barnehagedeltakelse"
"0719","barn_ellers","3","prosent","87,5","2013","barnehagedeltakelse"
"0720","barn_ellers","3","prosent","86,30136986","2013","barnehagedeltakelse"
"0722","barn_ellers","3","prosent","88,81118881","2013","barnehagedeltakelse"
"0723","barn_ellers","3","prosent","78,57142857","2013","barnehagedeltakelse"
"0728","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0805","barn_ellers","3","prosent","87,04156479","2013","barnehagedeltakelse"
"0806","barn_ellers","3","prosent","80,83067093","2013","barnehagedeltakelse"
"0807","barn_ellers","3","prosent","85,81081081","2013","barnehagedeltakelse"
"0811","barn_ellers","3","prosent","83,87096774","2013","barnehagedeltakelse"
"0814","barn_ellers","3","prosent","92","2013","barnehagedeltakelse"
"0815","barn_ellers","3","prosent","82,52427184","2013","barnehagedeltakelse"
"0817","barn_ellers","3","prosent","91,42857143","2013","barnehagedeltakelse"
"0819","barn_ellers","3","prosent","77,92207792","2013","barnehagedeltakelse"
"0821","barn_ellers","3","prosent","84,50704225","2013","barnehagedeltakelse"
"0822","barn_ellers","3","prosent","87,23404255","2013","barnehagedeltakelse"
"0826","barn_ellers","3","prosent","90,19607843","2013","barnehagedeltakelse"
"0827","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"0828","barn_ellers","3","prosent","89,18918919","2013","barnehagedeltakelse"
"0829","barn_ellers","3","prosent","80,95238095","2013","barnehagedeltakelse"
"0830","barn_ellers","3","prosent","90","2013","barnehagedeltakelse"
"0831","barn_ellers","3","prosent","88,88888889","2013","barnehagedeltakelse"
"0833","barn_ellers","3","prosent","96,55172414","2013","barnehagedeltakelse"
"0834","barn_ellers","3","prosent","91,66666667","2013","barnehagedeltakelse"
"0901","barn_ellers","3","prosent","89,23076923","2013","barnehagedeltakelse"
"0904","barn_ellers","3","prosent","90,47619048","2013","barnehagedeltakelse"
"0906","barn_ellers","3","prosent","87,16981132","2013","barnehagedeltakelse"
"0911","barn_ellers","3","prosent","90,32258065","2013","barnehagedeltakelse"
"0912","barn_ellers","3","prosent","90,625","2013","barnehagedeltakelse"
"0914","barn_ellers","3","prosent","81,94444444","2013","barnehagedeltakelse"
"0919","barn_ellers","3","prosent","89,77272727","2013","barnehagedeltakelse"
"0926","barn_ellers","3","prosent","92,66666667","2013","barnehagedeltakelse"
"0928","barn_ellers","3","prosent","89,18918919","2013","barnehagedeltakelse"
"0929","barn_ellers","3","prosent","83,33333333","2013","barnehagedeltakelse"
"0935","barn_ellers","3","prosent","82,60869565","2013","barnehagedeltakelse"
"0937","barn_ellers","3","prosent","84,21052632","2013","barnehagedeltakelse"
"0938","barn_ellers","3","prosent","87,5","2013","barnehagedeltakelse"
"0940","barn_ellers","3","prosent","75","2013","barnehagedeltakelse"
"0941","barn_ellers","3","prosent","80","2013","barnehagedeltakelse"
"1001","barn_ellers","3","prosent","82,58928571","2013","barnehagedeltakelse"
"1002","barn_ellers","3","prosent","90,47619048","2013","barnehagedeltakelse"
"1003","barn_ellers","3","prosent","91,26213592","2013","barnehagedeltakelse"
"1004","barn_ellers","3","prosent","88,18181818","2013","barnehagedeltakelse"
"1014","barn_ellers","3","prosent","91,26213592","2013","barnehagedeltakelse"
"1017","barn_ellers","3","prosent","84,7826087","2013","barnehagedeltakelse"
"1018","barn_ellers","3","prosent","95","2013","barnehagedeltakelse"
"1021","barn_ellers","3","prosent","96,77419355","2013","barnehagedeltakelse"
"1026","barn_ellers","3","prosent","78,57142857","2013","barnehagedeltakelse"
"1027","barn_ellers","3","prosent","94,11764706","2013","barnehagedeltakelse"
"1029","barn_ellers","3","prosent","85,48387097","2013","barnehagedeltakelse"
"1032","barn_ellers","3","prosent","87,2","2013","barnehagedeltakelse"
"1034","barn_ellers","3","prosent","82,35294118","2013","barnehagedeltakelse"
"1037","barn_ellers","3","prosent","90,8045977","2013","barnehagedeltakelse"
"1046","barn_ellers","3","prosent","90,32258065","2013","barnehagedeltakelse"
"1101","barn_ellers","3","prosent","87,37373737","2013","barnehagedeltakelse"
"1102","barn_ellers","3","prosent","81,36170213","2013","barnehagedeltakelse"
"1103","barn_ellers","3","prosent","79,35447969","2013","barnehagedeltakelse"
"1106","barn_ellers","3","prosent","80,44444444","2013","barnehagedeltakelse"
"1111","barn_ellers","3","prosent","97,95918367","2013","barnehagedeltakelse"
"1112","barn_ellers","3","prosent","91,66666667","2013","barnehagedeltakelse"
"1114","barn_ellers","3","prosent","95,65217391","2013","barnehagedeltakelse"
"1119","barn_ellers","3","prosent","80,79470199","2013","barnehagedeltakelse"
"1120","barn_ellers","3","prosent","84,80565371","2013","barnehagedeltakelse"
"1121","barn_ellers","3","prosent","87,88819876","2013","barnehagedeltakelse"
"1122","barn_ellers","3","prosent","89,70588235","2013","barnehagedeltakelse"
"1124","barn_ellers","3","prosent","83,20987654","2013","barnehagedeltakelse"
"1127","barn_ellers","3","prosent","86,66666667","2013","barnehagedeltakelse"
"1129","barn_ellers","3","prosent","88,23529412","2013","barnehagedeltakelse"
"1130","barn_ellers","3","prosent","88,88888889","2013","barnehagedeltakelse"
"1133","barn_ellers","3","prosent","73,46938776","2013","barnehagedeltakelse"
"1134","barn_ellers","3","prosent","85","2013","barnehagedeltakelse"
"1135","barn_ellers","3","prosent","88,23529412","2013","barnehagedeltakelse"
"1141","barn_ellers","3","prosent","74,35897436","2013","barnehagedeltakelse"
"1142","barn_ellers","3","prosent","91,35802469","2013","barnehagedeltakelse"
"1144","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1145","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1146","barn_ellers","3","prosent","94,76744186","2013","barnehagedeltakelse"
"1149","barn_ellers","3","prosent","89,95057661","2013","barnehagedeltakelse"
"1151","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1160","barn_ellers","3","prosent","84,74576271","2013","barnehagedeltakelse"
"1201","barn_ellers","3","prosent","84,83129292","2013","barnehagedeltakelse"
"1211","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1216","barn_ellers","3","prosent","90,36144578","2013","barnehagedeltakelse"
"1219","barn_ellers","3","prosent","92,07317073","2013","barnehagedeltakelse"
"1221","barn_ellers","3","prosent","88,80866426","2013","barnehagedeltakelse"
"1222","barn_ellers","3","prosent","85,36585366","2013","barnehagedeltakelse"
"1223","barn_ellers","3","prosent","93,75","2013","barnehagedeltakelse"
"1224","barn_ellers","3","prosent","91,15646259","2013","barnehagedeltakelse"
"1227","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1228","barn_ellers","3","prosent","91,93548387","2013","barnehagedeltakelse"
"1231","barn_ellers","3","prosent","88,0952381","2013","barnehagedeltakelse"
"1232","barn_ellers","3","prosent","76,92307692","2013","barnehagedeltakelse"
"1233","barn_ellers","3","prosent","80","2013","barnehagedeltakelse"
"1234","barn_ellers","3","prosent","90","2013","barnehagedeltakelse"
"1235","barn_ellers","3","prosent","87,71929825","2013","barnehagedeltakelse"
"1238","barn_ellers","3","prosent","87,17948718","2013","barnehagedeltakelse"
"1241","barn_ellers","3","prosent","93,02325581","2013","barnehagedeltakelse"
"1242","barn_ellers","3","prosent","96","2013","barnehagedeltakelse"
"1243","barn_ellers","3","prosent","89,17197452","2013","barnehagedeltakelse"
"1244","barn_ellers","3","prosent","89,55223881","2013","barnehagedeltakelse"
"1245","barn_ellers","3","prosent","90,09009009","2013","barnehagedeltakelse"
"1246","barn_ellers","3","prosent","91,20234604","2013","barnehagedeltakelse"
"1247","barn_ellers","3","prosent","94,77124183","2013","barnehagedeltakelse"
"1251","barn_ellers","3","prosent","84,44444444","2013","barnehagedeltakelse"
"1252","barn_ellers","3","prosent",".","2013","barnehagedeltakelse"
"1253","barn_ellers","3","prosent","88,31168831","2013","barnehagedeltakelse"
"1256","barn_ellers","3","prosent","90,82568807","2013","barnehagedeltakelse"
"1259","barn_ellers","3","prosent","92,98245614","2013","barnehagedeltakelse"
"1260","barn_ellers","3","prosent","91,04477612","2013","barnehagedeltakelse"
"1263","barn_ellers","3","prosent","92,54385965","2013","barnehagedeltakelse"
"1264","barn_ellers","3","prosent","86,48648649","2013","barnehagedeltakelse"
"1265","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1266","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1401","barn_ellers","3","prosent","82,09876543","2013","barnehagedeltakelse"
"1411","barn_ellers","3","prosent","75","2013","barnehagedeltakelse"
"1412","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1413","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1416","barn_ellers","3","prosent","95,74468085","2013","barnehagedeltakelse"
"1417","barn_ellers","3","prosent","70,58823529","2013","barnehagedeltakelse"
"1418","barn_ellers","3","prosent","81,25","2013","barnehagedeltakelse"
"1419","barn_ellers","3","prosent","92,30769231","2013","barnehagedeltakelse"
"1420","barn_ellers","3","prosent","95,40229885","2013","barnehagedeltakelse"
"1421","barn_ellers","3","prosent","92,85714286","2013","barnehagedeltakelse"
"1422","barn_ellers","3","prosent","91,66666667","2013","barnehagedeltakelse"
"1424","barn_ellers","3","prosent","85","2013","barnehagedeltakelse"
"1426","barn_ellers","3","prosent","96,49122807","2013","barnehagedeltakelse"
"1428","barn_ellers","3","prosent","95","2013","barnehagedeltakelse"
"1429","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1430","barn_ellers","3","prosent","89,18918919","2013","barnehagedeltakelse"
"1431","barn_ellers","3","prosent","81,57894737","2013","barnehagedeltakelse"
"1432","barn_ellers","3","prosent","90,86294416","2013","barnehagedeltakelse"
"1433","barn_ellers","3","prosent","94,87179487","2013","barnehagedeltakelse"
"1438","barn_ellers","3","prosent","90,74074074","2013","barnehagedeltakelse"
"1439","barn_ellers","3","prosent","90,66666667","2013","barnehagedeltakelse"
"1441","barn_ellers","3","prosent","100","2013","barnehagedeltakelse"
"1443","barn_ellers","3","prosent","97,61904762","2013","barnehagedeltakelse"
"1444","barn_ellers","3","prosent","90,90909091","2013","barnehagedeltakelse"
"1445","barn_ellers","3","prosent","89,0625","2013","barnehagedeltakelse"
"1449","barn_ellers","3","prosent","85,36585366","2013","barnehagedeltakelse"
"1502","barn_ellers","3","prosent","87,88927336","2013","barnehagedeltakelse"
"1504","barn_ellers","3","prosent","86,38059701","2013","barnehagedeltakelse"
"1505","barn_ellers","3","prosent","84,51178451","2013","barnehagedeltakelse"
"1511","barn_ellers","3","prosent","91,17647059","2013","barnehagedeltakelse"
"1514","barn_ellers","3","prosent","85,71428571","2013","barnehagedeltakelse"
"1515","barn_ellers","3","prosent","91","2013","barnehagedeltakelse"
"1516","barn_ellers","3","prosent","87,23404255","2013","barnehagedeltakelse"
"1517","barn_ellers","3","prosent","79,6875","2013","barnehagedeltakelse"
"1519","barn_ellers","3","prosent","91,08910891","2013","barnehagedeltakelse"
"1520","barn_ellers","3","prosent","95,16129032","2013","barnehagedeltakelse"
