"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030107","toaar","1","arbutd","2012","personer","4","intro_status_arbutd"
"030108","toaar","1","arbutd","2012","personer","5","intro_status_arbutd"
"030109","toaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030110","toaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030111","toaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030112","toaar","1","arbutd","2012","personer","5","intro_status_arbutd"
"030113","toaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"030114","toaar","1","arbutd","2012","personer",":","intro_status_arbutd"
"030115","toaar","1","arbutd","2012","personer","8","intro_status_arbutd"
"030116","toaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"030117","toaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"030199","toaar","1","arbutd","2012","personer","0","intro_status_arbutd"
"0301","toaar","1","ledig_tiltak","2012","personer","5","intro_status_arbutd"
"030101","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030102","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030103","toaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030104","toaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030105","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030106","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030107","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030109","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030110","toaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030111","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030112","toaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030113","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030114","toaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030115","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030116","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","toaar","1","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"0301","toaar","1","annet","2012","personer","20","intro_status_arbutd"
"030101","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030102","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030103","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030104","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030105","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030106","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030107","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030108","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030109","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030110","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030111","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030112","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030113","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030114","toaar","1","annet","2012","personer",":","intro_status_arbutd"
"030115","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030116","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030117","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"030199","toaar","1","annet","2012","personer","0","intro_status_arbutd"
"0301","toaar","1","arbutd","2012","prosent","70","intro_status_arbutd"
"030101","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030102","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030103","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030104","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030105","toaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030106","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030107","toaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030108","toaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030109","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030110","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030111","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030112","toaar","1","arbutd","2012","prosent","56","intro_status_arbutd"
"030113","toaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030114","toaar","1","arbutd","2012","prosent",":","intro_status_arbutd"
"030115","toaar","1","arbutd","2012","prosent","100","intro_status_arbutd"
"030116","toaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030117","toaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"030199","toaar","1","arbutd","2012","prosent","0","intro_status_arbutd"
"0301","toaar","1","ledig_tiltak","2012","prosent","6","intro_status_arbutd"
"030101","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030102","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030103","toaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030104","toaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030105","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030106","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030107","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030108","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030109","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030110","toaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030111","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030112","toaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030113","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030114","toaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"030115","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030116","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030117","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"030199","toaar","1","ledig_tiltak","2012","prosent","0","intro_status_arbutd"
"0301","toaar","1","annet","2012","prosent","24","intro_status_arbutd"
"030101","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030102","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030103","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030104","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030105","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030106","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030107","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030108","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030109","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030110","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030111","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030112","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030113","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030114","toaar","1","annet","2012","prosent",":","intro_status_arbutd"
"030115","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030116","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030117","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"030199","toaar","1","annet","2012","prosent","0","intro_status_arbutd"
"0301","toaar","0","alle","2012","personer","154","intro_status_arbutd"
"030101","toaar","0","alle","2012","personer","18","intro_status_arbutd"
"030102","toaar","0","alle","2012","personer","19","intro_status_arbutd"
"030103","toaar","0","alle","2012","personer","8","intro_status_arbutd"
"030104","toaar","0","alle","2012","personer",":","intro_status_arbutd"
"030105","toaar","0","alle","2012","personer","9","intro_status_arbutd"
"030106","toaar","0","alle","2012","personer",":","intro_status_arbutd"
"030107","toaar","0","alle","2012","personer",":","intro_status_arbutd"
"030108","toaar","0","alle","2012","personer","5","intro_status_arbutd"
"030109","toaar","0","alle","2012","personer",":","intro_status_arbutd"
"030110","toaar","0","alle","2012","personer","17","intro_status_arbutd"
"030111","toaar","0","alle","2012","personer","12","intro_status_arbutd"
"030112","toaar","0","alle","2012","personer","17","intro_status_arbutd"
"030113","toaar","0","alle","2012","personer",":","intro_status_arbutd"
"030114","toaar","0","alle","2012","personer","5","intro_status_arbutd"
"030115","toaar","0","alle","2012","personer","12","intro_status_arbutd"
"030116","toaar","0","alle","2012","personer","0","intro_status_arbutd"
"030117","toaar","0","alle","2012","personer","0","intro_status_arbutd"
"030199","toaar","0","alle","2012","personer","5","intro_status_arbutd"
"0301","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030101","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030102","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030103","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030104","toaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030105","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030106","toaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030107","toaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030108","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030109","toaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030110","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030111","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030112","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030113","toaar","0","alle","2012","prosent",":","intro_status_arbutd"
"030114","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030115","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"030116","toaar","0","alle","2012","prosent","0","intro_status_arbutd"
"030117","toaar","0","alle","2012","prosent","0","intro_status_arbutd"
"030199","toaar","0","alle","2012","prosent","100","intro_status_arbutd"
"0301","toaar","0","arbutd","2012","personer","89","intro_status_arbutd"
"030101","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030102","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030103","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030104","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030105","toaar","0","arbutd","2012","personer","3","intro_status_arbutd"
"030106","toaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030107","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030108","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030109","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030110","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030111","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030112","toaar","0","arbutd","2012","personer","12","intro_status_arbutd"
"030113","toaar","0","arbutd","2012","personer","9","intro_status_arbutd"
"030114","toaar","0","arbutd","2012","personer",":","intro_status_arbutd"
"030115","toaar","0","arbutd","2012","personer","6","intro_status_arbutd"
"030116","toaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030117","toaar","0","arbutd","2012","personer","0","intro_status_arbutd"
"030199","toaar","0","arbutd","2012","personer","5","intro_status_arbutd"
"0301","toaar","0","ledig_tiltak","2012","personer","14","intro_status_arbutd"
"030101","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030102","toaar","0","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"030103","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030104","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030105","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030106","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030107","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030108","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030109","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030110","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030111","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030112","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030113","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030114","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030115","toaar","0","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"030116","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030117","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"030199","toaar","0","ledig_tiltak","2012","personer","0","intro_status_arbutd"
"0301","toaar","0","annet","2012","personer","51","intro_status_arbutd"
"030101","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030102","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030103","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030104","toaar","0","annet","2012","personer","0","intro_status_arbutd"
"030105","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030106","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030107","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030108","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030109","toaar","0","annet","2012","personer","3","intro_status_arbutd"
"030110","toaar","0","annet","2012","personer","6","intro_status_arbutd"
"030111","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030112","toaar","0","annet","2012","personer",":","intro_status_arbutd"
"030113","toaar","0","annet","2012","personer","3","intro_status_arbutd"
"030114","toaar","0","annet","2012","personer",":","intro_status_arbutd"
