"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","16_19","5732"
"befolkning_alder","2015","14","innvandrere","0","personer","16_19","263"
"befolkning_alder","2015","14","innvandrere","1","personer","16_19","258"
"befolkning_alder","2015","14","innvandrere","alle","personer","16_19","521"
"befolkning_alder","2015","15","alle","0","personer","16_19","6726"
"befolkning_alder","2015","15","alle","1","personer","16_19","7302"
"befolkning_alder","2015","15","alle","alle","personer","16_19","14028"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","16_19","6278"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","16_19","6686"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","16_19","12964"
"befolkning_alder","2015","15","innvandrere","0","personer","16_19","448"
"befolkning_alder","2015","15","innvandrere","1","personer","16_19","616"
"befolkning_alder","2015","15","innvandrere","alle","personer","16_19","1064"
"befolkning_alder","2015","16","alle","0","personer","16_19","7576"
"befolkning_alder","2015","16","alle","1","personer","16_19","7910"
"befolkning_alder","2015","16","alle","alle","personer","16_19","15486"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","16_19","7098"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","16_19","7384"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","16_19","14482"
"befolkning_alder","2015","16","innvandrere","0","personer","16_19","478"
"befolkning_alder","2015","16","innvandrere","1","personer","16_19","526"
"befolkning_alder","2015","16","innvandrere","alle","personer","16_19","1004"
"befolkning_alder","2015","17","alle","0","personer","16_19","3696"
"befolkning_alder","2015","17","alle","1","personer","16_19","3949"
"befolkning_alder","2015","17","alle","alle","personer","16_19","7645"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","16_19","3492"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","16_19","3698"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","16_19","7190"
"befolkning_alder","2015","17","innvandrere","0","personer","16_19","204"
"befolkning_alder","2015","17","innvandrere","1","personer","16_19","251"
"befolkning_alder","2015","17","innvandrere","alle","personer","16_19","455"
"befolkning_alder","2015","18","alle","0","personer","16_19","6434"
"befolkning_alder","2015","18","alle","1","personer","16_19","6864"
"befolkning_alder","2015","18","alle","alle","personer","16_19","13298"
"befolkning_alder","2015","18","befolkningen_ellers","0","personer","16_19","6037"
"befolkning_alder","2015","18","befolkningen_ellers","1","personer","16_19","6314"
"befolkning_alder","2015","18","befolkningen_ellers","alle","personer","16_19","12351"
"befolkning_alder","2015","18","innvandrere","0","personer","16_19","397"
"befolkning_alder","2015","18","innvandrere","1","personer","16_19","550"
"befolkning_alder","2015","18","innvandrere","alle","personer","16_19","947"
"befolkning_alder","2015","19","alle","0","personer","16_19","4125"
"befolkning_alder","2015","19","alle","1","personer","16_19","4562"
"befolkning_alder","2015","19","alle","alle","personer","16_19","8687"
"befolkning_alder","2015","19","befolkningen_ellers","0","personer","16_19","3848"
"befolkning_alder","2015","19","befolkningen_ellers","1","personer","16_19","4170"
"befolkning_alder","2015","19","befolkningen_ellers","alle","personer","16_19","8018"
"befolkning_alder","2015","19","innvandrere","0","personer","16_19","277"
"befolkning_alder","2015","19","innvandrere","1","personer","16_19","392"
"befolkning_alder","2015","19","innvandrere","alle","personer","16_19","669"
"befolkning_alder","2015","20","alle","0","personer","16_19","1974"
"befolkning_alder","2015","20","alle","1","personer","16_19","2226"
"befolkning_alder","2015","20","alle","alle","personer","16_19","4200"
"befolkning_alder","2015","20","befolkningen_ellers","0","personer","16_19","1802"
"befolkning_alder","2015","20","befolkningen_ellers","1","personer","16_19","1978"
"befolkning_alder","2015","20","befolkningen_ellers","alle","personer","16_19","3780"
"befolkning_alder","2015","20","innvandrere","0","personer","16_19","172"
"befolkning_alder","2015","20","innvandrere","1","personer","16_19","248"
"befolkning_alder","2015","20","innvandrere","alle","personer","16_19","420"
"befolkning_alder","2015","01","alle","0","personer","20_29","16242"
"befolkning_alder","2015","01","alle","1","personer","20_29","17328"
"befolkning_alder","2015","01","alle","alle","personer","20_29","33570"
"befolkning_alder","2015","01","befolkningen_ellers","0","personer","20_29","13305"
"befolkning_alder","2015","01","befolkningen_ellers","1","personer","20_29","14316"
"befolkning_alder","2015","01","befolkningen_ellers","alle","personer","20_29","27621"
"befolkning_alder","2015","01","innvandrere","0","personer","20_29","2937"
"befolkning_alder","2015","01","innvandrere","1","personer","20_29","3012"
"befolkning_alder","2015","01","innvandrere","alle","personer","20_29","5949"
"befolkning_alder","2015","02","alle","0","personer","20_29","31892"
"befolkning_alder","2015","02","alle","1","personer","20_29","33457"
"befolkning_alder","2015","02","alle","alle","personer","20_29","65349"
"befolkning_alder","2015","02","befolkningen_ellers","0","personer","20_29","24741"
"befolkning_alder","2015","02","befolkningen_ellers","1","personer","20_29","26653"
"befolkning_alder","2015","02","befolkningen_ellers","alle","personer","20_29","51394"
"befolkning_alder","2015","02","innvandrere","0","personer","20_29","7151"
"befolkning_alder","2015","02","innvandrere","1","personer","20_29","6804"
"befolkning_alder","2015","02","innvandrere","alle","personer","20_29","13955"
"befolkning_alder","2015","03","alle","0","personer","20_29","60762"
"befolkning_alder","2015","03","alle","1","personer","20_29","55466"
"befolkning_alder","2015","03","alle","alle","personer","20_29","116228"
"befolkning_alder","2015","03","befolkningen_ellers","0","personer","20_29","43103"
"befolkning_alder","2015","03","befolkningen_ellers","1","personer","20_29","39852"
"befolkning_alder","2015","03","befolkningen_ellers","alle","personer","20_29","82955"
"befolkning_alder","2015","03","innvandrere","0","personer","20_29","17659"
"befolkning_alder","2015","03","innvandrere","1","personer","20_29","15614"
"befolkning_alder","2015","03","innvandrere","alle","personer","20_29","33273"
"befolkning_alder","2015","04","alle","0","personer","20_29","10737"
"befolkning_alder","2015","04","alle","1","personer","20_29","11641"
"befolkning_alder","2015","04","alle","alle","personer","20_29","22378"
"befolkning_alder","2015","04","befolkningen_ellers","0","personer","20_29","9361"
"befolkning_alder","2015","04","befolkningen_ellers","1","personer","20_29","10089"
"befolkning_alder","2015","04","befolkningen_ellers","alle","personer","20_29","19450"
"befolkning_alder","2015","04","innvandrere","0","personer","20_29","1376"
"befolkning_alder","2015","04","innvandrere","1","personer","20_29","1552"
"befolkning_alder","2015","04","innvandrere","alle","personer","20_29","2928"
"befolkning_alder","2015","05","alle","0","personer","20_29","10762"
"befolkning_alder","2015","05","alle","1","personer","20_29","11718"
"befolkning_alder","2015","05","alle","alle","personer","20_29","22480"
"befolkning_alder","2015","05","befolkningen_ellers","0","personer","20_29","9275"
"befolkning_alder","2015","05","befolkningen_ellers","1","personer","20_29","10074"
"befolkning_alder","2015","05","befolkningen_ellers","alle","personer","20_29","19349"
"befolkning_alder","2015","05","innvandrere","0","personer","20_29","1487"
"befolkning_alder","2015","05","innvandrere","1","personer","20_29","1644"
"befolkning_alder","2015","05","innvandrere","alle","personer","20_29","3131"
"befolkning_alder","2015","06","alle","0","personer","20_29","15951"
"befolkning_alder","2015","06","alle","1","personer","20_29","16839"
"befolkning_alder","2015","06","alle","alle","personer","20_29","32790"
"befolkning_alder","2015","06","befolkningen_ellers","0","personer","20_29","12540"
"befolkning_alder","2015","06","befolkningen_ellers","1","personer","20_29","13464"
"befolkning_alder","2015","06","befolkningen_ellers","alle","personer","20_29","26004"
"befolkning_alder","2015","06","innvandrere","0","personer","20_29","3411"
"befolkning_alder","2015","06","innvandrere","1","personer","20_29","3375"
"befolkning_alder","2015","06","innvandrere","alle","personer","20_29","6786"
"befolkning_alder","2015","07","alle","0","personer","20_29","13867"
"befolkning_alder","2015","07","alle","1","personer","20_29","14662"
"befolkning_alder","2015","07","alle","alle","personer","20_29","28529"
"befolkning_alder","2015","07","befolkningen_ellers","0","personer","20_29","11558"
"befolkning_alder","2015","07","befolkningen_ellers","1","personer","20_29","12367"
"befolkning_alder","2015","07","befolkningen_ellers","alle","personer","20_29","23925"
"befolkning_alder","2015","07","innvandrere","0","personer","20_29","2309"
"befolkning_alder","2015","07","innvandrere","1","personer","20_29","2295"
"befolkning_alder","2015","07","innvandrere","alle","personer","20_29","4604"
"befolkning_alder","2015","08","alle","0","personer","20_29","10031"
"befolkning_alder","2015","08","alle","1","personer","20_29","10973"
"befolkning_alder","2015","08","alle","alle","personer","20_29","21004"
"befolkning_alder","2015","08","befolkningen_ellers","0","personer","20_29","8579"
"befolkning_alder","2015","08","befolkningen_ellers","1","personer","20_29","9306"
"befolkning_alder","2015","08","befolkningen_ellers","alle","personer","20_29","17885"
