"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"1721","vedtak","2016","prosent","55.35714286","bosetting_anmodede"
"1724","vedtak","2016","prosent","100","bosetting_anmodede"
"1725","vedtak","2016","prosent","100","bosetting_anmodede"
"1736","vedtak","2016","prosent","76.47058824","bosetting_anmodede"
"1738","vedtak","2016","prosent","71.42857143","bosetting_anmodede"
"1739","vedtak","2016","prosent","100","bosetting_anmodede"
"1740","vedtak","2016","prosent","100","bosetting_anmodede"
"1742","vedtak","2016","prosent","158.8235294","bosetting_anmodede"
"1743","vedtak","2016","prosent","41.66666667","bosetting_anmodede"
"1744","vedtak","2016","prosent","100","bosetting_anmodede"
"1748","vedtak","2016","prosent",".","bosetting_anmodede"
"1749","vedtak","2016","prosent","140","bosetting_anmodede"
"1750","vedtak","2016","prosent","100","bosetting_anmodede"
"1751","vedtak","2016","prosent","76.78571429","bosetting_anmodede"
"1755","vedtak","2016","prosent","100","bosetting_anmodede"
"1756","vedtak","2016","prosent","100","bosetting_anmodede"
"1804","vedtak","2016","prosent","100","bosetting_anmodede"
"1805","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1811","vedtak","2016","prosent","75","bosetting_anmodede"
"1812","vedtak","2016","prosent","75","bosetting_anmodede"
"1813","vedtak","2016","prosent","70","bosetting_anmodede"
"1815","vedtak","2016","prosent","25","bosetting_anmodede"
"1816","vedtak","2016","prosent","50","bosetting_anmodede"
"1818","vedtak","2016","prosent","80","bosetting_anmodede"
"1820","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1822","vedtak","2016","prosent","77.14285714","bosetting_anmodede"
"1824","vedtak","2016","prosent","80","bosetting_anmodede"
"1825","vedtak","2016","prosent",".","bosetting_anmodede"
"1826","vedtak","2016","prosent",".","bosetting_anmodede"
"1827","vedtak","2016","prosent","75","bosetting_anmodede"
"1828","vedtak","2016","prosent","50","bosetting_anmodede"
"1832","vedtak","2016","prosent","75","bosetting_anmodede"
"1833","vedtak","2016","prosent","62.5","bosetting_anmodede"
"1834","vedtak","2016","prosent",".","bosetting_anmodede"
"1835","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1836","vedtak","2016","prosent",".","bosetting_anmodede"
"1837","vedtak","2016","prosent","100","bosetting_anmodede"
"1838","vedtak","2016","prosent",".","bosetting_anmodede"
"1839","vedtak","2016","prosent","50","bosetting_anmodede"
"1840","vedtak","2016","prosent","75","bosetting_anmodede"
"1841","vedtak","2016","prosent","80","bosetting_anmodede"
"1845","vedtak","2016","prosent","25","bosetting_anmodede"
"1848","vedtak","2016","prosent","100","bosetting_anmodede"
"1849","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1850","vedtak","2016","prosent",".","bosetting_anmodede"
"1851","vedtak","2016","prosent","50","bosetting_anmodede"
"1852","vedtak","2016","prosent",".","bosetting_anmodede"
"1853","vedtak","2016","prosent","62.5","bosetting_anmodede"
"1854","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1856","vedtak","2016","prosent",".","bosetting_anmodede"
"1857","vedtak","2016","prosent",".","bosetting_anmodede"
"1859","vedtak","2016","prosent","75","bosetting_anmodede"
"1860","vedtak","2016","prosent","81.81818182","bosetting_anmodede"
"1865","vedtak","2016","prosent","76.92307692","bosetting_anmodede"
"1866","vedtak","2016","prosent",".","bosetting_anmodede"
"1867","vedtak","2016","prosent","125","bosetting_anmodede"
"1868","vedtak","2016","prosent","100","bosetting_anmodede"
"1870","vedtak","2016","prosent",".","bosetting_anmodede"
"1871","vedtak","2016","prosent","80","bosetting_anmodede"
"1874","vedtak","2016","prosent",".","bosetting_anmodede"
"1902","vedtak","2016","prosent","100","bosetting_anmodede"
"1903","vedtak","2016","prosent","100","bosetting_anmodede"
"1911","vedtak","2016","prosent","100","bosetting_anmodede"
"1913","vedtak","2016","prosent","100","bosetting_anmodede"
"1917","vedtak","2016","prosent","50","bosetting_anmodede"
"1919","vedtak","2016","prosent","133.3333333","bosetting_anmodede"
"1920","vedtak","2016","prosent","100","bosetting_anmodede"
"1922","vedtak","2016","prosent","100","bosetting_anmodede"
"1923","vedtak","2016","prosent","90","bosetting_anmodede"
"1924","vedtak","2016","prosent","75","bosetting_anmodede"
"1925","vedtak","2016","prosent","100","bosetting_anmodede"
"1926","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1927","vedtak","2016","prosent","100","bosetting_anmodede"
"1928","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1929","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1931","vedtak","2016","prosent","100","bosetting_anmodede"
"1933","vedtak","2016","prosent","100","bosetting_anmodede"
"1936","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1938","vedtak","2016","prosent",".","bosetting_anmodede"
"1939","vedtak","2016","prosent","33.33333333","bosetting_anmodede"
"1940","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"1941","vedtak","2016","prosent","100","bosetting_anmodede"
"1942","vedtak","2016","prosent","83.33333333","bosetting_anmodede"
"1943","vedtak","2016","prosent",".","bosetting_anmodede"
"2002","vedtak","2016","prosent","100","bosetting_anmodede"
"2003","vedtak","2016","prosent","77.77777778","bosetting_anmodede"
"2004","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"2011","vedtak","2016","prosent",".","bosetting_anmodede"
"2012","vedtak","2016","prosent","54.34782609","bosetting_anmodede"
"2014","vedtak","2016","prosent","80","bosetting_anmodede"
"2015","vedtak","2016","prosent","100","bosetting_anmodede"
"2017","vedtak","2016","prosent","50","bosetting_anmodede"
"2018","vedtak","2016","prosent",".","bosetting_anmodede"
"2019","vedtak","2016","prosent","40","bosetting_anmodede"
"2020","vedtak","2016","prosent","100","bosetting_anmodede"
"2021","vedtak","2016","prosent","50","bosetting_anmodede"
"2022","vedtak","2016","prosent","53.33333333","bosetting_anmodede"
"2023","vedtak","2016","prosent","100","bosetting_anmodede"
"2024","vedtak","2016","prosent","0","bosetting_anmodede"
"2025","vedtak","2016","prosent","75","bosetting_anmodede"
"2027","vedtak","2016","prosent","66.66666667","bosetting_anmodede"
"2028","vedtak","2016","prosent","68","bosetting_anmodede"
"2030","vedtak","2016","prosent","100","bosetting_anmodede"
"0101","bosatt","2016","prosent",".","bosetting_anmodede"
"0104","bosatt","2016","prosent",".","bosetting_anmodede"
"0105","bosatt","2016","prosent",".","bosetting_anmodede"
"0106","bosatt","2016","prosent",".","bosetting_anmodede"
"0111","bosatt","2016","prosent",".","bosetting_anmodede"
"0118","bosatt","2016","prosent",".","bosetting_anmodede"
"0119","bosatt","2016","prosent",".","bosetting_anmodede"
"0121","bosatt","2016","prosent",".","bosetting_anmodede"
"0122","bosatt","2016","prosent",".","bosetting_anmodede"
"0123","bosatt","2016","prosent",".","bosetting_anmodede"
"0124","bosatt","2016","prosent",".","bosetting_anmodede"
"0125","bosatt","2016","prosent",".","bosetting_anmodede"
"0127","bosatt","2016","prosent",".","bosetting_anmodede"
"0128","bosatt","2016","prosent",".","bosetting_anmodede"
"0135","bosatt","2016","prosent",".","bosetting_anmodede"
"0136","bosatt","2016","prosent",".","bosetting_anmodede"
"0137","bosatt","2016","prosent",".","bosetting_anmodede"
"0138","bosatt","2016","prosent",".","bosetting_anmodede"
"0211","bosatt","2016","prosent",".","bosetting_anmodede"
"0213","bosatt","2016","prosent",".","bosetting_anmodede"
"0214","bosatt","2016","prosent",".","bosetting_anmodede"
"0215","bosatt","2016","prosent",".","bosetting_anmodede"
"0216","bosatt","2016","prosent",".","bosetting_anmodede"
"0217","bosatt","2016","prosent",".","bosetting_anmodede"
"0219","bosatt","2016","prosent",".","bosetting_anmodede"
"0220","bosatt","2016","prosent",".","bosetting_anmodede"
"0221","bosatt","2016","prosent",".","bosetting_anmodede"
"0226","bosatt","2016","prosent",".","bosetting_anmodede"
"0227","bosatt","2016","prosent",".","bosetting_anmodede"
"0228","bosatt","2016","prosent",".","bosetting_anmodede"
"0229","bosatt","2016","prosent",".","bosetting_anmodede"
"0230","bosatt","2016","prosent",".","bosetting_anmodede"
"0231","bosatt","2016","prosent",".","bosetting_anmodede"
"0233","bosatt","2016","prosent",".","bosetting_anmodede"
"0234","bosatt","2016","prosent",".","bosetting_anmodede"
"0235","bosatt","2016","prosent",".","bosetting_anmodede"
"0236","bosatt","2016","prosent",".","bosetting_anmodede"
"0237","bosatt","2016","prosent",".","bosetting_anmodede"
"0238","bosatt","2016","prosent",".","bosetting_anmodede"
"0239","bosatt","2016","prosent",".","bosetting_anmodede"
"0301","bosatt","2016","prosent",".","bosetting_anmodede"
"0402","bosatt","2016","prosent",".","bosetting_anmodede"
"0403","bosatt","2016","prosent",".","bosetting_anmodede"
"0412","bosatt","2016","prosent",".","bosetting_anmodede"
"0415","bosatt","2016","prosent",".","bosetting_anmodede"
"0417","bosatt","2016","prosent",".","bosetting_anmodede"
"0418","bosatt","2016","prosent",".","bosetting_anmodede"
"0419","bosatt","2016","prosent",".","bosetting_anmodede"
"0420","bosatt","2016","prosent",".","bosetting_anmodede"
"0423","bosatt","2016","prosent",".","bosetting_anmodede"
"0425","bosatt","2016","prosent",".","bosetting_anmodede"
"0426","bosatt","2016","prosent",".","bosetting_anmodede"
"0427","bosatt","2016","prosent",".","bosetting_anmodede"
"0428","bosatt","2016","prosent",".","bosetting_anmodede"
"0429","bosatt","2016","prosent",".","bosetting_anmodede"
"0430","bosatt","2016","prosent",".","bosetting_anmodede"
"0432","bosatt","2016","prosent",".","bosetting_anmodede"
"0434","bosatt","2016","prosent",".","bosetting_anmodede"
"0436","bosatt","2016","prosent",".","bosetting_anmodede"
"0437","bosatt","2016","prosent",".","bosetting_anmodede"
"0438","bosatt","2016","prosent",".","bosetting_anmodede"
"0439","bosatt","2016","prosent",".","bosetting_anmodede"
"0441","bosatt","2016","prosent",".","bosetting_anmodede"
"0501","bosatt","2016","prosent",".","bosetting_anmodede"
"0502","bosatt","2016","prosent",".","bosetting_anmodede"
"0511","bosatt","2016","prosent",".","bosetting_anmodede"
"0512","bosatt","2016","prosent",".","bosetting_anmodede"
"0513","bosatt","2016","prosent",".","bosetting_anmodede"
"0514","bosatt","2016","prosent",".","bosetting_anmodede"
"0515","bosatt","2016","prosent",".","bosetting_anmodede"
"0516","bosatt","2016","prosent",".","bosetting_anmodede"
"0517","bosatt","2016","prosent",".","bosetting_anmodede"
"0519","bosatt","2016","prosent",".","bosetting_anmodede"
"0520","bosatt","2016","prosent",".","bosetting_anmodede"
"0521","bosatt","2016","prosent",".","bosetting_anmodede"
"0522","bosatt","2016","prosent",".","bosetting_anmodede"
"0528","bosatt","2016","prosent",".","bosetting_anmodede"
"0529","bosatt","2016","prosent",".","bosetting_anmodede"
"0532","bosatt","2016","prosent",".","bosetting_anmodede"
"0533","bosatt","2016","prosent",".","bosetting_anmodede"
"0534","bosatt","2016","prosent",".","bosetting_anmodede"
"0536","bosatt","2016","prosent",".","bosetting_anmodede"
"0538","bosatt","2016","prosent",".","bosetting_anmodede"
"0540","bosatt","2016","prosent",".","bosetting_anmodede"
"0541","bosatt","2016","prosent",".","bosetting_anmodede"
"0542","bosatt","2016","prosent",".","bosetting_anmodede"
"0543","bosatt","2016","prosent",".","bosetting_anmodede"
"0544","bosatt","2016","prosent",".","bosetting_anmodede"
"0545","bosatt","2016","prosent",".","bosetting_anmodede"
"0602","bosatt","2016","prosent",".","bosetting_anmodede"
"0604","bosatt","2016","prosent",".","bosetting_anmodede"
"0605","bosatt","2016","prosent",".","bosetting_anmodede"
"0612","bosatt","2016","prosent",".","bosetting_anmodede"
"0615","bosatt","2016","prosent",".","bosetting_anmodede"
"0616","bosatt","2016","prosent",".","bosetting_anmodede"
"0617","bosatt","2016","prosent",".","bosetting_anmodede"
"0618","bosatt","2016","prosent",".","bosetting_anmodede"
"0619","bosatt","2016","prosent",".","bosetting_anmodede"
"0620","bosatt","2016","prosent",".","bosetting_anmodede"
"0621","bosatt","2016","prosent",".","bosetting_anmodede"
"0622","bosatt","2016","prosent",".","bosetting_anmodede"
"0623","bosatt","2016","prosent",".","bosetting_anmodede"
"0624","bosatt","2016","prosent",".","bosetting_anmodede"
"0625","bosatt","2016","prosent",".","bosetting_anmodede"
"0626","bosatt","2016","prosent",".","bosetting_anmodede"
"0627","bosatt","2016","prosent",".","bosetting_anmodede"
"0628","bosatt","2016","prosent",".","bosetting_anmodede"
"0631","bosatt","2016","prosent",".","bosetting_anmodede"
"0632","bosatt","2016","prosent",".","bosetting_anmodede"
"0633","bosatt","2016","prosent",".","bosetting_anmodede"
"0701","bosatt","2016","prosent",".","bosetting_anmodede"
"0702","bosatt","2016","prosent",".","bosetting_anmodede"
"0704","bosatt","2016","prosent",".","bosetting_anmodede"
"0706","bosatt","2016","prosent",".","bosetting_anmodede"
"0709","bosatt","2016","prosent",".","bosetting_anmodede"
"0711","bosatt","2016","prosent",".","bosetting_anmodede"
"0713","bosatt","2016","prosent",".","bosetting_anmodede"
"0714","bosatt","2016","prosent",".","bosetting_anmodede"
"0716","bosatt","2016","prosent",".","bosetting_anmodede"
"0719","bosatt","2016","prosent",".","bosetting_anmodede"
"0720","bosatt","2016","prosent",".","bosetting_anmodede"
"0722","bosatt","2016","prosent",".","bosetting_anmodede"
"0723","bosatt","2016","prosent",".","bosetting_anmodede"
"0728","bosatt","2016","prosent",".","bosetting_anmodede"
"0805","bosatt","2016","prosent",".","bosetting_anmodede"
"0806","bosatt","2016","prosent",".","bosetting_anmodede"
"0807","bosatt","2016","prosent",".","bosetting_anmodede"
"0811","bosatt","2016","prosent",".","bosetting_anmodede"
"0814","bosatt","2016","prosent",".","bosetting_anmodede"
"0815","bosatt","2016","prosent",".","bosetting_anmodede"
"0817","bosatt","2016","prosent",".","bosetting_anmodede"
"0819","bosatt","2016","prosent",".","bosetting_anmodede"
"0821","bosatt","2016","prosent",".","bosetting_anmodede"
"0822","bosatt","2016","prosent",".","bosetting_anmodede"
"0826","bosatt","2016","prosent",".","bosetting_anmodede"
"0827","bosatt","2016","prosent",".","bosetting_anmodede"
"0828","bosatt","2016","prosent",".","bosetting_anmodede"
"0829","bosatt","2016","prosent",".","bosetting_anmodede"
"0830","bosatt","2016","prosent",".","bosetting_anmodede"
"0831","bosatt","2016","prosent",".","bosetting_anmodede"
"0833","bosatt","2016","prosent",".","bosetting_anmodede"
"0834","bosatt","2016","prosent",".","bosetting_anmodede"
"0901","bosatt","2016","prosent",".","bosetting_anmodede"
"0904","bosatt","2016","prosent",".","bosetting_anmodede"
"0906","bosatt","2016","prosent",".","bosetting_anmodede"
"0911","bosatt","2016","prosent",".","bosetting_anmodede"
"0912","bosatt","2016","prosent",".","bosetting_anmodede"
"0914","bosatt","2016","prosent",".","bosetting_anmodede"
"0919","bosatt","2016","prosent",".","bosetting_anmodede"
"0926","bosatt","2016","prosent",".","bosetting_anmodede"
"0928","bosatt","2016","prosent",".","bosetting_anmodede"
"0929","bosatt","2016","prosent",".","bosetting_anmodede"
"0935","bosatt","2016","prosent",".","bosetting_anmodede"
"0937","bosatt","2016","prosent",".","bosetting_anmodede"
"0938","bosatt","2016","prosent",".","bosetting_anmodede"
"0940","bosatt","2016","prosent",".","bosetting_anmodede"
"0941","bosatt","2016","prosent",".","bosetting_anmodede"
"1001","bosatt","2016","prosent",".","bosetting_anmodede"
"1002","bosatt","2016","prosent",".","bosetting_anmodede"
"1003","bosatt","2016","prosent",".","bosetting_anmodede"
"1004","bosatt","2016","prosent",".","bosetting_anmodede"
"1014","bosatt","2016","prosent",".","bosetting_anmodede"
"1017","bosatt","2016","prosent",".","bosetting_anmodede"
"1018","bosatt","2016","prosent",".","bosetting_anmodede"
"1021","bosatt","2016","prosent",".","bosetting_anmodede"
"1026","bosatt","2016","prosent",".","bosetting_anmodede"
