"kommune_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"0711","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0713","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0714","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0716","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0719","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0720","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0722","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0723","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0728","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0805","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0806","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0807","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0811","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0814","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0815","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0817","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0819","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0821","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0822","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0826","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0827","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0828","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0829","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0830","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0831","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0833","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0834","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0901","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0904","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0906","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0911","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0912","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0914","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0919","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0926","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0928","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0929","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0935","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0937","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0938","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0940","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0941","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1001","fireaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"1002","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1003","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1004","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1014","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1017","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1018","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1021","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1026","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1027","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1029","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1032","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1034","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1037","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1046","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1101","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1102","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1103","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1106","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1111","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1112","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1114","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1119","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1120","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1121","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1122","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1124","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1127","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1129","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1130","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1133","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1134","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1135","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1141","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1142","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1144","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1145","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1146","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1149","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1151","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1160","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1201","fireaar","1","ledig_tiltak","2014","prosent","16","intro_status_arbutd"
"1211","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1216","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1219","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1221","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1222","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1223","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1224","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1227","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1228","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1231","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1232","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1233","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1234","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1235","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1238","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1241","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1242","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1243","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1244","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1245","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1246","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1247","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1251","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1252","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1253","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1256","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1259","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1260","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1263","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1264","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1265","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1266","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1401","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1411","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1412","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1413","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1416","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1417","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1418","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1419","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1420","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1421","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1422","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1424","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1426","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1428","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1429","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1430","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1431","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1432","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1433","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1438","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1439","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1441","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1443","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1444","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1445","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1449","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1502","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1504","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1505","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1511","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1514","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1515","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1516","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1517","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1519","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1520","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1523","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1524","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1525","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1526","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1528","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1529","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1531","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1532","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1534","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1535","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1539","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1543","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1545","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1546","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1547","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1548","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1551","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1554","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1557","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1560","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1563","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1566","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1567","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1571","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1573","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1576","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1601","fireaar","1","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"1612","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1613","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1617","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1620","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1621","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1622","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1624","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1627","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1630","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1632","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1633","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1634","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1635","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1636","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1638","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1640","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1644","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1648","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1653","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1657","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1662","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1663","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1664","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1665","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1702","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1703","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1711","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1714","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1717","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1718","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1719","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1721","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1724","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1725","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1736","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1738","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1739","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1740","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1742","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1743","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1744","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1748","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1749","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1750","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1751","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1755","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1756","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1804","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1805","fireaar","1","ledig_tiltak","2014","prosent","29","intro_status_arbutd"
"1811","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1812","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1813","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1815","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1816","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1818","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1820","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1822","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1824","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1825","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1826","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1827","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1828","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1832","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1833","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1834","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1835","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1836","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1837","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1838","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1839","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1840","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1841","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1845","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1848","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1849","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1850","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1851","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1852","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1853","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1854","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1856","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1857","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1859","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1860","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1865","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1866","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1867","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1868","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1870","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1871","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1874","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1902","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1903","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1911","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1913","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1917","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1919","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1920","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1922","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1923","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1924","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1925","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1926","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1927","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1928","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1929","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1931","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1933","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1936","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1938","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1939","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1940","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1941","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"1942","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"1943","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2002","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2003","fireaar","1","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"2004","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2011","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2012","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2014","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2015","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2017","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2018","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2019","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2020","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2021","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2022","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2023","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2024","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2025","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2027","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2028","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"2030","fireaar","1","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0101","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0104","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0105","fireaar","1","annet","2014","prosent","50","intro_status_arbutd"
"0106","fireaar","1","annet","2014","prosent","22","intro_status_arbutd"
"0111","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0118","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0119","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0121","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0122","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0123","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0124","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0125","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0127","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0128","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0135","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0136","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0137","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0138","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0211","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0213","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0214","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0215","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0216","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0217","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0219","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0220","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0221","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0226","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0227","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0228","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0229","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0230","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0231","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0233","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0234","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0235","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0236","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0237","fireaar","1","annet","2014","prosent",":","intro_status_arbutd"
"0238","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0239","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
"0301","fireaar","1","annet","2014","prosent","22","intro_status_arbutd"
"0402","fireaar","1","annet","2014","prosent","0","intro_status_arbutd"
