"kommune_nr","kommune_navn","standard_utgave","kommune_note","fylke_nr","fylke_navn","fylke_note","naringsregion_nr","naringsregion_navn"
"0709","Larvik","2012","","07","Vestfold","","26","Sandefjord/Larvik"
"0709","Larvik","2013","","07","Vestfold","","26","Sandefjord/Larvik"
"0711","Svelvik","2013","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2003","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","komplett_2016","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2012","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2008","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2006","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2014","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2002","","07","Vestfold","","20","Drammensregionen"
"0711","Svelvik","2005","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2005","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2002","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2012","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2003","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2006","","07","Vestfold","","20","Drammensregionen"
"0713","Sande (Vestf.)","komplett_2016","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2013","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2008","","07","Vestfold","","20","Drammensregionen"
"0713","Sande","2014","","07","Vestfold","","20","Drammensregionen"
"0714","Hof","2003","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2013","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2008","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2012","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2002","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2006","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2005","","07","Vestfold","","25","Tønsbergregionen"
"0714","Hof","2014","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2008","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2002","Kommunene 0716 Våle og 0718 Ramnes ble den 1.1.2002 slått sammen til 0716 Re kommune.","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2005","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2012","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2013","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2006","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2014","","07","Vestfold","","25","Tønsbergregionen"
"0716","Re","2003","","07","Vestfold","","25","Tønsbergregionen"
"0717","Borre (-1987)","komplett_2016","","07","Vestfold","",NA,NA
"0718","Ramnes (-2001)","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2002","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2012","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2014","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2006","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2005","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2003","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2008","","07","Vestfold","","25","Tønsbergregionen"
"0719","Andebu","2013","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2005","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2014","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2006","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2008","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2012","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2003","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2002","","07","Vestfold","","25","Tønsbergregionen"
"0720","Stokke","2013","","07","Vestfold","","25","Tønsbergregionen"
"0721","Sem (-1987)","komplett_2016","","07","Vestfold","",NA,NA
"0722","Nøtterøy","2005","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2014","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2012","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2013","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2003","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2008","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2006","","07","Vestfold","","25","Tønsbergregionen"
"0722","Nøtterøy","2002","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2013","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2014","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2008","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2005","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","komplett_2016","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2006","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2003","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2002","","07","Vestfold","","25","Tønsbergregionen"
"0723","Tjøme","2012","","07","Vestfold","","25","Tønsbergregionen"
"0724","Sandar (-1967)","komplett_2016","","07","Vestfold","",NA,NA
"0725","Tjølling (-1987)","komplett_2016","","07","Vestfold","",NA,NA
"0726","Brunlanes (-1987)","komplett_2016","","07","Vestfold","",NA,NA
"0727","Hedrum (-1987)","komplett_2016","","07","Vestfold","",NA,NA
"0728","Lardal","2008","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2014","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2005","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2012","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","komplett_2016","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2013","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2006","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2002","","07","Vestfold","","26","Sandefjord/Larvik"
"0728","Lardal","2003","","07","Vestfold","","26","Sandefjord/Larvik"
"0799","Uoppgitt kommune Vestfold","komplett_2016","","07","Vestfold","",NA,NA
"0805","Porsgrunn","2005","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2014","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","komplett_2016","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2006","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2002","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2012","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2013","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2003","","08","Telemark","","27","Grenland"
"0805","Porsgrunn","2008","","08","Telemark","","27","Grenland"
"0806","Skien","2013","","08","Telemark","","27","Grenland"
"0806","Skien","2012","","08","Telemark","","27","Grenland"
"0806","Skien","2005","","08","Telemark","","27","Grenland"
"0806","Skien","2006","","08","Telemark","","27","Grenland"
"0806","Skien","2002","","08","Telemark","","27","Grenland"
"0806","Skien","2008","","08","Telemark","","27","Grenland"
"0806","Skien","komplett_2016","","08","Telemark","","27","Grenland"
"0806","Skien","2003","","08","Telemark","","27","Grenland"
"0806","Skien","2014","","08","Telemark","","27","Grenland"
"0807","Notodden","2013","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2014","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2003","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","komplett_2016","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2002","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2008","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2012","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2005","","08","Telemark","","29","Øst-Telemark"
"0807","Notodden","2006","","08","Telemark","","29","Øst-Telemark"
"0811","Siljan","2002","","08","Telemark","","27","Grenland"
"0811","Siljan","2013","","08","Telemark","","27","Grenland"
"0811","Siljan","2012","","08","Telemark","","27","Grenland"
"0811","Siljan","2003","","08","Telemark","","27","Grenland"
"0811","Siljan","2008","","08","Telemark","","27","Grenland"
"0811","Siljan","2014","","08","Telemark","","27","Grenland"
"0811","Siljan","komplett_2016","Endret navn fra Slemdal i 1919.","08","Telemark","","27","Grenland"
"0811","Siljan","2005","","08","Telemark","","27","Grenland"
"0811","Siljan","2006","","08","Telemark","","27","Grenland"
"0814","Bamble","2006","","08","Telemark","","27","Grenland"
"0814","Bamble","2014","","08","Telemark","","27","Grenland"
"0814","Bamble","2008","","08","Telemark","","27","Grenland"
"0814","Bamble","2005","","08","Telemark","","27","Grenland"
"0814","Bamble","2012","","08","Telemark","","27","Grenland"
"0814","Bamble","2003","","08","Telemark","","27","Grenland"
"0814","Bamble","2013","","08","Telemark","","27","Grenland"
"0814","Bamble","komplett_2016","","08","Telemark","","27","Grenland"
"0814","Bamble","2002","","08","Telemark","","27","Grenland"
"0815","Kragerø","2008","","08","Telemark","","27","Grenland"
"0815","Kragerø","2005","","08","Telemark","","27","Grenland"
"0815","Kragerø","2003","","08","Telemark","","27","Grenland"
"0815","Kragerø","komplett_2016","","08","Telemark","","27","Grenland"
"0815","Kragerø","2014","","08","Telemark","","27","Grenland"
"0815","Kragerø","2013","","08","Telemark","","27","Grenland"
"0815","Kragerø","2012","","08","Telemark","","27","Grenland"
"0815","Kragerø","2002","","08","Telemark","","27","Grenland"
"0815","Kragerø","2006","","08","Telemark","","27","Grenland"
"0817","Drangedal","2005","","08","Telemark","","27","Grenland"
"0817","Drangedal","2008","","08","Telemark","","27","Grenland"
"0817","Drangedal","2014","","08","Telemark","","27","Grenland"
"0817","Drangedal","2003","","08","Telemark","","27","Grenland"
"0817","Drangedal","komplett_2016","","08","Telemark","","27","Grenland"
"0817","Drangedal","2002","","08","Telemark","","27","Grenland"
"0817","Drangedal","2006","","08","Telemark","","27","Grenland"
"0817","Drangedal","2013","","08","Telemark","","27","Grenland"
"0817","Drangedal","2012","","08","Telemark","","27","Grenland"
"0819","Nome","2005","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2008","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2012","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2013","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","komplett_2016","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2014","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2003","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2006","","08","Telemark","","28","Midt-Telemark"
"0819","Nome","2002","","08","Telemark","","28","Midt-Telemark"
"0821","Bø (Telem.)","komplett_2016","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2006","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2003","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2013","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2014","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2008","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2002","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2005","","08","Telemark","","28","Midt-Telemark"
"0821","Bø","2012","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2003","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2008","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2005","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2013","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2006","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2012","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2014","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","komplett_2016","","08","Telemark","","28","Midt-Telemark"
"0822","Sauherad","2002","","08","Telemark","","28","Midt-Telemark"
"0826","Tinn","2012","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2008","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2006","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2014","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2013","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2005","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","komplett_2016","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2002","","08","Telemark","","29","Øst-Telemark"
"0826","Tinn","2003","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2003","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","komplett_2016","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2006","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2012","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2002","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2014","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2013","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2008","","08","Telemark","","29","Øst-Telemark"
"0827","Hjartdal","2005","","08","Telemark","","29","Øst-Telemark"
"0828","Seljord","2002","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2013","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2012","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2006","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2008","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2003","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2014","","08","Telemark","","30","Vest-Telemark"
"0828","Seljord","2005","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2013","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2005","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2014","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2012","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2002","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2006","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2008","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","2003","","08","Telemark","","30","Vest-Telemark"
"0829","Kviteseid","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2013","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2008","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2014","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2012","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2003","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2002","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2006","","08","Telemark","","30","Vest-Telemark"
"0830","Nissedal","2005","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2002","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2008","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2003","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2012","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2014","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2006","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2013","","08","Telemark","","30","Vest-Telemark"
"0831","Fyresdal","2005","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2006","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2005","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2008","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2003","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2012","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2013","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2002","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0833","Tokke","2014","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2014","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2003","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","komplett_2016","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2013","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2008","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2006","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2005","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2012","","08","Telemark","","30","Vest-Telemark"
"0834","Vinje","2002","","08","Telemark","","30","Vest-Telemark"
"0899","Uoppgitt kommune Telemark","komplett_2016","","08","Telemark","",NA,NA
"0901","Risør","2002","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","2008","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","2003","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","2014","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","komplett_2016","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","2013","","09","Aust-Agder","","32","Arendalregionen"
"0901","Risør","2006","","09","Aust-Agder","","32","Arendalregionen"
