aar,naringsregion_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2012,18,alle,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,18,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,18,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,18,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,18,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,19,alle,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,19,alle,2,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,19,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,19,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,19,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,1,0,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,2,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,19,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,20,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,20,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,20,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,20,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,20,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,20,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,20,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,21,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,21,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,21,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,21,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,21,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,21,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,21,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,21,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,21,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,21,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,22,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,22,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,22,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,22,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,22,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,22,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,22,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,23,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,23,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,23,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,23,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,23,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,23,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,23,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,23,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,23,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,23,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,24,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,24,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,24,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,24,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,24,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,24,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,24,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,25,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,25,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,25,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,25,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,25,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,25,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,25,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,26,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,26,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,26,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,26,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,26,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,26,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,26,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,27,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,27,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,27,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,27,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,27,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,27,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,27,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,28,alle,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,28,alle,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,28,alle,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,28,alle,2,0,0.11,ikke_arbutd_innvkat_land,prosent
2012,28,alle,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2012,28,alle,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2012,28,alle,alle,0,0.09,ikke_arbutd_innvkat_land,prosent
2012,28,alle,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,28,alle,alle,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,2,0,0.11,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,alle,0,0.09,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,28,innvandrere,alle,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,29,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,29,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,29,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,29,alle,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2012,29,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,29,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,29,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,29,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,29,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,29,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,30,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,30,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,30,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,30,alle,2,0,0.12,ikke_arbutd_innvkat_land,prosent
2012,30,alle,2,1,0.14,ikke_arbutd_innvkat_land,prosent
2012,30,alle,2,alle,0.13,ikke_arbutd_innvkat_land,prosent
2012,30,alle,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,30,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,30,alle,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,2,0,0.12,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,2,1,0.14,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,2,alle,0.13,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,30,innvandrere,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,31,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,31,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,31,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,31,alle,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2012,31,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,31,alle,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2012,31,alle,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,31,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,31,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,31,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,32,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,32,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,32,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,32,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,32,alle,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2012,32,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,32,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,32,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,32,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,32,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,33,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,33,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,33,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,33,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,33,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,33,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,33,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,33,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,33,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,33,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,34,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,34,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,34,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,34,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,34,alle,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,34,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,34,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,34,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,34,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,2,1,0.04,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,34,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,35,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,35,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,35,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,35,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,35,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,35,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,35,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,35,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,35,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2012,35,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,36,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,36,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,alle,2,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,36,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,36,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,36,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,2,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,36,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,37,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,37,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,37,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,37,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,37,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,37,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2012,37,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2012,38,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2012,38,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2012,38,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2012,38,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2012,38,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2012,38,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2012,38,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2012,38,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
