aar,kommune_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2007,0403,innvandrere,1,10,arbledige_innvkat_land,personer
2007,0420,alle,alle,10,arbledige_innvkat_land,personer
2007,0420,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,0604,alle,1,10,arbledige_innvkat_land,personer
2007,0604,innvandrere,1,10,arbledige_innvkat_land,personer
2007,0605,alle,1,10,arbledige_innvkat_land,personer
2007,0605,innvandrere,1,10,arbledige_innvkat_land,personer
2007,0617,alle,alle,10,arbledige_innvkat_land,personer
2007,0617,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,0819,alle,alle,10,arbledige_innvkat_land,personer
2007,0819,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,1003,alle,1,10,arbledige_innvkat_land,personer
2007,1003,innvandrere,1,10,arbledige_innvkat_land,personer
2007,1004,alle,2,10,arbledige_innvkat_land,personer
2007,1004,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1014,alle,alle,10,arbledige_innvkat_land,personer
2007,1014,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,1029,alle,alle,10,arbledige_innvkat_land,personer
2007,1029,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,1037,alle,2,10,arbledige_innvkat_land,personer
2007,1037,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1130,alle,2,10,arbledige_innvkat_land,personer
2007,1130,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1563,alle,alle,10,arbledige_innvkat_land,personer
2007,1563,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,1634,alle,2,10,arbledige_innvkat_land,personer
2007,1634,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1663,alle,alle,10,arbledige_innvkat_land,personer
2007,1663,innvandrere,alle,10,arbledige_innvkat_land,personer
2007,1813,alle,2,10,arbledige_innvkat_land,personer
2007,1813,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1841,alle,2,10,arbledige_innvkat_land,personer
2007,1841,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1854,alle,2,10,arbledige_innvkat_land,personer
2007,1854,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1860,alle,2,10,arbledige_innvkat_land,personer
2007,1860,innvandrere,2,10,arbledige_innvkat_land,personer
2007,1923,alle,2,10,arbledige_innvkat_land,personer
2007,1923,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0119,alle,2,10,arbledige_innvkat_land,personer
2008,0119,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0124,alle,1,10,arbledige_innvkat_land,personer
2008,0124,innvandrere,1,10,arbledige_innvkat_land,personer
2008,0135,alle,alle,10,arbledige_innvkat_land,personer
2008,0135,innvandrere,alle,10,arbledige_innvkat_land,personer
2008,0238,alle,2,10,arbledige_innvkat_land,personer
2008,0238,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0425,alle,2,10,arbledige_innvkat_land,personer
2008,0425,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0437,alle,alle,10,arbledige_innvkat_land,personer
2008,0437,innvandrere,alle,10,arbledige_innvkat_land,personer
2008,0502,alle,1,10,arbledige_innvkat_land,personer
2008,0502,innvandrere,1,10,arbledige_innvkat_land,personer
2008,0517,alle,2,10,arbledige_innvkat_land,personer
2008,0517,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0617,alle,alle,10,arbledige_innvkat_land,personer
2008,0617,innvandrere,alle,10,arbledige_innvkat_land,personer
2008,0624,alle,1,10,arbledige_innvkat_land,personer
2008,0624,innvandrere,1,10,arbledige_innvkat_land,personer
2008,0628,alle,2,10,arbledige_innvkat_land,personer
2008,0628,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0702,alle,2,10,arbledige_innvkat_land,personer
2008,0702,innvandrere,2,10,arbledige_innvkat_land,personer
2008,0720,alle,1,10,arbledige_innvkat_land,personer
2008,0720,innvandrere,1,10,arbledige_innvkat_land,personer
2008,0814,alle,1,10,arbledige_innvkat_land,personer
2008,0814,innvandrere,1,10,arbledige_innvkat_land,personer
2008,0928,alle,alle,10,arbledige_innvkat_land,personer
2008,0928,innvandrere,alle,10,arbledige_innvkat_land,personer
2008,1432,alle,2,10,arbledige_innvkat_land,personer
2008,1432,innvandrere,2,10,arbledige_innvkat_land,personer
2008,1449,alle,2,10,arbledige_innvkat_land,personer
2008,1449,innvandrere,2,10,arbledige_innvkat_land,personer
2008,1621,alle,alle,10,arbledige_innvkat_land,personer
2008,1621,innvandrere,alle,10,arbledige_innvkat_land,personer
2008,1653,alle,1,10,arbledige_innvkat_land,personer
2008,1653,innvandrere,1,10,arbledige_innvkat_land,personer
2008,1871,alle,alle,10,arbledige_innvkat_land,personer
2008,1871,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,0119,alle,alle,10,arbledige_innvkat_land,personer
2009,0119,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,0135,alle,2,10,arbledige_innvkat_land,personer
2009,0135,innvandrere,2,10,arbledige_innvkat_land,personer
2009,0138,alle,2,10,arbledige_innvkat_land,personer
2009,0138,innvandrere,2,10,arbledige_innvkat_land,personer
2009,0532,alle,2,10,arbledige_innvkat_land,personer
2009,0532,innvandrere,2,10,arbledige_innvkat_land,personer
2009,0616,alle,1,10,arbledige_innvkat_land,personer
2009,0616,innvandrere,1,10,arbledige_innvkat_land,personer
2009,0619,alle,alle,10,arbledige_innvkat_land,personer
2009,0619,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,0714,alle,alle,10,arbledige_innvkat_land,personer
2009,0714,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,0817,alle,alle,10,arbledige_innvkat_land,personer
2009,0817,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,0819,alle,1,10,arbledige_innvkat_land,personer
2009,0819,innvandrere,1,10,arbledige_innvkat_land,personer
2009,0937,alle,1,10,arbledige_innvkat_land,personer
2009,0937,innvandrere,1,10,arbledige_innvkat_land,personer
2009,1017,alle,1,10,arbledige_innvkat_land,personer
2009,1017,innvandrere,1,10,arbledige_innvkat_land,personer
2009,1127,alle,2,10,arbledige_innvkat_land,personer
2009,1127,innvandrere,2,10,arbledige_innvkat_land,personer
2009,1146,alle,2,10,arbledige_innvkat_land,personer
2009,1146,innvandrere,2,10,arbledige_innvkat_land,personer
2009,1251,alle,alle,10,arbledige_innvkat_land,personer
2009,1251,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1432,alle,1,10,arbledige_innvkat_land,personer
2009,1432,innvandrere,1,10,arbledige_innvkat_land,personer
2009,1438,alle,alle,10,arbledige_innvkat_land,personer
2009,1438,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1439,alle,alle,10,arbledige_innvkat_land,personer
2009,1439,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1551,alle,alle,10,arbledige_innvkat_land,personer
2009,1551,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1612,alle,alle,10,arbledige_innvkat_land,personer
2009,1612,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1627,alle,alle,10,arbledige_innvkat_land,personer
2009,1627,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1721,alle,1,10,arbledige_innvkat_land,personer
2009,1721,innvandrere,1,10,arbledige_innvkat_land,personer
2009,1837,alle,alle,10,arbledige_innvkat_land,personer
2009,1837,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1841,alle,2,10,arbledige_innvkat_land,personer
2009,1841,innvandrere,2,10,arbledige_innvkat_land,personer
2009,1867,alle,alle,10,arbledige_innvkat_land,personer
2009,1867,innvandrere,alle,10,arbledige_innvkat_land,personer
2009,1868,alle,2,10,arbledige_innvkat_land,personer
2009,1868,innvandrere,2,10,arbledige_innvkat_land,personer
2009,2019,alle,alle,10,arbledige_innvkat_land,personer
2009,2019,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,0420,alle,1,10,arbledige_innvkat_land,personer
2010,0420,innvandrere,1,10,arbledige_innvkat_land,personer
2010,0423,alle,alle,10,arbledige_innvkat_land,personer
2010,0423,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,0534,alle,1,10,arbledige_innvkat_land,personer
2010,0534,innvandrere,1,10,arbledige_innvkat_land,personer
2010,0536,alle,alle,10,arbledige_innvkat_land,personer
2010,0536,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,0719,alle,1,10,arbledige_innvkat_land,personer
2010,0719,innvandrere,1,10,arbledige_innvkat_land,personer
2010,0817,alle,alle,10,arbledige_innvkat_land,personer
2010,0817,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,0822,alle,2,10,arbledige_innvkat_land,personer
2010,0822,innvandrere,2,10,arbledige_innvkat_land,personer
2010,0919,alle,1,10,arbledige_innvkat_land,personer
2010,0919,alle,2,10,arbledige_innvkat_land,personer
2010,0919,innvandrere,1,10,arbledige_innvkat_land,personer
2010,0919,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1032,alle,1,10,arbledige_innvkat_land,personer
2010,1032,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1046,alle,alle,10,arbledige_innvkat_land,personer
2010,1046,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,1211,alle,alle,10,arbledige_innvkat_land,personer
2010,1211,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,1235,alle,1,10,arbledige_innvkat_land,personer
2010,1235,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1420,alle,1,10,arbledige_innvkat_land,personer
2010,1420,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1449,alle,2,10,arbledige_innvkat_land,personer
2010,1449,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1517,alle,2,10,arbledige_innvkat_land,personer
2010,1517,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1528,alle,2,10,arbledige_innvkat_land,personer
2010,1528,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1554,alle,1,10,arbledige_innvkat_land,personer
2010,1554,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1576,alle,1,10,arbledige_innvkat_land,personer
2010,1576,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1624,alle,2,10,arbledige_innvkat_land,personer
2010,1624,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1657,alle,2,10,arbledige_innvkat_land,personer
2010,1657,innvandrere,2,10,arbledige_innvkat_land,personer
2010,1662,alle,1,10,arbledige_innvkat_land,personer
2010,1662,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1729,alle,alle,10,arbledige_innvkat_land,personer
2010,1729,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,1828,alle,1,10,arbledige_innvkat_land,personer
2010,1828,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1870,alle,1,10,arbledige_innvkat_land,personer
2010,1870,innvandrere,1,10,arbledige_innvkat_land,personer
2010,1933,alle,alle,10,arbledige_innvkat_land,personer
2010,1933,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,2002,alle,alle,10,arbledige_innvkat_land,personer
2010,2002,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,2020,alle,alle,10,arbledige_innvkat_land,personer
2010,2020,innvandrere,alle,10,arbledige_innvkat_land,personer
2010,2030,alle,2,10,arbledige_innvkat_land,personer
2010,2030,innvandrere,2,10,arbledige_innvkat_land,personer
2011,0123,alle,1,10,arbledige_innvkat_land,personer
2011,0123,innvandrere,1,10,arbledige_innvkat_land,personer
2011,0234,alle,2,10,arbledige_innvkat_land,personer
2011,0234,innvandrere,2,10,arbledige_innvkat_land,personer
2011,0515,alle,alle,10,arbledige_innvkat_land,personer
2011,0515,innvandrere,alle,10,arbledige_innvkat_land,personer
2011,0538,alle,1,10,arbledige_innvkat_land,personer
2011,0538,innvandrere,1,10,arbledige_innvkat_land,personer
2011,0612,alle,2,10,arbledige_innvkat_land,personer
2011,0612,innvandrere,2,10,arbledige_innvkat_land,personer
2011,0618,alle,1,10,arbledige_innvkat_land,personer
2011,0618,innvandrere,1,10,arbledige_innvkat_land,personer
