fylke_nr,vreg_3,kjonn,aar,tabellvariabel,tabellnavn,enhet
05,1,alle,2012,69.47,sysselsatte_kjonn_land,prosent
05,2,0,2012,49.92,sysselsatte_kjonn_land,prosent
05,2,1,2012,49.13,sysselsatte_kjonn_land,prosent
05,2,alle,2012,49.55,sysselsatte_kjonn_land,prosent
05,alle,0,2012,59.72,sysselsatte_kjonn_land,prosent
05,alle,1,2012,63.99,sysselsatte_kjonn_land,prosent
05,alle,alle,2012,61.94,sysselsatte_kjonn_land,prosent
06,1,0,2012,67.51,sysselsatte_kjonn_land,prosent
06,1,1,2012,73.97,sysselsatte_kjonn_land,prosent
06,1,alle,2012,71.10,sysselsatte_kjonn_land,prosent
06,2,0,2012,51.07,sysselsatte_kjonn_land,prosent
06,2,1,2012,57.56,sysselsatte_kjonn_land,prosent
06,2,alle,2012,54.12,sysselsatte_kjonn_land,prosent
06,alle,0,2012,59.79,sysselsatte_kjonn_land,prosent
06,alle,1,2012,67.64,sysselsatte_kjonn_land,prosent
06,alle,alle,2012,63.86,sysselsatte_kjonn_land,prosent
07,1,0,2012,64.55,sysselsatte_kjonn_land,prosent
07,1,1,2012,70.17,sysselsatte_kjonn_land,prosent
07,1,alle,2012,67.57,sysselsatte_kjonn_land,prosent
07,2,0,2012,50.66,sysselsatte_kjonn_land,prosent
07,2,1,2012,54.92,sysselsatte_kjonn_land,prosent
07,2,alle,2012,52.63,sysselsatte_kjonn_land,prosent
07,alle,0,2012,59.21,sysselsatte_kjonn_land,prosent
07,alle,1,2012,65.36,sysselsatte_kjonn_land,prosent
07,alle,alle,2012,62.35,sysselsatte_kjonn_land,prosent
08,1,0,2012,63.64,sysselsatte_kjonn_land,prosent
08,1,1,2012,68.45,sysselsatte_kjonn_land,prosent
08,1,alle,2012,66.24,sysselsatte_kjonn_land,prosent
08,2,0,2012,48.13,sysselsatte_kjonn_land,prosent
08,2,1,2012,46.12,sysselsatte_kjonn_land,prosent
08,2,alle,2012,47.18,sysselsatte_kjonn_land,prosent
08,alle,0,2012,56.51,sysselsatte_kjonn_land,prosent
08,alle,1,2012,59.65,sysselsatte_kjonn_land,prosent
08,alle,alle,2012,58.12,sysselsatte_kjonn_land,prosent
09,1,0,2012,64.86,sysselsatte_kjonn_land,prosent
09,1,1,2012,69.73,sysselsatte_kjonn_land,prosent
09,1,alle,2012,67.48,sysselsatte_kjonn_land,prosent
09,2,0,2012,48.49,sysselsatte_kjonn_land,prosent
09,2,1,2012,52.60,sysselsatte_kjonn_land,prosent
09,2,alle,2012,50.41,sysselsatte_kjonn_land,prosent
09,alle,0,2012,59.01,sysselsatte_kjonn_land,prosent
09,alle,1,2012,64.67,sysselsatte_kjonn_land,prosent
09,alle,alle,2012,61.92,sysselsatte_kjonn_land,prosent
10,1,0,2012,66.74,sysselsatte_kjonn_land,prosent
10,1,1,2012,72.38,sysselsatte_kjonn_land,prosent
10,1,alle,2012,69.77,sysselsatte_kjonn_land,prosent
10,2,0,2012,49.91,sysselsatte_kjonn_land,prosent
10,2,1,2012,56.33,sysselsatte_kjonn_land,prosent
10,2,alle,2012,53.01,sysselsatte_kjonn_land,prosent
10,alle,0,2012,59.88,sysselsatte_kjonn_land,prosent
10,alle,1,2012,66.67,sysselsatte_kjonn_land,prosent
10,alle,alle,2012,63.39,sysselsatte_kjonn_land,prosent
11,1,0,2012,70.37,sysselsatte_kjonn_land,prosent
11,1,1,2012,78.23,sysselsatte_kjonn_land,prosent
11,1,alle,2012,74.96,sysselsatte_kjonn_land,prosent
11,2,0,2012,55.98,sysselsatte_kjonn_land,prosent
11,2,1,2012,66.47,sysselsatte_kjonn_land,prosent
11,2,alle,2012,60.96,sysselsatte_kjonn_land,prosent
11,alle,0,2012,64.00,sysselsatte_kjonn_land,prosent
11,alle,1,2012,74.25,sysselsatte_kjonn_land,prosent
11,alle,alle,2012,69.55,sysselsatte_kjonn_land,prosent
12,1,0,2012,67.67,sysselsatte_kjonn_land,prosent
12,1,1,2012,75.56,sysselsatte_kjonn_land,prosent
12,1,alle,2012,72.18,sysselsatte_kjonn_land,prosent
12,2,0,2012,54.11,sysselsatte_kjonn_land,prosent
12,2,1,2012,59.59,sysselsatte_kjonn_land,prosent
12,2,alle,2012,56.70,sysselsatte_kjonn_land,prosent
12,alle,0,2012,61.66,sysselsatte_kjonn_land,prosent
12,alle,1,2012,70.00,sysselsatte_kjonn_land,prosent
12,alle,alle,2012,66.11,sysselsatte_kjonn_land,prosent
14,1,0,2012,68.95,sysselsatte_kjonn_land,prosent
14,1,1,2012,77.21,sysselsatte_kjonn_land,prosent
14,1,alle,2012,73.76,sysselsatte_kjonn_land,prosent
14,2,0,2012,51.60,sysselsatte_kjonn_land,prosent
14,2,1,2012,52.09,sysselsatte_kjonn_land,prosent
14,2,alle,2012,51.81,sysselsatte_kjonn_land,prosent
14,alle,0,2012,61.99,sysselsatte_kjonn_land,prosent
14,alle,1,2012,70.54,sysselsatte_kjonn_land,prosent
14,alle,alle,2012,66.54,sysselsatte_kjonn_land,prosent
15,1,0,2012,68.43,sysselsatte_kjonn_land,prosent
15,1,1,2012,76.61,sysselsatte_kjonn_land,prosent
15,1,alle,2012,73.35,sysselsatte_kjonn_land,prosent
15,2,0,2012,57.32,sysselsatte_kjonn_land,prosent
15,2,1,2012,57.42,sysselsatte_kjonn_land,prosent
15,2,alle,2012,57.36,sysselsatte_kjonn_land,prosent
15,alle,0,2012,63.71,sysselsatte_kjonn_land,prosent
15,alle,1,2012,71.63,sysselsatte_kjonn_land,prosent
15,alle,alle,2012,67.98,sysselsatte_kjonn_land,prosent
16,1,0,2012,66.98,sysselsatte_kjonn_land,prosent
16,1,1,2012,71.73,sysselsatte_kjonn_land,prosent
16,1,alle,2012,69.69,sysselsatte_kjonn_land,prosent
16,2,0,2012,51.47,sysselsatte_kjonn_land,prosent
16,2,1,2012,57.20,sysselsatte_kjonn_land,prosent
16,2,alle,2012,54.23,sysselsatte_kjonn_land,prosent
16,alle,0,2012,59.82,sysselsatte_kjonn_land,prosent
16,alle,1,2012,66.30,sysselsatte_kjonn_land,prosent
16,alle,alle,2012,63.27,sysselsatte_kjonn_land,prosent
17,1,0,2012,65.50,sysselsatte_kjonn_land,prosent
17,1,1,2012,74.76,sysselsatte_kjonn_land,prosent
17,1,alle,2012,70.72,sysselsatte_kjonn_land,prosent
17,2,0,2012,49.85,sysselsatte_kjonn_land,prosent
17,2,1,2012,49.64,sysselsatte_kjonn_land,prosent
17,2,alle,2012,49.75,sysselsatte_kjonn_land,prosent
17,alle,0,2012,58.87,sysselsatte_kjonn_land,prosent
17,alle,1,2012,66.98,sysselsatte_kjonn_land,prosent
17,alle,alle,2012,63.08,sysselsatte_kjonn_land,prosent
18,1,0,2012,68.92,sysselsatte_kjonn_land,prosent
18,1,1,2012,72.57,sysselsatte_kjonn_land,prosent
18,1,alle,2012,70.95,sysselsatte_kjonn_land,prosent
18,2,0,2012,53.50,sysselsatte_kjonn_land,prosent
18,2,1,2012,49.94,sysselsatte_kjonn_land,prosent
18,2,alle,2012,51.88,sysselsatte_kjonn_land,prosent
18,alle,0,2012,61.78,sysselsatte_kjonn_land,prosent
18,alle,1,2012,64.29,sysselsatte_kjonn_land,prosent
18,alle,alle,2012,63.07,sysselsatte_kjonn_land,prosent
19,1,0,2012,69.75,sysselsatte_kjonn_land,prosent
19,1,1,2012,70.77,sysselsatte_kjonn_land,prosent
19,1,alle,2012,70.30,sysselsatte_kjonn_land,prosent
19,2,0,2012,55.07,sysselsatte_kjonn_land,prosent
19,2,1,2012,55.32,sysselsatte_kjonn_land,prosent
19,2,alle,2012,55.18,sysselsatte_kjonn_land,prosent
19,alle,0,2012,63.50,sysselsatte_kjonn_land,prosent
19,alle,1,2012,65.34,sysselsatte_kjonn_land,prosent
19,alle,alle,2012,64.43,sysselsatte_kjonn_land,prosent
20,1,0,2012,71.91,sysselsatte_kjonn_land,prosent
20,1,1,2012,73.49,sysselsatte_kjonn_land,prosent
20,1,alle,2012,72.76,sysselsatte_kjonn_land,prosent
20,2,0,2012,63.53,sysselsatte_kjonn_land,prosent
20,2,1,2012,59.82,sysselsatte_kjonn_land,prosent
20,2,alle,2012,61.94,sysselsatte_kjonn_land,prosent
20,alle,0,2012,68.45,sysselsatte_kjonn_land,prosent
20,alle,1,2012,69.25,sysselsatte_kjonn_land,prosent
20,alle,alle,2012,68.85,sysselsatte_kjonn_land,prosent
alle,1,0,2012,68.23,sysselsatte_kjonn_land,prosent
alle,1,1,2012,73.52,sysselsatte_kjonn_land,prosent
alle,1,alle,2012,71.17,sysselsatte_kjonn_land,prosent
alle,2,0,2012,51.69,sysselsatte_kjonn_land,prosent
alle,2,1,2012,57.93,sysselsatte_kjonn_land,prosent
alle,2,alle,2012,54.67,sysselsatte_kjonn_land,prosent
alle,alle,0,2012,60.49,sysselsatte_kjonn_land,prosent
alle,alle,1,2012,67.42,sysselsatte_kjonn_land,prosent
alle,alle,alle,2012,64.11,sysselsatte_kjonn_land,prosent
01,1,0,2013,63.13,sysselsatte_kjonn_land,prosent
01,1,1,2013,69.31,sysselsatte_kjonn_land,prosent
01,1,alle,2013,66.53,sysselsatte_kjonn_land,prosent
01,2,0,2013,45.54,sysselsatte_kjonn_land,prosent
01,2,1,2013,49.34,sysselsatte_kjonn_land,prosent
01,2,alle,2013,47.36,sysselsatte_kjonn_land,prosent
01,alle,0,2013,55.30,sysselsatte_kjonn_land,prosent
01,alle,1,2013,61.83,sysselsatte_kjonn_land,prosent
01,alle,alle,2013,58.70,sysselsatte_kjonn_land,prosent
02,1,0,2013,68.89,sysselsatte_kjonn_land,prosent
02,1,1,2013,73.30,sysselsatte_kjonn_land,prosent
02,1,alle,2013,71.33,sysselsatte_kjonn_land,prosent
02,2,0,2013,55.13,sysselsatte_kjonn_land,prosent
02,2,1,2013,62.57,sysselsatte_kjonn_land,prosent
02,2,alle,2013,58.61,sysselsatte_kjonn_land,prosent
02,alle,0,2013,62.82,sysselsatte_kjonn_land,prosent
02,alle,1,2013,69.45,sysselsatte_kjonn_land,prosent
02,alle,alle,2013,66.26,sysselsatte_kjonn_land,prosent
03,1,0,2013,72.21,sysselsatte_kjonn_land,prosent
03,1,1,2013,74.71,sysselsatte_kjonn_land,prosent
03,1,alle,2013,73.58,sysselsatte_kjonn_land,prosent
03,2,0,2013,50.50,sysselsatte_kjonn_land,prosent
03,2,1,2013,59.64,sysselsatte_kjonn_land,prosent
03,2,alle,2013,55.07,sysselsatte_kjonn_land,prosent
03,alle,0,2013,59.79,sysselsatte_kjonn_land,prosent
03,alle,1,2013,66.78,sysselsatte_kjonn_land,prosent
03,alle,alle,2013,63.43,sysselsatte_kjonn_land,prosent
04,1,0,2013,62.64,sysselsatte_kjonn_land,prosent
04,1,1,2013,67.88,sysselsatte_kjonn_land,prosent
04,1,alle,2013,65.41,sysselsatte_kjonn_land,prosent
04,2,0,2013,46.86,sysselsatte_kjonn_land,prosent
04,2,1,2013,45.65,sysselsatte_kjonn_land,prosent
04,2,alle,2013,46.30,sysselsatte_kjonn_land,prosent
04,alle,0,2013,56.50,sysselsatte_kjonn_land,prosent
04,alle,1,2013,60.60,sysselsatte_kjonn_land,prosent
04,alle,alle,2013,58.57,sysselsatte_kjonn_land,prosent
05,1,0,2013,66.99,sysselsatte_kjonn_land,prosent
05,1,1,2013,71.37,sysselsatte_kjonn_land,prosent
05,1,alle,2013,69.41,sysselsatte_kjonn_land,prosent
05,2,0,2013,49.81,sysselsatte_kjonn_land,prosent
05,2,1,2013,49.39,sysselsatte_kjonn_land,prosent
05,2,alle,2013,49.61,sysselsatte_kjonn_land,prosent
05,alle,0,2013,59.82,sysselsatte_kjonn_land,prosent
05,alle,1,2013,63.87,sysselsatte_kjonn_land,prosent
05,alle,alle,2013,61.93,sysselsatte_kjonn_land,prosent
06,1,0,2013,67.49,sysselsatte_kjonn_land,prosent
06,1,1,2013,74.28,sysselsatte_kjonn_land,prosent
06,1,alle,2013,71.26,sysselsatte_kjonn_land,prosent
06,2,0,2013,51.35,sysselsatte_kjonn_land,prosent
06,2,1,2013,57.97,sysselsatte_kjonn_land,prosent
06,2,alle,2013,54.47,sysselsatte_kjonn_land,prosent
06,alle,0,2013,60.01,sysselsatte_kjonn_land,prosent
06,alle,1,2013,68.05,sysselsatte_kjonn_land,prosent
06,alle,alle,2013,64.18,sysselsatte_kjonn_land,prosent
07,1,0,2013,64.66,sysselsatte_kjonn_land,prosent
07,1,1,2013,70.87,sysselsatte_kjonn_land,prosent
07,1,alle,2013,68.01,sysselsatte_kjonn_land,prosent
07,2,0,2013,50.78,sysselsatte_kjonn_land,prosent
07,2,1,2013,54.15,sysselsatte_kjonn_land,prosent
07,2,alle,2013,52.33,sysselsatte_kjonn_land,prosent
07,alle,0,2013,59.34,sysselsatte_kjonn_land,prosent
07,alle,1,2013,65.63,sysselsatte_kjonn_land,prosent
07,alle,alle,2013,62.55,sysselsatte_kjonn_land,prosent
08,1,0,2013,64.14,sysselsatte_kjonn_land,prosent
08,1,1,2013,68.72,sysselsatte_kjonn_land,prosent
08,1,alle,2013,66.62,sysselsatte_kjonn_land,prosent
08,2,0,2013,48.17,sysselsatte_kjonn_land,prosent
08,2,1,2013,46.26,sysselsatte_kjonn_land,prosent
08,2,alle,2013,47.27,sysselsatte_kjonn_land,prosent
08,alle,0,2013,56.81,sysselsatte_kjonn_land,prosent
08,alle,1,2013,59.99,sysselsatte_kjonn_land,prosent
08,alle,alle,2013,58.44,sysselsatte_kjonn_land,prosent
09,1,0,2013,64.81,sysselsatte_kjonn_land,prosent
09,1,1,2013,68.17,sysselsatte_kjonn_land,prosent
09,1,alle,2013,66.61,sysselsatte_kjonn_land,prosent
09,2,0,2013,47.22,sysselsatte_kjonn_land,prosent
09,2,1,2013,51.44,sysselsatte_kjonn_land,prosent
09,2,alle,2013,49.17,sysselsatte_kjonn_land,prosent
09,alle,0,2013,58.46,sysselsatte_kjonn_land,prosent
09,alle,1,2013,63.24,sysselsatte_kjonn_land,prosent
09,alle,alle,2013,60.91,sysselsatte_kjonn_land,prosent
10,1,0,2013,67.05,sysselsatte_kjonn_land,prosent
10,1,1,2013,72.28,sysselsatte_kjonn_land,prosent
10,1,alle,2013,69.85,sysselsatte_kjonn_land,prosent
10,2,0,2013,49.85,sysselsatte_kjonn_land,prosent
10,2,1,2013,54.66,sysselsatte_kjonn_land,prosent
10,2,alle,2013,52.17,sysselsatte_kjonn_land,prosent
10,alle,0,2013,60.06,sysselsatte_kjonn_land,prosent
10,alle,1,2013,66.02,sysselsatte_kjonn_land,prosent
10,alle,alle,2013,63.14,sysselsatte_kjonn_land,prosent
11,1,0,2013,69.79,sysselsatte_kjonn_land,prosent
11,1,1,2013,78.27,sysselsatte_kjonn_land,prosent
11,1,alle,2013,74.71,sysselsatte_kjonn_land,prosent
11,2,0,2013,55.93,sysselsatte_kjonn_land,prosent
11,2,1,2013,66.14,sysselsatte_kjonn_land,prosent
11,2,alle,2013,60.76,sysselsatte_kjonn_land,prosent
11,alle,0,2013,63.69,sysselsatte_kjonn_land,prosent
11,alle,1,2013,74.17,sysselsatte_kjonn_land,prosent
11,alle,alle,2013,69.34,sysselsatte_kjonn_land,prosent
12,1,0,2013,67.89,sysselsatte_kjonn_land,prosent
12,1,1,2013,74.90,sysselsatte_kjonn_land,prosent
12,1,alle,2013,71.91,sysselsatte_kjonn_land,prosent
12,2,0,2013,54.13,sysselsatte_kjonn_land,prosent
12,2,1,2013,59.39,sysselsatte_kjonn_land,prosent
12,2,alle,2013,56.61,sysselsatte_kjonn_land,prosent
12,alle,0,2013,61.85,sysselsatte_kjonn_land,prosent
12,alle,1,2013,69.58,sysselsatte_kjonn_land,prosent
12,alle,alle,2013,65.98,sysselsatte_kjonn_land,prosent
14,1,0,2013,69.26,sysselsatte_kjonn_land,prosent
14,1,1,2013,77.38,sysselsatte_kjonn_land,prosent
14,1,alle,2013,73.98,sysselsatte_kjonn_land,prosent
14,2,0,2013,51.91,sysselsatte_kjonn_land,prosent
14,2,1,2013,51.40,sysselsatte_kjonn_land,prosent
14,2,alle,2013,51.69,sysselsatte_kjonn_land,prosent
14,alle,0,2013,62.29,sysselsatte_kjonn_land,prosent
14,alle,1,2013,70.29,sysselsatte_kjonn_land,prosent
14,alle,alle,2013,66.55,sysselsatte_kjonn_land,prosent
15,1,0,2013,68.73,sysselsatte_kjonn_land,prosent
15,1,1,2013,76.62,sysselsatte_kjonn_land,prosent
15,1,alle,2013,73.45,sysselsatte_kjonn_land,prosent
15,2,0,2013,56.53,sysselsatte_kjonn_land,prosent
15,2,1,2013,56.89,sysselsatte_kjonn_land,prosent
15,2,alle,2013,56.68,sysselsatte_kjonn_land,prosent
15,alle,0,2013,63.57,sysselsatte_kjonn_land,prosent
15,alle,1,2013,71.46,sysselsatte_kjonn_land,prosent
15,alle,alle,2013,67.81,sysselsatte_kjonn_land,prosent
16,1,0,2013,68.27,sysselsatte_kjonn_land,prosent
16,1,1,2013,72.77,sysselsatte_kjonn_land,prosent
16,1,alle,2013,70.86,sysselsatte_kjonn_land,prosent
16,2,0,2013,52.82,sysselsatte_kjonn_land,prosent
16,2,1,2013,57.78,sysselsatte_kjonn_land,prosent
16,2,alle,2013,55.19,sysselsatte_kjonn_land,prosent
16,alle,0,2013,61.14,sysselsatte_kjonn_land,prosent
16,alle,1,2013,67.26,sysselsatte_kjonn_land,prosent
16,alle,alle,2013,64.42,sysselsatte_kjonn_land,prosent
17,1,0,2013,65.08,sysselsatte_kjonn_land,prosent
17,1,1,2013,72.61,sysselsatte_kjonn_land,prosent
17,1,alle,2013,69.29,sysselsatte_kjonn_land,prosent
17,2,0,2013,48.37,sysselsatte_kjonn_land,prosent
17,2,1,2013,48.13,sysselsatte_kjonn_land,prosent
17,2,alle,2013,48.26,sysselsatte_kjonn_land,prosent
17,alle,0,2013,57.84,sysselsatte_kjonn_land,prosent
17,alle,1,2013,64.72,sysselsatte_kjonn_land,prosent
17,alle,alle,2013,61.38,sysselsatte_kjonn_land,prosent
18,1,0,2013,68.35,sysselsatte_kjonn_land,prosent
18,1,1,2013,72.16,sysselsatte_kjonn_land,prosent
18,1,alle,2013,70.49,sysselsatte_kjonn_land,prosent
18,2,0,2013,52.83,sysselsatte_kjonn_land,prosent
18,2,1,2013,47.04,sysselsatte_kjonn_land,prosent
18,2,alle,2013,50.14,sysselsatte_kjonn_land,prosent
18,alle,0,2013,61.22,sysselsatte_kjonn_land,prosent
18,alle,1,2013,62.98,sysselsatte_kjonn_land,prosent
18,alle,alle,2013,62.14,sysselsatte_kjonn_land,prosent
19,1,0,2013,70.96,sysselsatte_kjonn_land,prosent
19,1,1,2013,72.43,sysselsatte_kjonn_land,prosent
19,1,alle,2013,71.75,sysselsatte_kjonn_land,prosent
19,2,0,2013,54.96,sysselsatte_kjonn_land,prosent
19,2,1,2013,55.60,sysselsatte_kjonn_land,prosent
19,2,alle,2013,55.26,sysselsatte_kjonn_land,prosent
19,alle,0,2013,64.13,sysselsatte_kjonn_land,prosent
19,alle,1,2013,66.43,sysselsatte_kjonn_land,prosent
19,alle,alle,2013,65.30,sysselsatte_kjonn_land,prosent
20,1,0,2013,70.07,sysselsatte_kjonn_land,prosent
20,1,1,2013,72.80,sysselsatte_kjonn_land,prosent
20,1,alle,2013,71.57,sysselsatte_kjonn_land,prosent
20,2,0,2013,61.90,sysselsatte_kjonn_land,prosent
20,2,1,2013,58.41,sysselsatte_kjonn_land,prosent
20,2,alle,2013,60.40,sysselsatte_kjonn_land,prosent
20,alle,0,2013,66.69,sysselsatte_kjonn_land,prosent
20,alle,1,2013,68.42,sysselsatte_kjonn_land,prosent
20,alle,alle,2013,67.57,sysselsatte_kjonn_land,prosent
alle,1,0,2013,68.31,sysselsatte_kjonn_land,prosent
alle,1,1,2013,73.58,sysselsatte_kjonn_land,prosent
alle,1,alle,2013,71.24,sysselsatte_kjonn_land,prosent
alle,2,0,2013,51.93,sysselsatte_kjonn_land,prosent
alle,2,1,2013,57.82,sysselsatte_kjonn_land,prosent
alle,2,alle,2013,54.74,sysselsatte_kjonn_land,prosent
alle,alle,0,2013,60.68,sysselsatte_kjonn_land,prosent
alle,alle,1,2013,67.46,sysselsatte_kjonn_land,prosent
alle,alle,alle,2013,64.22,sysselsatte_kjonn_land,prosent
01,1,0,2014,63.52,sysselsatte_kjonn_land,prosent
01,1,1,2014,69.79,sysselsatte_kjonn_land,prosent
01,1,alle,2014,66.96,sysselsatte_kjonn_land,prosent
01,2,0,2014,46.50,sysselsatte_kjonn_land,prosent
01,2,1,2014,50.36,sysselsatte_kjonn_land,prosent
01,2,alle,2014,48.35,sysselsatte_kjonn_land,prosent
01,alle,0,2014,55.90,sysselsatte_kjonn_land,prosent
01,alle,1,2014,62.39,sysselsatte_kjonn_land,prosent
01,alle,alle,2014,59.28,sysselsatte_kjonn_land,prosent
02,1,0,2014,69.02,sysselsatte_kjonn_land,prosent
02,1,1,2014,73.21,sysselsatte_kjonn_land,prosent
02,1,alle,2014,71.34,sysselsatte_kjonn_land,prosent
02,2,0,2014,55.92,sysselsatte_kjonn_land,prosent
02,2,1,2014,63.39,sysselsatte_kjonn_land,prosent
02,2,alle,2014,59.42,sysselsatte_kjonn_land,prosent
02,alle,0,2014,63.19,sysselsatte_kjonn_land,prosent
02,alle,1,2014,69.64,sysselsatte_kjonn_land,prosent
02,alle,alle,2014,66.54,sysselsatte_kjonn_land,prosent
03,1,0,2014,72.16,sysselsatte_kjonn_land,prosent
03,1,1,2014,74.79,sysselsatte_kjonn_land,prosent
03,1,alle,2014,73.59,sysselsatte_kjonn_land,prosent
03,2,0,2014,51.33,sysselsatte_kjonn_land,prosent
03,2,1,2014,60.38,sysselsatte_kjonn_land,prosent
03,2,alle,2014,55.85,sysselsatte_kjonn_land,prosent
03,alle,0,2014,60.25,sysselsatte_kjonn_land,prosent
03,alle,1,2014,67.21,sysselsatte_kjonn_land,prosent
03,alle,alle,2014,63.88,sysselsatte_kjonn_land,prosent
04,1,0,2014,63.17,sysselsatte_kjonn_land,prosent
04,1,1,2014,69.09,sysselsatte_kjonn_land,prosent
04,1,alle,2014,66.31,sysselsatte_kjonn_land,prosent
04,2,0,2014,48.06,sysselsatte_kjonn_land,prosent
04,2,1,2014,46.05,sysselsatte_kjonn_land,prosent
04,2,alle,2014,47.11,sysselsatte_kjonn_land,prosent
04,alle,0,2014,57.29,sysselsatte_kjonn_land,prosent
04,alle,1,2014,61.36,sysselsatte_kjonn_land,prosent
04,alle,alle,2014,59.36,sysselsatte_kjonn_land,prosent
05,1,0,2014,66.76,sysselsatte_kjonn_land,prosent
05,1,1,2014,71.84,sysselsatte_kjonn_land,prosent
05,1,alle,2014,69.58,sysselsatte_kjonn_land,prosent
05,2,0,2014,49.41,sysselsatte_kjonn_land,prosent
05,2,1,2014,47.98,sysselsatte_kjonn_land,prosent
05,2,alle,2014,48.73,sysselsatte_kjonn_land,prosent
05,alle,0,2014,59.37,sysselsatte_kjonn_land,prosent
05,alle,1,2014,63.40,sysselsatte_kjonn_land,prosent
05,alle,alle,2014,61.48,sysselsatte_kjonn_land,prosent
06,1,0,2014,67.80,sysselsatte_kjonn_land,prosent
06,1,1,2014,74.41,sysselsatte_kjonn_land,prosent
06,1,alle,2014,71.47,sysselsatte_kjonn_land,prosent
06,2,0,2014,51.52,sysselsatte_kjonn_land,prosent
06,2,1,2014,58.25,sysselsatte_kjonn_land,prosent
06,2,alle,2014,54.70,sysselsatte_kjonn_land,prosent
06,alle,0,2014,60.22,sysselsatte_kjonn_land,prosent
06,alle,1,2014,68.19,sysselsatte_kjonn_land,prosent
06,alle,alle,2014,64.37,sysselsatte_kjonn_land,prosent
07,1,0,2014,65.37,sysselsatte_kjonn_land,prosent
07,1,1,2014,70.85,sysselsatte_kjonn_land,prosent
07,1,alle,2014,68.32,sysselsatte_kjonn_land,prosent
07,2,0,2014,51.53,sysselsatte_kjonn_land,prosent
07,2,1,2014,54.70,sysselsatte_kjonn_land,prosent
07,2,alle,2014,53.00,sysselsatte_kjonn_land,prosent
07,alle,0,2014,60.06,sysselsatte_kjonn_land,prosent
07,alle,1,2014,65.74,sysselsatte_kjonn_land,prosent
07,alle,alle,2014,62.97,sysselsatte_kjonn_land,prosent
08,1,0,2014,63.47,sysselsatte_kjonn_land,prosent
08,1,1,2014,67.48,sysselsatte_kjonn_land,prosent
08,1,alle,2014,65.65,sysselsatte_kjonn_land,prosent
08,2,0,2014,49.13,sysselsatte_kjonn_land,prosent
08,2,1,2014,46.11,sysselsatte_kjonn_land,prosent
08,2,alle,2014,47.70,sysselsatte_kjonn_land,prosent
08,alle,0,2014,56.89,sysselsatte_kjonn_land,prosent
08,alle,1,2014,59.10,sysselsatte_kjonn_land,prosent
08,alle,alle,2014,58.03,sysselsatte_kjonn_land,prosent
09,1,0,2014,65.06,sysselsatte_kjonn_land,prosent
09,1,1,2014,67.84,sysselsatte_kjonn_land,prosent
09,1,alle,2014,66.56,sysselsatte_kjonn_land,prosent
09,2,0,2014,46.43,sysselsatte_kjonn_land,prosent
09,2,1,2014,50.46,sysselsatte_kjonn_land,prosent
09,2,alle,2014,48.32,sysselsatte_kjonn_land,prosent
09,alle,0,2014,58.20,sysselsatte_kjonn_land,prosent
09,alle,1,2014,62.56,sysselsatte_kjonn_land,prosent
09,alle,alle,2014,60.45,sysselsatte_kjonn_land,prosent
10,1,0,2014,66.89,sysselsatte_kjonn_land,prosent
10,1,1,2014,72.56,sysselsatte_kjonn_land,prosent
10,1,alle,2014,69.92,sysselsatte_kjonn_land,prosent
10,2,0,2014,50.44,sysselsatte_kjonn_land,prosent
10,2,1,2014,52.61,sysselsatte_kjonn_land,prosent
10,2,alle,2014,51.50,sysselsatte_kjonn_land,prosent
10,alle,0,2014,60.15,sysselsatte_kjonn_land,prosent
10,alle,1,2014,65.29,sysselsatte_kjonn_land,prosent
10,alle,alle,2014,62.80,sysselsatte_kjonn_land,prosent
11,1,0,2014,69.85,sysselsatte_kjonn_land,prosent
11,1,1,2014,78.38,sysselsatte_kjonn_land,prosent
11,1,alle,2014,74.79,sysselsatte_kjonn_land,prosent
11,2,0,2014,56.26,sysselsatte_kjonn_land,prosent
11,2,1,2014,64.67,sysselsatte_kjonn_land,prosent
11,2,alle,2014,60.25,sysselsatte_kjonn_land,prosent
11,alle,0,2014,63.85,sysselsatte_kjonn_land,prosent
11,alle,1,2014,73.70,sysselsatte_kjonn_land,prosent
11,alle,alle,2014,69.16,sysselsatte_kjonn_land,prosent
12,1,0,2014,68.58,sysselsatte_kjonn_land,prosent
12,1,1,2014,75.65,sysselsatte_kjonn_land,prosent
12,1,alle,2014,72.64,sysselsatte_kjonn_land,prosent
12,2,0,2014,55.20,sysselsatte_kjonn_land,prosent
12,2,1,2014,59.82,sysselsatte_kjonn_land,prosent
12,2,alle,2014,57.40,sysselsatte_kjonn_land,prosent
12,alle,0,2014,62.69,sysselsatte_kjonn_land,prosent
12,alle,1,2014,70.17,sysselsatte_kjonn_land,prosent
12,alle,alle,2014,66.69,sysselsatte_kjonn_land,prosent
14,1,0,2014,70.61,sysselsatte_kjonn_land,prosent
14,1,1,2014,78.77,sysselsatte_kjonn_land,prosent
14,1,alle,2014,75.33,sysselsatte_kjonn_land,prosent
14,2,0,2014,51.58,sysselsatte_kjonn_land,prosent
14,2,1,2014,49.89,sysselsatte_kjonn_land,prosent
14,2,alle,2014,50.82,sysselsatte_kjonn_land,prosent
14,alle,0,2014,63.08,sysselsatte_kjonn_land,prosent
14,alle,1,2014,70.62,sysselsatte_kjonn_land,prosent
14,alle,alle,2014,67.12,sysselsatte_kjonn_land,prosent
15,1,0,2014,68.47,sysselsatte_kjonn_land,prosent
