aar,bydel_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2010,030101,innvandrere,1,1,74,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,1,alle,185,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,2,0,205,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,2,1,163,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,2,alle,368,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,alle,0,316,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,alle,1,237,ikke_arbutd_innvkat_land,personer
2010,030101,innvandrere,alle,alle,553,ikke_arbutd_innvkat_land,personer
2010,030102,alle,1,0,103,ikke_arbutd_innvkat_land,personer
2010,030102,alle,1,1,48,ikke_arbutd_innvkat_land,personer
2010,030102,alle,1,alle,151,ikke_arbutd_innvkat_land,personer
2010,030102,alle,2,0,159,ikke_arbutd_innvkat_land,personer
2010,030102,alle,2,1,131,ikke_arbutd_innvkat_land,personer
2010,030102,alle,2,alle,290,ikke_arbutd_innvkat_land,personer
2010,030102,alle,alle,0,262,ikke_arbutd_innvkat_land,personer
2010,030102,alle,alle,1,179,ikke_arbutd_innvkat_land,personer
2010,030102,alle,alle,alle,441,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,1,0,103,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,1,1,48,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,1,alle,151,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,2,0,159,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,2,1,131,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,2,alle,290,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,alle,0,262,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,alle,1,179,ikke_arbutd_innvkat_land,personer
2010,030102,innvandrere,alle,alle,441,ikke_arbutd_innvkat_land,personer
2010,030103,alle,1,0,123,ikke_arbutd_innvkat_land,personer
2010,030103,alle,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030103,alle,1,alle,184,ikke_arbutd_innvkat_land,personer
2010,030103,alle,2,0,204,ikke_arbutd_innvkat_land,personer
2010,030103,alle,2,1,162,ikke_arbutd_innvkat_land,personer
2010,030103,alle,2,alle,366,ikke_arbutd_innvkat_land,personer
2010,030103,alle,alle,0,327,ikke_arbutd_innvkat_land,personer
2010,030103,alle,alle,1,223,ikke_arbutd_innvkat_land,personer
2010,030103,alle,alle,alle,550,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,1,0,123,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,1,alle,184,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,2,0,204,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,2,1,162,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,2,alle,366,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,alle,0,327,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,alle,1,223,ikke_arbutd_innvkat_land,personer
2010,030103,innvandrere,alle,alle,550,ikke_arbutd_innvkat_land,personer
2010,030104,alle,1,0,118,ikke_arbutd_innvkat_land,personer
2010,030104,alle,1,1,65,ikke_arbutd_innvkat_land,personer
2010,030104,alle,1,alle,183,ikke_arbutd_innvkat_land,personer
2010,030104,alle,2,0,233,ikke_arbutd_innvkat_land,personer
2010,030104,alle,2,1,202,ikke_arbutd_innvkat_land,personer
2010,030104,alle,2,alle,435,ikke_arbutd_innvkat_land,personer
2010,030104,alle,alle,0,351,ikke_arbutd_innvkat_land,personer
2010,030104,alle,alle,1,267,ikke_arbutd_innvkat_land,personer
2010,030104,alle,alle,alle,618,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,1,0,118,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,1,1,65,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,1,alle,183,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,2,0,233,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,2,1,202,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,2,alle,435,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,alle,0,351,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,alle,1,267,ikke_arbutd_innvkat_land,personer
2010,030104,innvandrere,alle,alle,618,ikke_arbutd_innvkat_land,personer
2010,030105,alle,1,0,81,ikke_arbutd_innvkat_land,personer
2010,030105,alle,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030105,alle,1,alle,142,ikke_arbutd_innvkat_land,personer
2010,030105,alle,2,0,150,ikke_arbutd_innvkat_land,personer
2010,030105,alle,2,1,133,ikke_arbutd_innvkat_land,personer
2010,030105,alle,2,alle,283,ikke_arbutd_innvkat_land,personer
2010,030105,alle,alle,0,231,ikke_arbutd_innvkat_land,personer
2010,030105,alle,alle,1,194,ikke_arbutd_innvkat_land,personer
2010,030105,alle,alle,alle,425,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,1,0,81,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,1,alle,142,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,2,0,150,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,2,1,133,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,2,alle,283,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,alle,0,231,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,alle,1,194,ikke_arbutd_innvkat_land,personer
2010,030105,innvandrere,alle,alle,425,ikke_arbutd_innvkat_land,personer
2010,030106,alle,1,0,86,ikke_arbutd_innvkat_land,personer
2010,030106,alle,1,1,55,ikke_arbutd_innvkat_land,personer
2010,030106,alle,1,alle,141,ikke_arbutd_innvkat_land,personer
2010,030106,alle,2,0,165,ikke_arbutd_innvkat_land,personer
2010,030106,alle,2,1,126,ikke_arbutd_innvkat_land,personer
2010,030106,alle,2,alle,291,ikke_arbutd_innvkat_land,personer
2010,030106,alle,alle,0,251,ikke_arbutd_innvkat_land,personer
2010,030106,alle,alle,1,181,ikke_arbutd_innvkat_land,personer
2010,030106,alle,alle,alle,432,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,1,0,86,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,1,1,55,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,1,alle,141,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,2,0,165,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,2,1,126,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,2,alle,291,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,alle,0,251,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,alle,1,181,ikke_arbutd_innvkat_land,personer
2010,030106,innvandrere,alle,alle,432,ikke_arbutd_innvkat_land,personer
2010,030107,alle,1,0,62,ikke_arbutd_innvkat_land,personer
2010,030107,alle,1,1,34,ikke_arbutd_innvkat_land,personer
2010,030107,alle,1,alle,96,ikke_arbutd_innvkat_land,personer
2010,030107,alle,2,0,131,ikke_arbutd_innvkat_land,personer
2010,030107,alle,2,1,90,ikke_arbutd_innvkat_land,personer
2010,030107,alle,2,alle,221,ikke_arbutd_innvkat_land,personer
2010,030107,alle,alle,0,193,ikke_arbutd_innvkat_land,personer
2010,030107,alle,alle,1,124,ikke_arbutd_innvkat_land,personer
2010,030107,alle,alle,alle,317,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,1,0,62,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,1,1,34,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,1,alle,96,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,2,0,131,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,2,1,90,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,2,alle,221,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,alle,0,193,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,alle,1,124,ikke_arbutd_innvkat_land,personer
2010,030107,innvandrere,alle,alle,317,ikke_arbutd_innvkat_land,personer
2010,030108,alle,1,0,115,ikke_arbutd_innvkat_land,personer
2010,030108,alle,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030108,alle,1,alle,176,ikke_arbutd_innvkat_land,personer
2010,030108,alle,2,0,287,ikke_arbutd_innvkat_land,personer
2010,030108,alle,2,1,338,ikke_arbutd_innvkat_land,personer
2010,030108,alle,2,alle,625,ikke_arbutd_innvkat_land,personer
2010,030108,alle,alle,0,402,ikke_arbutd_innvkat_land,personer
2010,030108,alle,alle,1,399,ikke_arbutd_innvkat_land,personer
2010,030108,alle,alle,alle,801,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,1,0,115,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,1,1,61,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,1,alle,176,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,2,0,287,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,2,1,338,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,2,alle,625,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,alle,0,402,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,alle,1,399,ikke_arbutd_innvkat_land,personer
2010,030108,innvandrere,alle,alle,801,ikke_arbutd_innvkat_land,personer
2010,030109,alle,1,0,46,ikke_arbutd_innvkat_land,personer
2010,030109,alle,1,1,21,ikke_arbutd_innvkat_land,personer
2010,030109,alle,1,alle,67,ikke_arbutd_innvkat_land,personer
2010,030109,alle,2,0,121,ikke_arbutd_innvkat_land,personer
2010,030109,alle,2,1,101,ikke_arbutd_innvkat_land,personer
2010,030109,alle,2,alle,222,ikke_arbutd_innvkat_land,personer
2010,030109,alle,alle,0,167,ikke_arbutd_innvkat_land,personer
2010,030109,alle,alle,1,122,ikke_arbutd_innvkat_land,personer
2010,030109,alle,alle,alle,289,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,1,0,46,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,1,1,21,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,1,alle,67,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,2,0,121,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,2,1,101,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,2,alle,222,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,alle,0,167,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,alle,1,122,ikke_arbutd_innvkat_land,personer
2010,030109,innvandrere,alle,alle,289,ikke_arbutd_innvkat_land,personer
2010,030110,alle,1,0,50,ikke_arbutd_innvkat_land,personer
2010,030110,alle,1,1,23,ikke_arbutd_innvkat_land,personer
2010,030110,alle,1,alle,73,ikke_arbutd_innvkat_land,personer
2010,030110,alle,2,0,162,ikke_arbutd_innvkat_land,personer
2010,030110,alle,2,1,148,ikke_arbutd_innvkat_land,personer
2010,030110,alle,2,alle,310,ikke_arbutd_innvkat_land,personer
2010,030110,alle,alle,0,212,ikke_arbutd_innvkat_land,personer
2010,030110,alle,alle,1,171,ikke_arbutd_innvkat_land,personer
2010,030110,alle,alle,alle,383,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,1,0,50,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,1,1,23,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,1,alle,73,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,2,0,162,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,2,1,148,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,2,alle,310,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,alle,0,212,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,alle,1,171,ikke_arbutd_innvkat_land,personer
2010,030110,innvandrere,alle,alle,383,ikke_arbutd_innvkat_land,personer
2010,030111,alle,1,0,48,ikke_arbutd_innvkat_land,personer
2010,030111,alle,1,1,30,ikke_arbutd_innvkat_land,personer
2010,030111,alle,1,alle,78,ikke_arbutd_innvkat_land,personer
2010,030111,alle,2,0,135,ikke_arbutd_innvkat_land,personer
2010,030111,alle,2,1,110,ikke_arbutd_innvkat_land,personer
2010,030111,alle,2,alle,245,ikke_arbutd_innvkat_land,personer
2010,030111,alle,alle,0,183,ikke_arbutd_innvkat_land,personer
2010,030111,alle,alle,1,140,ikke_arbutd_innvkat_land,personer
2010,030111,alle,alle,alle,323,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,1,0,48,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,1,1,30,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,1,alle,78,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,2,0,135,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,2,1,110,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,2,alle,245,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,alle,0,183,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,alle,1,140,ikke_arbutd_innvkat_land,personer
2010,030111,innvandrere,alle,alle,323,ikke_arbutd_innvkat_land,personer
2010,030112,alle,1,0,16,ikke_arbutd_innvkat_land,personer
2010,030112,alle,1,1,13,ikke_arbutd_innvkat_land,personer
2010,030112,alle,1,alle,29,ikke_arbutd_innvkat_land,personer
2010,030112,alle,2,0,62,ikke_arbutd_innvkat_land,personer
2010,030112,alle,2,1,44,ikke_arbutd_innvkat_land,personer
2010,030112,alle,2,alle,106,ikke_arbutd_innvkat_land,personer
2010,030112,alle,alle,0,78,ikke_arbutd_innvkat_land,personer
2010,030112,alle,alle,1,57,ikke_arbutd_innvkat_land,personer
2010,030112,alle,alle,alle,135,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,1,0,16,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,1,1,13,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,1,alle,29,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,2,0,62,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,2,1,44,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,2,alle,106,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,alle,0,78,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,alle,1,57,ikke_arbutd_innvkat_land,personer
2010,030112,innvandrere,alle,alle,135,ikke_arbutd_innvkat_land,personer
2010,030113,alle,1,0,18,ikke_arbutd_innvkat_land,personer
2010,030113,alle,1,1,11,ikke_arbutd_innvkat_land,personer
2010,030113,alle,1,alle,29,ikke_arbutd_innvkat_land,personer
2010,030113,alle,2,0,89,ikke_arbutd_innvkat_land,personer
2010,030113,alle,2,1,79,ikke_arbutd_innvkat_land,personer
2010,030113,alle,2,alle,168,ikke_arbutd_innvkat_land,personer
2010,030113,alle,alle,0,107,ikke_arbutd_innvkat_land,personer
2010,030113,alle,alle,1,90,ikke_arbutd_innvkat_land,personer
2010,030113,alle,alle,alle,197,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,1,0,18,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,1,1,11,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,1,alle,29,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,2,0,89,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,2,1,79,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,2,alle,168,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,alle,0,107,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,alle,1,90,ikke_arbutd_innvkat_land,personer
2010,030113,innvandrere,alle,alle,197,ikke_arbutd_innvkat_land,personer
2010,030114,alle,1,0,17,ikke_arbutd_innvkat_land,personer
2010,030114,alle,1,1,3,ikke_arbutd_innvkat_land,personer
2010,030114,alle,1,alle,20,ikke_arbutd_innvkat_land,personer
2010,030114,alle,2,0,68,ikke_arbutd_innvkat_land,personer
2010,030114,alle,2,1,55,ikke_arbutd_innvkat_land,personer
2010,030114,alle,2,alle,123,ikke_arbutd_innvkat_land,personer
2010,030114,alle,alle,0,85,ikke_arbutd_innvkat_land,personer
2010,030114,alle,alle,1,58,ikke_arbutd_innvkat_land,personer
2010,030114,alle,alle,alle,143,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,1,0,17,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,1,1,3,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,1,alle,20,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,2,0,68,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,2,1,55,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,2,alle,123,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,alle,0,85,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,alle,1,58,ikke_arbutd_innvkat_land,personer
2010,030114,innvandrere,alle,alle,143,ikke_arbutd_innvkat_land,personer
2010,030115,alle,1,0,16,ikke_arbutd_innvkat_land,personer
2010,030115,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2010,030115,alle,1,alle,18,ikke_arbutd_innvkat_land,personer
2010,030115,alle,2,0,76,ikke_arbutd_innvkat_land,personer
2010,030115,alle,2,1,50,ikke_arbutd_innvkat_land,personer
2010,030115,alle,2,alle,126,ikke_arbutd_innvkat_land,personer
2010,030115,alle,alle,0,92,ikke_arbutd_innvkat_land,personer
2010,030115,alle,alle,1,52,ikke_arbutd_innvkat_land,personer
2010,030115,alle,alle,alle,144,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,1,0,16,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,1,alle,18,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,2,0,76,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,2,1,50,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,2,alle,126,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,alle,0,92,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,alle,1,52,ikke_arbutd_innvkat_land,personer
2010,030115,innvandrere,alle,alle,144,ikke_arbutd_innvkat_land,personer
2010,030116,alle,1,0,6,ikke_arbutd_innvkat_land,personer
2010,030116,alle,1,1,5,ikke_arbutd_innvkat_land,personer
2010,030116,alle,1,alle,11,ikke_arbutd_innvkat_land,personer
2010,030116,alle,2,0,43,ikke_arbutd_innvkat_land,personer
2010,030116,alle,2,1,41,ikke_arbutd_innvkat_land,personer
2010,030116,alle,2,alle,84,ikke_arbutd_innvkat_land,personer
2010,030116,alle,alle,0,49,ikke_arbutd_innvkat_land,personer
2010,030116,alle,alle,1,46,ikke_arbutd_innvkat_land,personer
2010,030116,alle,alle,alle,95,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,1,0,6,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,1,1,5,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,1,alle,11,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,2,0,43,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,2,1,41,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,2,alle,84,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,alle,0,49,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,alle,1,46,ikke_arbutd_innvkat_land,personer
2010,030116,innvandrere,alle,alle,95,ikke_arbutd_innvkat_land,personer
2010,030117,alle,1,0,9,ikke_arbutd_innvkat_land,personer
2010,030117,alle,1,1,3,ikke_arbutd_innvkat_land,personer
2010,030117,alle,1,alle,12,ikke_arbutd_innvkat_land,personer
2010,030117,alle,2,0,80,ikke_arbutd_innvkat_land,personer
2010,030117,alle,2,1,83,ikke_arbutd_innvkat_land,personer
2010,030117,alle,2,alle,163,ikke_arbutd_innvkat_land,personer
2010,030117,alle,alle,0,89,ikke_arbutd_innvkat_land,personer
2010,030117,alle,alle,1,86,ikke_arbutd_innvkat_land,personer
2010,030117,alle,alle,alle,175,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,1,0,9,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,1,1,3,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,1,alle,12,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,2,0,80,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,2,1,83,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,2,alle,163,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,alle,0,89,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,alle,1,86,ikke_arbutd_innvkat_land,personer
2010,030117,innvandrere,alle,alle,175,ikke_arbutd_innvkat_land,personer
2010,030199,alle,1,0,6,ikke_arbutd_innvkat_land,personer
2010,030199,alle,1,1,4,ikke_arbutd_innvkat_land,personer
2010,030199,alle,1,alle,10,ikke_arbutd_innvkat_land,personer
2010,030199,alle,2,0,9,ikke_arbutd_innvkat_land,personer
2010,030199,alle,2,1,11,ikke_arbutd_innvkat_land,personer
2010,030199,alle,2,alle,20,ikke_arbutd_innvkat_land,personer
2010,030199,alle,alle,0,15,ikke_arbutd_innvkat_land,personer
2010,030199,alle,alle,1,15,ikke_arbutd_innvkat_land,personer
2010,030199,alle,alle,alle,30,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,1,0,6,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,1,1,4,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,1,alle,10,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,2,0,9,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,2,1,11,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,2,alle,20,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,alle,0,15,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,alle,1,15,ikke_arbutd_innvkat_land,personer
2010,030199,innvandrere,alle,alle,30,ikke_arbutd_innvkat_land,personer
2011,00,alle,1,0,4195,ikke_arbutd_innvkat_land,personer
2011,00,alle,1,1,2659,ikke_arbutd_innvkat_land,personer
2011,00,alle,1,alle,6854,ikke_arbutd_innvkat_land,personer
2011,00,alle,2,0,9317,ikke_arbutd_innvkat_land,personer
2011,00,alle,2,1,8253,ikke_arbutd_innvkat_land,personer
2011,00,alle,2,alle,17570,ikke_arbutd_innvkat_land,personer
2011,00,alle,alle,0,13512,ikke_arbutd_innvkat_land,personer
