aar,naringsregion_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2006,24,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,24,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,25,alle,1,0.01,arbledige_innvkat_land,prosent
2006,25,alle,2,0.08,arbledige_innvkat_land,prosent
2006,25,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,25,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,25,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,25,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,26,alle,1,0.02,arbledige_innvkat_land,prosent
2006,26,alle,2,0.09,arbledige_innvkat_land,prosent
2006,26,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,26,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,26,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,26,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,27,alle,1,0.02,arbledige_innvkat_land,prosent
2006,27,alle,2,0.10,arbledige_innvkat_land,prosent
2006,27,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,27,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,27,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,27,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,28,alle,1,0.02,arbledige_innvkat_land,prosent
2006,28,alle,2,0.08,arbledige_innvkat_land,prosent
2006,28,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,28,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,28,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,28,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,29,alle,1,0.03,arbledige_innvkat_land,prosent
2006,29,alle,2,0.08,arbledige_innvkat_land,prosent
2006,29,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,29,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,29,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,29,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,30,alle,1,0.02,arbledige_innvkat_land,prosent
2006,30,alle,2,0.09,arbledige_innvkat_land,prosent
2006,30,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,30,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,30,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,30,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,31,alle,1,0.03,arbledige_innvkat_land,prosent
2006,31,alle,2,0.07,arbledige_innvkat_land,prosent
2006,31,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,31,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,31,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,31,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,32,alle,1,0.03,arbledige_innvkat_land,prosent
2006,32,alle,2,0.09,arbledige_innvkat_land,prosent
2006,32,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,32,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,32,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,32,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,33,alle,1,0.02,arbledige_innvkat_land,prosent
2006,33,alle,2,0.12,arbledige_innvkat_land,prosent
2006,33,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,33,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,33,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2006,33,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,34,alle,1,0.03,arbledige_innvkat_land,prosent
2006,34,alle,2,0.09,arbledige_innvkat_land,prosent
2006,34,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,34,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,34,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,34,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,35,alle,1,0.03,arbledige_innvkat_land,prosent
2006,35,alle,2,0.07,arbledige_innvkat_land,prosent
2006,35,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,35,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,35,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,35,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,36,alle,1,0.02,arbledige_innvkat_land,prosent
2006,36,alle,2,0.06,arbledige_innvkat_land,prosent
2006,36,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,36,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,36,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,36,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,37,alle,1,0.01,arbledige_innvkat_land,prosent
2006,37,alle,2,0.08,arbledige_innvkat_land,prosent
2006,37,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,37,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,37,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,37,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,38,alle,1,0.03,arbledige_innvkat_land,prosent
2006,38,alle,2,0.06,arbledige_innvkat_land,prosent
2006,38,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,38,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,38,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,38,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,39,alle,1,0.02,arbledige_innvkat_land,prosent
2006,39,alle,2,0.07,arbledige_innvkat_land,prosent
2006,39,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,39,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,39,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,39,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,40,alle,1,0.02,arbledige_innvkat_land,prosent
2006,40,alle,2,0.08,arbledige_innvkat_land,prosent
2006,40,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,40,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,40,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,40,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,41,alle,1,0.02,arbledige_innvkat_land,prosent
2006,41,alle,2,0.06,arbledige_innvkat_land,prosent
2006,41,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,41,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,41,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,41,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,42,alle,1,0.02,arbledige_innvkat_land,prosent
2006,42,alle,2,0.07,arbledige_innvkat_land,prosent
2006,42,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,42,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,42,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,42,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,43,alle,1,0.05,arbledige_innvkat_land,prosent
2006,43,alle,2,0.06,arbledige_innvkat_land,prosent
2006,43,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,43,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2006,43,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,43,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,44,alle,1,0.01,arbledige_innvkat_land,prosent
2006,44,alle,2,0.08,arbledige_innvkat_land,prosent
2006,44,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,44,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,44,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,44,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,45,alle,1,0.00,arbledige_innvkat_land,prosent
2006,45,alle,2,0.13,arbledige_innvkat_land,prosent
2006,45,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,45,innvandrere,1,0.00,arbledige_innvkat_land,prosent
2006,45,innvandrere,2,0.13,arbledige_innvkat_land,prosent
2006,45,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,46,alle,1,0.02,arbledige_innvkat_land,prosent
2006,46,alle,2,0.09,arbledige_innvkat_land,prosent
2006,46,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,46,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,46,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,46,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,47,alle,1,0.02,arbledige_innvkat_land,prosent
2006,47,alle,2,0.09,arbledige_innvkat_land,prosent
2006,47,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,47,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,47,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,47,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,48,alle,1,0.00,arbledige_innvkat_land,prosent
2006,48,alle,2,0.07,arbledige_innvkat_land,prosent
2006,48,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,48,innvandrere,1,0.00,arbledige_innvkat_land,prosent
2006,48,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,48,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,49,alle,1,0.02,arbledige_innvkat_land,prosent
2006,49,alle,2,0.09,arbledige_innvkat_land,prosent
2006,49,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,49,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,49,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,49,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,50,alle,1,0.01,arbledige_innvkat_land,prosent
2006,50,alle,2,0.03,arbledige_innvkat_land,prosent
2006,50,alle,alle,0.02,arbledige_innvkat_land,prosent
2006,50,innvandrere,1,0.01,arbledige_innvkat_land,prosent
2006,50,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2006,50,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2006,51,alle,1,0.03,arbledige_innvkat_land,prosent
2006,51,alle,2,0.08,arbledige_innvkat_land,prosent
2006,51,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,51,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,51,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,51,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,52,alle,1,0.02,arbledige_innvkat_land,prosent
2006,52,alle,2,0.08,arbledige_innvkat_land,prosent
2006,52,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,52,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,52,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,52,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,53,alle,1,0.02,arbledige_innvkat_land,prosent
2006,53,alle,2,0.03,arbledige_innvkat_land,prosent
2006,53,alle,alle,0.03,arbledige_innvkat_land,prosent
2006,53,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,53,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2006,53,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,54,alle,1,0.02,arbledige_innvkat_land,prosent
2006,54,alle,2,0.03,arbledige_innvkat_land,prosent
2006,54,alle,alle,0.03,arbledige_innvkat_land,prosent
2006,54,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,54,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2006,54,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,55,alle,1,0.02,arbledige_innvkat_land,prosent
2006,55,alle,2,0.08,arbledige_innvkat_land,prosent
2006,55,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,55,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,55,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,55,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,56,alle,1,0.03,arbledige_innvkat_land,prosent
2006,56,alle,2,0.08,arbledige_innvkat_land,prosent
2006,56,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,56,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,56,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,56,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,57,alle,1,0.04,arbledige_innvkat_land,prosent
2006,57,alle,2,0.09,arbledige_innvkat_land,prosent
2006,57,alle,alle,0.06,arbledige_innvkat_land,prosent
2006,57,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,57,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,57,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2006,58,alle,1,0.02,arbledige_innvkat_land,prosent
2006,58,alle,2,0.04,arbledige_innvkat_land,prosent
2006,58,alle,alle,0.03,arbledige_innvkat_land,prosent
2006,58,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,58,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2006,58,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2006,59,alle,1,0.07,arbledige_innvkat_land,prosent
2006,59,alle,2,0.07,arbledige_innvkat_land,prosent
2006,59,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,59,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2006,59,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,59,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,60,alle,1,0.04,arbledige_innvkat_land,prosent
2006,60,alle,2,0.09,arbledige_innvkat_land,prosent
2006,60,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,60,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,60,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,60,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,61,alle,1,0.02,arbledige_innvkat_land,prosent
2006,61,alle,2,0.07,arbledige_innvkat_land,prosent
2006,61,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,61,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,61,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,61,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,62,alle,1,0.02,arbledige_innvkat_land,prosent
2006,62,alle,2,0.06,arbledige_innvkat_land,prosent
2006,62,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,62,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,62,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,62,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,63,alle,1,0.04,arbledige_innvkat_land,prosent
2006,63,alle,2,0.06,arbledige_innvkat_land,prosent
2006,63,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,63,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,63,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,63,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,64,alle,1,0.03,arbledige_innvkat_land,prosent
2006,64,alle,2,0.09,arbledige_innvkat_land,prosent
2006,64,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,64,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,64,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,64,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,65,alle,1,0.00,arbledige_innvkat_land,prosent
2006,65,alle,2,0.00,arbledige_innvkat_land,prosent
2006,65,alle,alle,0.00,arbledige_innvkat_land,prosent
2006,65,innvandrere,1,0.00,arbledige_innvkat_land,prosent
2006,65,innvandrere,2,0.00,arbledige_innvkat_land,prosent
2006,65,innvandrere,alle,0.00,arbledige_innvkat_land,prosent
2006,66,alle,1,0.04,arbledige_innvkat_land,prosent
2006,66,alle,2,0.14,arbledige_innvkat_land,prosent
2006,66,alle,alle,0.08,arbledige_innvkat_land,prosent
2006,66,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,66,innvandrere,2,0.14,arbledige_innvkat_land,prosent
2006,66,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2006,67,alle,1,0.02,arbledige_innvkat_land,prosent
2006,67,alle,2,0.08,arbledige_innvkat_land,prosent
2006,67,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,67,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,67,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,67,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,68,alle,1,0.04,arbledige_innvkat_land,prosent
2006,68,alle,2,0.09,arbledige_innvkat_land,prosent
2006,68,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,68,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,68,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2006,68,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,69,alle,1,0.04,arbledige_innvkat_land,prosent
2006,69,alle,2,0.10,arbledige_innvkat_land,prosent
2006,69,alle,alle,0.08,arbledige_innvkat_land,prosent
2006,69,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,69,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,69,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2006,70,alle,1,0.00,arbledige_innvkat_land,prosent
2006,70,alle,2,0.00,arbledige_innvkat_land,prosent
2006,70,alle,alle,0.00,arbledige_innvkat_land,prosent
2006,70,innvandrere,1,0.00,arbledige_innvkat_land,prosent
2006,70,innvandrere,2,0.00,arbledige_innvkat_land,prosent
2006,70,innvandrere,alle,0.00,arbledige_innvkat_land,prosent
2006,71,alle,1,0.00,arbledige_innvkat_land,prosent
2006,71,alle,2,0.08,arbledige_innvkat_land,prosent
2006,71,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,71,innvandrere,1,0.00,arbledige_innvkat_land,prosent
2006,71,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2006,71,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,72,alle,1,0.03,arbledige_innvkat_land,prosent
2006,72,alle,2,0.10,arbledige_innvkat_land,prosent
2006,72,alle,alle,0.08,arbledige_innvkat_land,prosent
2006,72,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,72,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,72,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2006,73,alle,1,0.03,arbledige_innvkat_land,prosent
2006,73,alle,2,0.07,arbledige_innvkat_land,prosent
2006,73,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,73,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,73,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,73,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,74,alle,1,0.03,arbledige_innvkat_land,prosent
2006,74,alle,2,0.06,arbledige_innvkat_land,prosent
2006,74,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,74,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,74,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,74,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,75,alle,1,0.04,arbledige_innvkat_land,prosent
2006,75,alle,2,0.10,arbledige_innvkat_land,prosent
2006,75,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,75,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,75,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,75,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,76,alle,1,0.04,arbledige_innvkat_land,prosent
2006,76,alle,2,0.10,arbledige_innvkat_land,prosent
2006,76,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,76,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2006,76,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2006,76,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,77,alle,1,0.02,arbledige_innvkat_land,prosent
2006,77,alle,2,0.07,arbledige_innvkat_land,prosent
2006,77,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,77,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,77,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,77,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,78,alle,1,0.02,arbledige_innvkat_land,prosent
2006,78,alle,2,0.07,arbledige_innvkat_land,prosent
2006,78,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,78,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,78,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,78,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,79,alle,1,0.02,arbledige_innvkat_land,prosent
2006,79,alle,2,0.06,arbledige_innvkat_land,prosent
2006,79,alle,alle,0.04,arbledige_innvkat_land,prosent
2006,79,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,79,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2006,79,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2006,80,alle,1,0.02,arbledige_innvkat_land,prosent
2006,80,alle,2,0.13,arbledige_innvkat_land,prosent
2006,80,alle,alle,0.07,arbledige_innvkat_land,prosent
2006,80,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2006,80,innvandrere,2,0.13,arbledige_innvkat_land,prosent
2006,80,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2006,81,alle,1,0.03,arbledige_innvkat_land,prosent
2006,81,alle,2,0.07,arbledige_innvkat_land,prosent
2006,81,alle,alle,0.05,arbledige_innvkat_land,prosent
2006,81,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2006,81,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2006,81,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2006,82,alle,1,0.05,arbledige_innvkat_land,prosent
2006,82,alle,2,0.07,arbledige_innvkat_land,prosent
2006,82,alle,alle,0.06,arbledige_innvkat_land,prosent
