aar,fylke_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2012,06,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,06,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,06,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,07,alle,1,0.05,arbledige_innvkat_land,prosent
2012,07,alle,2,0.09,arbledige_innvkat_land,prosent
2012,07,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,07,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,07,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,08,alle,1,0.05,arbledige_innvkat_land,prosent
2012,08,alle,2,0.09,arbledige_innvkat_land,prosent
2012,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,08,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,08,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,09,alle,1,0.05,arbledige_innvkat_land,prosent
2012,09,alle,2,0.09,arbledige_innvkat_land,prosent
2012,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,09,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,10,alle,1,0.05,arbledige_innvkat_land,prosent
2012,10,alle,2,0.07,arbledige_innvkat_land,prosent
2012,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,10,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,10,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,11,alle,1,0.03,arbledige_innvkat_land,prosent
2012,11,alle,2,0.05,arbledige_innvkat_land,prosent
2012,11,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,11,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,11,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,11,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,12,alle,1,0.04,arbledige_innvkat_land,prosent
2012,12,alle,2,0.06,arbledige_innvkat_land,prosent
2012,12,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,12,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,12,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,12,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,14,alle,1,0.04,arbledige_innvkat_land,prosent
2012,14,alle,2,0.07,arbledige_innvkat_land,prosent
2012,14,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,14,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,14,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,15,alle,1,0.04,arbledige_innvkat_land,prosent
2012,15,alle,2,0.06,arbledige_innvkat_land,prosent
2012,15,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,15,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,15,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,15,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,16,alle,1,0.03,arbledige_innvkat_land,prosent
2012,16,alle,2,0.06,arbledige_innvkat_land,prosent
2012,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,16,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,16,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,17,alle,1,0.04,arbledige_innvkat_land,prosent
2012,17,alle,2,0.06,arbledige_innvkat_land,prosent
2012,17,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,17,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,17,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,17,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,18,alle,1,0.04,arbledige_innvkat_land,prosent
2012,18,alle,2,0.08,arbledige_innvkat_land,prosent
2012,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,18,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2012,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,19,alle,1,0.02,arbledige_innvkat_land,prosent
2012,19,alle,2,0.05,arbledige_innvkat_land,prosent
2012,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,19,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,20,alle,1,0.04,arbledige_innvkat_land,prosent
2012,20,alle,2,0.05,arbledige_innvkat_land,prosent
2012,20,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,20,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,20,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,20,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,00,alle,1,0.05,arbledige_innvkat_land,prosent
2013,00,alle,2,0.07,arbledige_innvkat_land,prosent
2013,00,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,00,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,00,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,00,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,01,alle,1,0.06,arbledige_innvkat_land,prosent
2013,01,alle,2,0.12,arbledige_innvkat_land,prosent
2013,01,alle,alle,0.09,arbledige_innvkat_land,prosent
2013,01,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,01,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2013,01,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2013,02,alle,1,0.04,arbledige_innvkat_land,prosent
2013,02,alle,2,0.07,arbledige_innvkat_land,prosent
2013,02,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,02,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,02,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,03,alle,1,0.05,arbledige_innvkat_land,prosent
2013,03,alle,2,0.08,arbledige_innvkat_land,prosent
2013,03,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,03,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,03,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,03,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,04,alle,1,0.05,arbledige_innvkat_land,prosent
2013,04,alle,2,0.09,arbledige_innvkat_land,prosent
2013,04,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,04,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,04,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,04,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,05,alle,1,0.05,arbledige_innvkat_land,prosent
2013,05,alle,2,0.08,arbledige_innvkat_land,prosent
2013,05,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,05,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,05,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,05,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,06,alle,1,0.05,arbledige_innvkat_land,prosent
2013,06,alle,2,0.07,arbledige_innvkat_land,prosent
2013,06,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,06,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,06,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,07,alle,1,0.05,arbledige_innvkat_land,prosent
2013,07,alle,2,0.09,arbledige_innvkat_land,prosent
2013,07,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,07,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,07,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,08,alle,1,0.05,arbledige_innvkat_land,prosent
2013,08,alle,2,0.09,arbledige_innvkat_land,prosent
2013,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,08,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,08,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,09,alle,1,0.07,arbledige_innvkat_land,prosent
2013,09,alle,2,0.09,arbledige_innvkat_land,prosent
2013,09,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,09,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2013,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,09,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,10,alle,1,0.05,arbledige_innvkat_land,prosent
2013,10,alle,2,0.07,arbledige_innvkat_land,prosent
2013,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,10,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,10,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,11,alle,1,0.04,arbledige_innvkat_land,prosent
2013,11,alle,2,0.05,arbledige_innvkat_land,prosent
2013,11,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,11,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,11,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,11,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,12,alle,1,0.04,arbledige_innvkat_land,prosent
2013,12,alle,2,0.07,arbledige_innvkat_land,prosent
2013,12,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,12,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,12,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,12,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,14,alle,1,0.04,arbledige_innvkat_land,prosent
2013,14,alle,2,0.06,arbledige_innvkat_land,prosent
2013,14,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,14,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,14,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,15,alle,1,0.05,arbledige_innvkat_land,prosent
2013,15,alle,2,0.06,arbledige_innvkat_land,prosent
2013,15,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,15,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,15,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,15,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,16,alle,1,0.04,arbledige_innvkat_land,prosent
2013,16,alle,2,0.06,arbledige_innvkat_land,prosent
2013,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,16,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,16,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,17,alle,1,0.05,arbledige_innvkat_land,prosent
2013,17,alle,2,0.06,arbledige_innvkat_land,prosent
2013,17,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,17,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,17,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,17,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,18,alle,1,0.05,arbledige_innvkat_land,prosent
2013,18,alle,2,0.07,arbledige_innvkat_land,prosent
2013,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,18,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,18,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,19,alle,1,0.03,arbledige_innvkat_land,prosent
2013,19,alle,2,0.05,arbledige_innvkat_land,prosent
2013,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,20,alle,1,0.07,arbledige_innvkat_land,prosent
2013,20,alle,2,0.07,arbledige_innvkat_land,prosent
2013,20,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,20,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2013,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,20,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,00,alle,1,0.05,arbledige_innvkat_land,prosent
2014,00,alle,2,0.06,arbledige_innvkat_land,prosent
2014,00,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,00,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,00,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,00,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,01,alle,1,0.06,arbledige_innvkat_land,prosent
2014,01,alle,2,0.10,arbledige_innvkat_land,prosent
2014,01,alle,alle,0.08,arbledige_innvkat_land,prosent
2014,01,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,01,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2014,01,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2014,02,alle,1,0.04,arbledige_innvkat_land,prosent
2014,02,alle,2,0.05,arbledige_innvkat_land,prosent
2014,02,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,02,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,02,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,02,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,03,alle,1,0.05,arbledige_innvkat_land,prosent
2014,03,alle,2,0.07,arbledige_innvkat_land,prosent
2014,03,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,03,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,03,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,03,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,04,alle,1,0.04,arbledige_innvkat_land,prosent
2014,04,alle,2,0.07,arbledige_innvkat_land,prosent
2014,04,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,04,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,04,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,04,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,05,alle,1,0.04,arbledige_innvkat_land,prosent
2014,05,alle,2,0.07,arbledige_innvkat_land,prosent
2014,05,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,05,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,05,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,05,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,06,alle,1,0.05,arbledige_innvkat_land,prosent
2014,06,alle,2,0.07,arbledige_innvkat_land,prosent
2014,06,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,06,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,06,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,07,alle,1,0.05,arbledige_innvkat_land,prosent
2014,07,alle,2,0.07,arbledige_innvkat_land,prosent
2014,07,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,07,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,07,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,08,alle,1,0.06,arbledige_innvkat_land,prosent
2014,08,alle,2,0.09,arbledige_innvkat_land,prosent
2014,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2014,08,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,08,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2014,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,09,alle,1,0.06,arbledige_innvkat_land,prosent
2014,09,alle,2,0.09,arbledige_innvkat_land,prosent
2014,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2014,09,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2014,09,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2014,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,10,alle,1,0.05,arbledige_innvkat_land,prosent
2014,10,alle,2,0.07,arbledige_innvkat_land,prosent
2014,10,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,10,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,10,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,10,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,11,alle,1,0.04,arbledige_innvkat_land,prosent
2014,11,alle,2,0.05,arbledige_innvkat_land,prosent
2014,11,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,11,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,11,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,11,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,12,alle,1,0.04,arbledige_innvkat_land,prosent
2014,12,alle,2,0.06,arbledige_innvkat_land,prosent
2014,12,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,12,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,12,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,12,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,14,alle,1,0.04,arbledige_innvkat_land,prosent
2014,14,alle,2,0.05,arbledige_innvkat_land,prosent
2014,14,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,14,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,14,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,14,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,15,alle,1,0.05,arbledige_innvkat_land,prosent
2014,15,alle,2,0.05,arbledige_innvkat_land,prosent
2014,15,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,15,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,15,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,15,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,16,alle,1,0.05,arbledige_innvkat_land,prosent
2014,16,alle,2,0.06,arbledige_innvkat_land,prosent
2014,16,alle,alle,0.05,arbledige_innvkat_land,prosent
2014,16,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,16,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,16,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2014,17,alle,1,0.07,arbledige_innvkat_land,prosent
2014,17,alle,2,0.06,arbledige_innvkat_land,prosent
2014,17,alle,alle,0.07,arbledige_innvkat_land,prosent
2014,17,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2014,17,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2014,17,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2014,18,alle,1,0.04,arbledige_innvkat_land,prosent
2014,18,alle,2,0.07,arbledige_innvkat_land,prosent
2014,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,18,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2014,18,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2014,19,alle,1,0.03,arbledige_innvkat_land,prosent
2014,19,alle,2,0.05,arbledige_innvkat_land,prosent
2014,19,alle,alle,0.04,arbledige_innvkat_land,prosent
2014,19,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2014,19,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2014,19,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2014,20,alle,1,0.05,arbledige_innvkat_land,prosent
2014,20,alle,2,0.07,arbledige_innvkat_land,prosent
2014,20,alle,alle,0.06,arbledige_innvkat_land,prosent
2014,20,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2014,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2014,20,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
