kommune_nr,aar,enhet,tabell_navn,tilskudd_til_kommuner,tabellvariabel
1127,2015,kroner,tilskudd,em_tilsk,2183516
1129,2015,kroner,tilskudd,em_tilsk,0
1130,2015,kroner,tilskudd,em_tilsk,573900
1133,2015,kroner,tilskudd,em_tilsk,0
1134,2015,kroner,tilskudd,em_tilsk,0
1135,2015,kroner,tilskudd,em_tilsk,0
1141,2015,kroner,tilskudd,em_tilsk,255067
1142,2015,kroner,tilskudd,em_tilsk,382600
1144,2015,kroner,tilskudd,em_tilsk,0
1145,2015,kroner,tilskudd,em_tilsk,0
1146,2015,kroner,tilskudd,em_tilsk,0
1149,2015,kroner,tilskudd,em_tilsk,573900
1151,2015,kroner,tilskudd,em_tilsk,0
1160,2015,kroner,tilskudd,em_tilsk,0
1201,2015,kroner,tilskudd,em_tilsk,21790785
1211,2015,kroner,tilskudd,em_tilsk,0
1216,2015,kroner,tilskudd,em_tilsk,0
1219,2015,kroner,tilskudd,em_tilsk,2019675
1221,2015,kroner,tilskudd,em_tilsk,364200
1222,2015,kroner,tilskudd,em_tilsk,0
1223,2015,kroner,tilskudd,em_tilsk,0
1224,2015,kroner,tilskudd,em_tilsk,1530400
1227,2015,kroner,tilskudd,em_tilsk,0
1228,2015,kroner,tilskudd,em_tilsk,95650
1231,2015,kroner,tilskudd,em_tilsk,382600
1232,2015,kroner,tilskudd,em_tilsk,0
1233,2015,kroner,tilskudd,em_tilsk,0
1234,2015,kroner,tilskudd,em_tilsk,0
1235,2015,kroner,tilskudd,em_tilsk,382600
1238,2015,kroner,tilskudd,em_tilsk,0
1241,2015,kroner,tilskudd,em_tilsk,0
1242,2015,kroner,tilskudd,em_tilsk,0
1243,2015,kroner,tilskudd,em_tilsk,0
1244,2015,kroner,tilskudd,em_tilsk,0
1245,2015,kroner,tilskudd,em_tilsk,0
1246,2015,kroner,tilskudd,em_tilsk,398050
1247,2015,kroner,tilskudd,em_tilsk,1847758
1251,2015,kroner,tilskudd,em_tilsk,0
1252,2015,kroner,tilskudd,em_tilsk,0
1253,2015,kroner,tilskudd,em_tilsk,0
1256,2015,kroner,tilskudd,em_tilsk,191300
1259,2015,kroner,tilskudd,em_tilsk,0
1260,2015,kroner,tilskudd,em_tilsk,0
1263,2015,kroner,tilskudd,em_tilsk,1131858
1264,2015,kroner,tilskudd,em_tilsk,0
1265,2015,kroner,tilskudd,em_tilsk,0
1266,2015,kroner,tilskudd,em_tilsk,0
1401,2015,kroner,tilskudd,em_tilsk,956500
1411,2015,kroner,tilskudd,em_tilsk,0
1412,2015,kroner,tilskudd,em_tilsk,0
1413,2015,kroner,tilskudd,em_tilsk,0
1416,2015,kroner,tilskudd,em_tilsk,191300
1417,2015,kroner,tilskudd,em_tilsk,0
1418,2015,kroner,tilskudd,em_tilsk,0
1419,2015,kroner,tilskudd,em_tilsk,0
1420,2015,kroner,tilskudd,em_tilsk,255067
1421,2015,kroner,tilskudd,em_tilsk,0
1422,2015,kroner,tilskudd,em_tilsk,0
1424,2015,kroner,tilskudd,em_tilsk,0
1426,2015,kroner,tilskudd,em_tilsk,0
1428,2015,kroner,tilskudd,em_tilsk,0
1429,2015,kroner,tilskudd,em_tilsk,0
1430,2015,kroner,tilskudd,em_tilsk,0
1431,2015,kroner,tilskudd,em_tilsk,63767
1432,2015,kroner,tilskudd,em_tilsk,382600
1433,2015,kroner,tilskudd,em_tilsk,0
1438,2015,kroner,tilskudd,em_tilsk,191300
1439,2015,kroner,tilskudd,em_tilsk,0
1441,2015,kroner,tilskudd,em_tilsk,0
1443,2015,kroner,tilskudd,em_tilsk,1243450
1444,2015,kroner,tilskudd,em_tilsk,0
1445,2015,kroner,tilskudd,em_tilsk,1992708
1449,2015,kroner,tilskudd,em_tilsk,159416
1502,2015,kroner,tilskudd,em_tilsk,4921550
1504,2015,kroner,tilskudd,em_tilsk,6105166
1505,2015,kroner,tilskudd,em_tilsk,0
1511,2015,kroner,tilskudd,em_tilsk,0
1514,2015,kroner,tilskudd,em_tilsk,0
1515,2015,kroner,tilskudd,em_tilsk,0
1516,2015,kroner,tilskudd,em_tilsk,765200
1517,2015,kroner,tilskudd,em_tilsk,382600
1519,2015,kroner,tilskudd,em_tilsk,3188333
1520,2015,kroner,tilskudd,em_tilsk,3076741
1523,2015,kroner,tilskudd,em_tilsk,0
1524,2015,kroner,tilskudd,em_tilsk,0
1525,2015,kroner,tilskudd,em_tilsk,0
1526,2015,kroner,tilskudd,em_tilsk,0
1528,2015,kroner,tilskudd,em_tilsk,0
1529,2015,kroner,tilskudd,em_tilsk,0
1531,2015,kroner,tilskudd,em_tilsk,0
1532,2015,kroner,tilskudd,em_tilsk,191300
1534,2015,kroner,tilskudd,em_tilsk,0
1535,2015,kroner,tilskudd,em_tilsk,620160
1539,2015,kroner,tilskudd,em_tilsk,0
1543,2015,kroner,tilskudd,em_tilsk,0
1545,2015,kroner,tilskudd,em_tilsk,0
1546,2015,kroner,tilskudd,em_tilsk,0
1547,2015,kroner,tilskudd,em_tilsk,0
1548,2015,kroner,tilskudd,em_tilsk,0
1551,2015,kroner,tilskudd,em_tilsk,1015200
1554,2015,kroner,tilskudd,em_tilsk,0
1557,2015,kroner,tilskudd,em_tilsk,0
1560,2015,kroner,tilskudd,em_tilsk,191300
1563,2015,kroner,tilskudd,em_tilsk,2582550
1566,2015,kroner,tilskudd,em_tilsk,0
1567,2015,kroner,tilskudd,em_tilsk,0
1571,2015,kroner,tilskudd,em_tilsk,0
1573,2015,kroner,tilskudd,em_tilsk,0
1576,2015,kroner,tilskudd,em_tilsk,0
1601,2015,kroner,tilskudd,em_tilsk,17182660
1612,2015,kroner,tilskudd,em_tilsk,0
1613,2015,kroner,tilskudd,em_tilsk,0
1617,2015,kroner,tilskudd,em_tilsk,0
1620,2015,kroner,tilskudd,em_tilsk,0
1621,2015,kroner,tilskudd,em_tilsk,0
1622,2015,kroner,tilskudd,em_tilsk,0
1624,2015,kroner,tilskudd,em_tilsk,0
1627,2015,kroner,tilskudd,em_tilsk,0
1630,2015,kroner,tilskudd,em_tilsk,0
1632,2015,kroner,tilskudd,em_tilsk,0
1633,2015,kroner,tilskudd,em_tilsk,0
1634,2015,kroner,tilskudd,em_tilsk,0
1635,2015,kroner,tilskudd,em_tilsk,0
1636,2015,kroner,tilskudd,em_tilsk,191300
1638,2015,kroner,tilskudd,em_tilsk,318833
1640,2015,kroner,tilskudd,em_tilsk,191300
1644,2015,kroner,tilskudd,em_tilsk,0
1648,2015,kroner,tilskudd,em_tilsk,0
1653,2015,kroner,tilskudd,em_tilsk,271008
1657,2015,kroner,tilskudd,em_tilsk,0
1662,2015,kroner,tilskudd,em_tilsk,0
1663,2015,kroner,tilskudd,em_tilsk,0
1664,2015,kroner,tilskudd,em_tilsk,0
1665,2015,kroner,tilskudd,em_tilsk,0
1702,2015,kroner,tilskudd,em_tilsk,1721700
1703,2015,kroner,tilskudd,em_tilsk,127533
1711,2015,kroner,tilskudd,em_tilsk,111592
1714,2015,kroner,tilskudd,em_tilsk,3265300
1717,2015,kroner,tilskudd,em_tilsk,0
1718,2015,kroner,tilskudd,em_tilsk,0
1719,2015,kroner,tilskudd,em_tilsk,2023609
1721,2015,kroner,tilskudd,em_tilsk,573900
1724,2015,kroner,tilskudd,em_tilsk,0
1725,2015,kroner,tilskudd,em_tilsk,0
1736,2015,kroner,tilskudd,em_tilsk,0
1738,2015,kroner,tilskudd,em_tilsk,0
1739,2015,kroner,tilskudd,em_tilsk,0
1740,2015,kroner,tilskudd,em_tilsk,0
1742,2015,kroner,tilskudd,em_tilsk,4463669
1743,2015,kroner,tilskudd,em_tilsk,0
1744,2015,kroner,tilskudd,em_tilsk,2853558
1748,2015,kroner,tilskudd,em_tilsk,0
1749,2015,kroner,tilskudd,em_tilsk,0
1750,2015,kroner,tilskudd,em_tilsk,0
1751,2015,kroner,tilskudd,em_tilsk,0
1755,2015,kroner,tilskudd,em_tilsk,0
1756,2015,kroner,tilskudd,em_tilsk,0
1804,2015,kroner,tilskudd,em_tilsk,956500
1805,2015,kroner,tilskudd,em_tilsk,542017
1811,2015,kroner,tilskudd,em_tilsk,0
1812,2015,kroner,tilskudd,em_tilsk,0
1813,2015,kroner,tilskudd,em_tilsk,0
1815,2015,kroner,tilskudd,em_tilsk,0
1816,2015,kroner,tilskudd,em_tilsk,0
1818,2015,kroner,tilskudd,em_tilsk,0
1820,2015,kroner,tilskudd,em_tilsk,4398424
1822,2015,kroner,tilskudd,em_tilsk,382600
1824,2015,kroner,tilskudd,em_tilsk,2502841
1825,2015,kroner,tilskudd,em_tilsk,0
1826,2015,kroner,tilskudd,em_tilsk,0
1827,2015,kroner,tilskudd,em_tilsk,0
1828,2015,kroner,tilskudd,em_tilsk,5769900
1832,2015,kroner,tilskudd,em_tilsk,0
1833,2015,kroner,tilskudd,em_tilsk,430425
1834,2015,kroner,tilskudd,em_tilsk,0
1835,2015,kroner,tilskudd,em_tilsk,0
1836,2015,kroner,tilskudd,em_tilsk,0
1837,2015,kroner,tilskudd,em_tilsk,0
1838,2015,kroner,tilskudd,em_tilsk,0
1839,2015,kroner,tilskudd,em_tilsk,0
1840,2015,kroner,tilskudd,em_tilsk,286950
1841,2015,kroner,tilskudd,em_tilsk,0
1845,2015,kroner,tilskudd,em_tilsk,0
1848,2015,kroner,tilskudd,em_tilsk,0
1849,2015,kroner,tilskudd,em_tilsk,5834159
1850,2015,kroner,tilskudd,em_tilsk,0
1851,2015,kroner,tilskudd,em_tilsk,382600
1852,2015,kroner,tilskudd,em_tilsk,0
1853,2015,kroner,tilskudd,em_tilsk,413500
1854,2015,kroner,tilskudd,em_tilsk,0
1856,2015,kroner,tilskudd,em_tilsk,0
1857,2015,kroner,tilskudd,em_tilsk,0
1859,2015,kroner,tilskudd,em_tilsk,0
1860,2015,kroner,tilskudd,em_tilsk,4144834
1865,2015,kroner,tilskudd,em_tilsk,4111967
1866,2015,kroner,tilskudd,em_tilsk,159417
1867,2015,kroner,tilskudd,em_tilsk,0
1868,2015,kroner,tilskudd,em_tilsk,0
1870,2015,kroner,tilskudd,em_tilsk,3567492
1871,2015,kroner,tilskudd,em_tilsk,0
1874,2015,kroner,tilskudd,em_tilsk,0
1902,2015,kroner,tilskudd,em_tilsk,5206534
1903,2015,kroner,tilskudd,em_tilsk,765200
1911,2015,kroner,tilskudd,em_tilsk,0
1913,2015,kroner,tilskudd,em_tilsk,1003830
1917,2015,kroner,tilskudd,em_tilsk,3650642
1919,2015,kroner,tilskudd,em_tilsk,0
1920,2015,kroner,tilskudd,em_tilsk,0
1922,2015,kroner,tilskudd,em_tilsk,0
1923,2015,kroner,tilskudd,em_tilsk,7583172
1924,2015,kroner,tilskudd,em_tilsk,0
1925,2015,kroner,tilskudd,em_tilsk,0
1926,2015,kroner,tilskudd,em_tilsk,0
1927,2015,kroner,tilskudd,em_tilsk,0
1928,2015,kroner,tilskudd,em_tilsk,0
1929,2015,kroner,tilskudd,em_tilsk,0
1931,2015,kroner,tilskudd,em_tilsk,781141
1933,2015,kroner,tilskudd,em_tilsk,47825
1936,2015,kroner,tilskudd,em_tilsk,0
1938,2015,kroner,tilskudd,em_tilsk,0
1939,2015,kroner,tilskudd,em_tilsk,0
1940,2015,kroner,tilskudd,em_tilsk,0
1941,2015,kroner,tilskudd,em_tilsk,0
1942,2015,kroner,tilskudd,em_tilsk,0
1943,2015,kroner,tilskudd,em_tilsk,0
2002,2015,kroner,tilskudd,em_tilsk,0
2003,2015,kroner,tilskudd,em_tilsk,15824172
2004,2015,kroner,tilskudd,em_tilsk,3459341
2011,2015,kroner,tilskudd,em_tilsk,0
2012,2015,kroner,tilskudd,em_tilsk,7524466
2014,2015,kroner,tilskudd,em_tilsk,0
2015,2015,kroner,tilskudd,em_tilsk,0
2017,2015,kroner,tilskudd,em_tilsk,0
2018,2015,kroner,tilskudd,em_tilsk,0
2019,2015,kroner,tilskudd,em_tilsk,191300
2020,2015,kroner,tilskudd,em_tilsk,0
2021,2015,kroner,tilskudd,em_tilsk,0
2022,2015,kroner,tilskudd,em_tilsk,0
2023,2015,kroner,tilskudd,em_tilsk,0
2024,2015,kroner,tilskudd,em_tilsk,0
2025,2015,kroner,tilskudd,em_tilsk,0
2027,2015,kroner,tilskudd,em_tilsk,0
2028,2015,kroner,tilskudd,em_tilsk,0
2030,2015,kroner,tilskudd,em_tilsk,191300
9999,2015,kroner,tilskudd,em_tilsk,0
0101,2015,kroner,tilskudd,funkhem,823720
0104,2015,kroner,tilskudd,funkhem,-249781
0105,2015,kroner,tilskudd,funkhem,763312
0106,2015,kroner,tilskudd,funkhem,1876300
0111,2015,kroner,tilskudd,funkhem,157148.49
0118,2015,kroner,tilskudd,funkhem,0
0119,2015,kroner,tilskudd,funkhem,0
0121,2015,kroner,tilskudd,funkhem,0
0122,2015,kroner,tilskudd,funkhem,0
0123,2015,kroner,tilskudd,funkhem,0
0124,2015,kroner,tilskudd,funkhem,0
0125,2015,kroner,tilskudd,funkhem,0
0127,2015,kroner,tilskudd,funkhem,0
0128,2015,kroner,tilskudd,funkhem,0
0135,2015,kroner,tilskudd,funkhem,0
0136,2015,kroner,tilskudd,funkhem,-476300
0137,2015,kroner,tilskudd,funkhem,0
0138,2015,kroner,tilskudd,funkhem,0
0211,2015,kroner,tilskudd,funkhem,729400
0213,2015,kroner,tilskudd,funkhem,830578
0214,2015,kroner,tilskudd,funkhem,0
0215,2015,kroner,tilskudd,funkhem,0
0216,2015,kroner,tilskudd,funkhem,3180464
0217,2015,kroner,tilskudd,funkhem,3668014
0219,2015,kroner,tilskudd,funkhem,9289374
0220,2015,kroner,tilskudd,funkhem,3124238
0221,2015,kroner,tilskudd,funkhem,66867
0226,2015,kroner,tilskudd,funkhem,0
0227,2015,kroner,tilskudd,funkhem,0
0228,2015,kroner,tilskudd,funkhem,335600
0229,2015,kroner,tilskudd,funkhem,0
0230,2015,kroner,tilskudd,funkhem,2391812
0231,2015,kroner,tilskudd,funkhem,2960912
0233,2015,kroner,tilskudd,funkhem,-153987
0234,2015,kroner,tilskudd,funkhem,0
0235,2015,kroner,tilskudd,funkhem,0
0236,2015,kroner,tilskudd,funkhem,0
0237,2015,kroner,tilskudd,funkhem,1333170
0238,2015,kroner,tilskudd,funkhem,0
0239,2015,kroner,tilskudd,funkhem,0
0301,2015,kroner,tilskudd,funkhem,14592693
0402,2015,kroner,tilskudd,funkhem,1056082
0403,2015,kroner,tilskudd,funkhem,7652705
0412,2015,kroner,tilskudd,funkhem,1471335
0415,2015,kroner,tilskudd,funkhem,1568182
0417,2015,kroner,tilskudd,funkhem,5824542
0418,2015,kroner,tilskudd,funkhem,0
0419,2015,kroner,tilskudd,funkhem,0
0420,2015,kroner,tilskudd,funkhem,0
0423,2015,kroner,tilskudd,funkhem,0
0425,2015,kroner,tilskudd,funkhem,160000
0426,2015,kroner,tilskudd,funkhem,0
0427,2015,kroner,tilskudd,funkhem,2372505
0428,2015,kroner,tilskudd,funkhem,0
0429,2015,kroner,tilskudd,funkhem,351800
0430,2015,kroner,tilskudd,funkhem,0
0432,2015,kroner,tilskudd,funkhem,0
0434,2015,kroner,tilskudd,funkhem,2938392
0436,2015,kroner,tilskudd,funkhem,0
0437,2015,kroner,tilskudd,funkhem,2451282
0438,2015,kroner,tilskudd,funkhem,0
0439,2015,kroner,tilskudd,funkhem,0
0441,2015,kroner,tilskudd,funkhem,0
0501,2015,kroner,tilskudd,funkhem,13778420
0502,2015,kroner,tilskudd,funkhem,13292623
0511,2015,kroner,tilskudd,funkhem,0
0512,2015,kroner,tilskudd,funkhem,0
0513,2015,kroner,tilskudd,funkhem,0
0514,2015,kroner,tilskudd,funkhem,0
0515,2015,kroner,tilskudd,funkhem,0
0516,2015,kroner,tilskudd,funkhem,0
0517,2015,kroner,tilskudd,funkhem,625000
0519,2015,kroner,tilskudd,funkhem,0
0520,2015,kroner,tilskudd,funkhem,0
0521,2015,kroner,tilskudd,funkhem,5096783
0522,2015,kroner,tilskudd,funkhem,0
0528,2015,kroner,tilskudd,funkhem,0
0529,2015,kroner,tilskudd,funkhem,0
0532,2015,kroner,tilskudd,funkhem,170500
0533,2015,kroner,tilskudd,funkhem,412778
0534,2015,kroner,tilskudd,funkhem,1807456
0536,2015,kroner,tilskudd,funkhem,0
0538,2015,kroner,tilskudd,funkhem,0
0540,2015,kroner,tilskudd,funkhem,0
0541,2015,kroner,tilskudd,funkhem,0
0542,2015,kroner,tilskudd,funkhem,0
0543,2015,kroner,tilskudd,funkhem,0
0544,2015,kroner,tilskudd,funkhem,0
0545,2015,kroner,tilskudd,funkhem,0
0602,2015,kroner,tilskudd,funkhem,13237978
0604,2015,kroner,tilskudd,funkhem,684211
0605,2015,kroner,tilskudd,funkhem,2337600
0612,2015,kroner,tilskudd,funkhem,0
0615,2015,kroner,tilskudd,funkhem,0
0616,2015,kroner,tilskudd,funkhem,0
0617,2015,kroner,tilskudd,funkhem,1016114
0618,2015,kroner,tilskudd,funkhem,238452
0619,2015,kroner,tilskudd,funkhem,1278120
0620,2015,kroner,tilskudd,funkhem,0
0621,2015,kroner,tilskudd,funkhem,530999
0622,2015,kroner,tilskudd,funkhem,0
0623,2015,kroner,tilskudd,funkhem,0
0624,2015,kroner,tilskudd,funkhem,0
0625,2015,kroner,tilskudd,funkhem,170500
0626,2015,kroner,tilskudd,funkhem,341000
0627,2015,kroner,tilskudd,funkhem,0
0628,2015,kroner,tilskudd,funkhem,2690283
0631,2015,kroner,tilskudd,funkhem,0
0632,2015,kroner,tilskudd,funkhem,0
0633,2015,kroner,tilskudd,funkhem,2336534
0701,2015,kroner,tilskudd,funkhem,3013038
0702,2015,kroner,tilskudd,funkhem,2410452
0704,2015,kroner,tilskudd,funkhem,170500
0706,2015,kroner,tilskudd,funkhem,1983670
0709,2015,kroner,tilskudd,funkhem,5578431
0711,2015,kroner,tilskudd,funkhem,0
0713,2015,kroner,tilskudd,funkhem,0
0714,2015,kroner,tilskudd,funkhem,0
0716,2015,kroner,tilskudd,funkhem,0
0719,2015,kroner,tilskudd,funkhem,0
0720,2015,kroner,tilskudd,funkhem,904039
0722,2015,kroner,tilskudd,funkhem,1080000
0723,2015,kroner,tilskudd,funkhem,0
0728,2015,kroner,tilskudd,funkhem,0
0805,2015,kroner,tilskudd,funkhem,334022
0806,2015,kroner,tilskudd,funkhem,9858435
0807,2015,kroner,tilskudd,funkhem,2686537
0811,2015,kroner,tilskudd,funkhem,0
0814,2015,kroner,tilskudd,funkhem,5172904
0815,2015,kroner,tilskudd,funkhem,3292840
0817,2015,kroner,tilskudd,funkhem,789473
0819,2015,kroner,tilskudd,funkhem,1333816
0821,2015,kroner,tilskudd,funkhem,4000981
0822,2015,kroner,tilskudd,funkhem,2008180
0826,2015,kroner,tilskudd,funkhem,852900
0827,2015,kroner,tilskudd,funkhem,1161100
0828,2015,kroner,tilskudd,funkhem,0
0829,2015,kroner,tilskudd,funkhem,0
0830,2015,kroner,tilskudd,funkhem,0
0831,2015,kroner,tilskudd,funkhem,0
0833,2015,kroner,tilskudd,funkhem,0
0834,2015,kroner,tilskudd,funkhem,0
0901,2015,kroner,tilskudd,funkhem,2069732
0904,2015,kroner,tilskudd,funkhem,3506284
0906,2015,kroner,tilskudd,funkhem,6978081
0911,2015,kroner,tilskudd,funkhem,634736
0912,2015,kroner,tilskudd,funkhem,0
0914,2015,kroner,tilskudd,funkhem,0
0919,2015,kroner,tilskudd,funkhem,1563000
0926,2015,kroner,tilskudd,funkhem,825700
0928,2015,kroner,tilskudd,funkhem,227464
0929,2015,kroner,tilskudd,funkhem,0
0935,2015,kroner,tilskudd,funkhem,0
0937,2015,kroner,tilskudd,funkhem,0
0938,2015,kroner,tilskudd,funkhem,0
0940,2015,kroner,tilskudd,funkhem,0
0941,2015,kroner,tilskudd,funkhem,0
1001,2015,kroner,tilskudd,funkhem,15691444
1002,2015,kroner,tilskudd,funkhem,6757520
1003,2015,kroner,tilskudd,funkhem,2940941
1004,2015,kroner,tilskudd,funkhem,562000
1014,2015,kroner,tilskudd,funkhem,5125381
1017,2015,kroner,tilskudd,funkhem,3991151
1018,2015,kroner,tilskudd,funkhem,982903
1021,2015,kroner,tilskudd,funkhem,989205
1026,2015,kroner,tilskudd,funkhem,0
1027,2015,kroner,tilskudd,funkhem,0
1029,2015,kroner,tilskudd,funkhem,2966756
1032,2015,kroner,tilskudd,funkhem,3143298
1034,2015,kroner,tilskudd,funkhem,0
1037,2015,kroner,tilskudd,funkhem,341000
1046,2015,kroner,tilskudd,funkhem,0
1101,2015,kroner,tilskudd,funkhem,1453755
1102,2015,kroner,tilskudd,funkhem,4820835.45
1103,2015,kroner,tilskudd,funkhem,4953102
1106,2015,kroner,tilskudd,funkhem,2082023
1111,2015,kroner,tilskudd,funkhem,0
1112,2015,kroner,tilskudd,funkhem,0
1114,2015,kroner,tilskudd,funkhem,0
1119,2015,kroner,tilskudd,funkhem,0
1120,2015,kroner,tilskudd,funkhem,190820
1121,2015,kroner,tilskudd,funkhem,0
1122,2015,kroner,tilskudd,funkhem,0
1124,2015,kroner,tilskudd,funkhem,0
1127,2015,kroner,tilskudd,funkhem,0
1129,2015,kroner,tilskudd,funkhem,0
1130,2015,kroner,tilskudd,funkhem,710184
1133,2015,kroner,tilskudd,funkhem,415292
1134,2015,kroner,tilskudd,funkhem,1717441
1135,2015,kroner,tilskudd,funkhem,0
1141,2015,kroner,tilskudd,funkhem,0
1142,2015,kroner,tilskudd,funkhem,0
1144,2015,kroner,tilskudd,funkhem,0
1145,2015,kroner,tilskudd,funkhem,0
1146,2015,kroner,tilskudd,funkhem,2135116
1149,2015,kroner,tilskudd,funkhem,175900
1151,2015,kroner,tilskudd,funkhem,0
1160,2015,kroner,tilskudd,funkhem,0
1201,2015,kroner,tilskudd,funkhem,3923907
1211,2015,kroner,tilskudd,funkhem,0
1216,2015,kroner,tilskudd,funkhem,0
1219,2015,kroner,tilskudd,funkhem,612096
1221,2015,kroner,tilskudd,funkhem,0
1222,2015,kroner,tilskudd,funkhem,0
1223,2015,kroner,tilskudd,funkhem,0
1224,2015,kroner,tilskudd,funkhem,0
1227,2015,kroner,tilskudd,funkhem,0
1228,2015,kroner,tilskudd,funkhem,0
1231,2015,kroner,tilskudd,funkhem,0
1232,2015,kroner,tilskudd,funkhem,0
1233,2015,kroner,tilskudd,funkhem,0
1234,2015,kroner,tilskudd,funkhem,0
1235,2015,kroner,tilskudd,funkhem,0
1238,2015,kroner,tilskudd,funkhem,1868323
1241,2015,kroner,tilskudd,funkhem,0
1242,2015,kroner,tilskudd,funkhem,5910530
1243,2015,kroner,tilskudd,funkhem,0
1244,2015,kroner,tilskudd,funkhem,0
1245,2015,kroner,tilskudd,funkhem,0
1246,2015,kroner,tilskudd,funkhem,0
1247,2015,kroner,tilskudd,funkhem,0
1251,2015,kroner,tilskudd,funkhem,0
1252,2015,kroner,tilskudd,funkhem,0
1253,2015,kroner,tilskudd,funkhem,0
1256,2015,kroner,tilskudd,funkhem,0
1259,2015,kroner,tilskudd,funkhem,0
1260,2015,kroner,tilskudd,funkhem,0
1263,2015,kroner,tilskudd,funkhem,0
1264,2015,kroner,tilskudd,funkhem,0
1265,2015,kroner,tilskudd,funkhem,0
1266,2015,kroner,tilskudd,funkhem,0
1401,2015,kroner,tilskudd,funkhem,539440
1411,2015,kroner,tilskudd,funkhem,0
1412,2015,kroner,tilskudd,funkhem,0
1413,2015,kroner,tilskudd,funkhem,0
1416,2015,kroner,tilskudd,funkhem,0
1417,2015,kroner,tilskudd,funkhem,0
1418,2015,kroner,tilskudd,funkhem,0
1419,2015,kroner,tilskudd,funkhem,0
1420,2015,kroner,tilskudd,funkhem,0
1421,2015,kroner,tilskudd,funkhem,0
1422,2015,kroner,tilskudd,funkhem,0
1424,2015,kroner,tilskudd,funkhem,0
1426,2015,kroner,tilskudd,funkhem,0
1428,2015,kroner,tilskudd,funkhem,0
1429,2015,kroner,tilskudd,funkhem,0
1430,2015,kroner,tilskudd,funkhem,0
1431,2015,kroner,tilskudd,funkhem,0
1432,2015,kroner,tilskudd,funkhem,0
1433,2015,kroner,tilskudd,funkhem,0
1438,2015,kroner,tilskudd,funkhem,7758200
1439,2015,kroner,tilskudd,funkhem,0
1441,2015,kroner,tilskudd,funkhem,0
1443,2015,kroner,tilskudd,funkhem,0
1444,2015,kroner,tilskudd,funkhem,0
1445,2015,kroner,tilskudd,funkhem,0
1449,2015,kroner,tilskudd,funkhem,0
1502,2015,kroner,tilskudd,funkhem,6375518
1504,2015,kroner,tilskudd,funkhem,1321438
1505,2015,kroner,tilskudd,funkhem,0
1511,2015,kroner,tilskudd,funkhem,0
1514,2015,kroner,tilskudd,funkhem,0
1515,2015,kroner,tilskudd,funkhem,0
1516,2015,kroner,tilskudd,funkhem,0
1517,2015,kroner,tilskudd,funkhem,-116257
1519,2015,kroner,tilskudd,funkhem,8050900
1520,2015,kroner,tilskudd,funkhem,485500
1523,2015,kroner,tilskudd,funkhem,0
1524,2015,kroner,tilskudd,funkhem,0
1525,2015,kroner,tilskudd,funkhem,0
1526,2015,kroner,tilskudd,funkhem,0
1528,2015,kroner,tilskudd,funkhem,0
1529,2015,kroner,tilskudd,funkhem,0
1531,2015,kroner,tilskudd,funkhem,0
1532,2015,kroner,tilskudd,funkhem,0
1534,2015,kroner,tilskudd,funkhem,0
1535,2015,kroner,tilskudd,funkhem,735064
1539,2015,kroner,tilskudd,funkhem,0
1543,2015,kroner,tilskudd,funkhem,0
1545,2015,kroner,tilskudd,funkhem,0
1546,2015,kroner,tilskudd,funkhem,0
1547,2015,kroner,tilskudd,funkhem,0
1548,2015,kroner,tilskudd,funkhem,0
1551,2015,kroner,tilskudd,funkhem,0
1554,2015,kroner,tilskudd,funkhem,700000
1557,2015,kroner,tilskudd,funkhem,0
1560,2015,kroner,tilskudd,funkhem,0
1563,2015,kroner,tilskudd,funkhem,573095
1566,2015,kroner,tilskudd,funkhem,0
1567,2015,kroner,tilskudd,funkhem,0
1571,2015,kroner,tilskudd,funkhem,0
1573,2015,kroner,tilskudd,funkhem,0
1576,2015,kroner,tilskudd,funkhem,0
1601,2015,kroner,tilskudd,funkhem,36682379
1612,2015,kroner,tilskudd,funkhem,0
1613,2015,kroner,tilskudd,funkhem,0
1617,2015,kroner,tilskudd,funkhem,0
1620,2015,kroner,tilskudd,funkhem,0
1621,2015,kroner,tilskudd,funkhem,0
1622,2015,kroner,tilskudd,funkhem,0
1624,2015,kroner,tilskudd,funkhem,0
1627,2015,kroner,tilskudd,funkhem,0
1630,2015,kroner,tilskudd,funkhem,0
1632,2015,kroner,tilskudd,funkhem,0
1633,2015,kroner,tilskudd,funkhem,0
1634,2015,kroner,tilskudd,funkhem,0
1635,2015,kroner,tilskudd,funkhem,0
1636,2015,kroner,tilskudd,funkhem,0
1638,2015,kroner,tilskudd,funkhem,0
1640,2015,kroner,tilskudd,funkhem,0
1644,2015,kroner,tilskudd,funkhem,0
1648,2015,kroner,tilskudd,funkhem,352091
1653,2015,kroner,tilskudd,funkhem,2548454
1657,2015,kroner,tilskudd,funkhem,0
1662,2015,kroner,tilskudd,funkhem,0
1663,2015,kroner,tilskudd,funkhem,1978010
1664,2015,kroner,tilskudd,funkhem,0
1665,2015,kroner,tilskudd,funkhem,0
1702,2015,kroner,tilskudd,funkhem,0
1703,2015,kroner,tilskudd,funkhem,481611
1711,2015,kroner,tilskudd,funkhem,727723
1714,2015,kroner,tilskudd,funkhem,165100
1717,2015,kroner,tilskudd,funkhem,0
1718,2015,kroner,tilskudd,funkhem,0
1719,2015,kroner,tilskudd,funkhem,1347420
1721,2015,kroner,tilskudd,funkhem,4832777
1724,2015,kroner,tilskudd,funkhem,0
