"aar","bydel_nr","innvkat_3","alder_grupper","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","53","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","6_15","0","personer","56","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","6_15","1","personer","76","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","132","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","16_19","0","personer","39","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","16_19","1","personer","41","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","80","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","20_29","0","personer","56","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","20_29","1","personer","56","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","112","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","30_54","0","personer","162","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","30_54","1","personer","183","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","345","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","55_66","0","personer","99","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","55_66","1","personer","112","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","211","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","67+","0","personer","131","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","67+","1","personer","113","befolkning_alder","NULL","NULL","1815"
"2014","NULL","befolkningen_ellers","67+","alle","personer","244","befolkning_alder","NULL","NULL","1815"
"2014","NULL","alle","0_5","0","personer","11","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","0_5","1","personer","14","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","0_5","alle","personer","25","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","6_15","0","personer","25","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","6_15","1","personer","32","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","6_15","alle","personer","57","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","16_19","0","personer","10","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","16_19","1","personer","16","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","16_19","alle","personer","26","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","20_29","0","personer","21","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","20_29","1","personer","19","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","20_29","alle","personer","40","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","30_54","0","personer","72","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","30_54","1","personer","78","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","30_54","alle","personer","150","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","55_66","0","personer","52","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","55_66","1","personer","45","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","55_66","alle","personer","97","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","67+","0","personer","47","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","67+","1","personer","53","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","67+","alle","personer","100","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","0_5","0","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","0_5","1","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","0_5","alle","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","6_15","0","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","6_15","1","personer","3","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","6_15","alle","personer","3","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","16_19","0","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","16_19","1","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","16_19","alle","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","20_29","0","personer","3","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","20_29","1","personer","2","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","20_29","alle","personer","5","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","30_54","0","personer","10","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","30_54","1","personer","9","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","30_54","alle","personer","19","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","55_66","0","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","55_66","1","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","55_66","alle","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","67+","0","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","67+","1","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","innvandrere","67+","alle","personer","0","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","0_5","0","personer","11","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","0_5","1","personer","14","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","25","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","6_15","0","personer","25","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","6_15","1","personer","29","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","54","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","16_19","0","personer","10","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","16_19","1","personer","16","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","26","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","20_29","0","personer","18","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","20_29","1","personer","17","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","35","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","30_54","0","personer","62","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","30_54","1","personer","69","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","131","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","55_66","0","personer","52","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","55_66","1","personer","45","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","97","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","67+","0","personer","47","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","67+","1","personer","53","befolkning_alder","NULL","NULL","1816"
"2014","NULL","befolkningen_ellers","67+","alle","personer","100","befolkning_alder","NULL","NULL","1816"
"2014","NULL","alle","0_5","0","personer","47","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","0_5","1","personer","55","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","0_5","alle","personer","102","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","6_15","0","personer","86","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","6_15","1","personer","93","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","6_15","alle","personer","179","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","16_19","0","personer","48","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","16_19","1","personer","51","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","16_19","alle","personer","99","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","20_29","0","personer","97","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","20_29","1","personer","134","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","20_29","alle","personer","231","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","30_54","0","personer","245","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","30_54","1","personer","274","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","30_54","alle","personer","519","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","55_66","0","personer","129","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","55_66","1","personer","155","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","55_66","alle","personer","284","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","67+","0","personer","180","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","67+","1","personer","139","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","67+","alle","personer","319","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","0_5","0","personer","4","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","0_5","1","personer","5","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","0_5","alle","personer","9","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","6_15","0","personer","9","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","6_15","1","personer","6","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","6_15","alle","personer","15","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","16_19","0","personer","4","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","16_19","1","personer","4","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","16_19","alle","personer","8","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","20_29","0","personer","28","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","20_29","1","personer","39","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","20_29","alle","personer","67","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","30_54","0","personer","35","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","30_54","1","personer","58","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","30_54","alle","personer","93","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","55_66","0","personer","6","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","55_66","1","personer","5","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","55_66","alle","personer","11","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","67+","0","personer","0","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","67+","1","personer","3","befolkning_alder","NULL","NULL","1818"
"2014","NULL","innvandrere","67+","alle","personer","3","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","0_5","0","personer","43","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","0_5","1","personer","50","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","93","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","6_15","0","personer","77","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","6_15","1","personer","87","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","164","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","16_19","0","personer","44","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","16_19","1","personer","47","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","91","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","20_29","0","personer","69","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","20_29","1","personer","95","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","164","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","30_54","0","personer","210","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","30_54","1","personer","216","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","426","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","55_66","0","personer","123","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","55_66","1","personer","150","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","273","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","67+","0","personer","180","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","67+","1","personer","136","befolkning_alder","NULL","NULL","1818"
"2014","NULL","befolkningen_ellers","67+","alle","personer","316","befolkning_alder","NULL","NULL","1818"
"2014","NULL","alle","0_5","0","personer","239","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","0_5","1","personer","253","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","0_5","alle","personer","492","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","6_15","0","personer","417","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","6_15","1","personer","482","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","6_15","alle","personer","899","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","16_19","0","personer","214","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","16_19","1","personer","187","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","16_19","alle","personer","401","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","20_29","0","personer","448","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","20_29","1","personer","499","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","20_29","alle","personer","947","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","30_54","0","personer","1180","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","30_54","1","personer","1148","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","30_54","alle","personer","2328","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","55_66","0","personer","598","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","55_66","1","personer","622","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","55_66","alle","personer","1220","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","67+","0","personer","584","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","67+","1","personer","523","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","67+","alle","personer","1107","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","0_5","0","personer","13","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","0_5","1","personer","11","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","0_5","alle","personer","24","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","6_15","0","personer","37","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","6_15","1","personer","37","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","6_15","alle","personer","74","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","16_19","0","personer","11","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","16_19","1","personer","20","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","16_19","alle","personer","31","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","20_29","0","personer","66","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","20_29","1","personer","81","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","20_29","alle","personer","147","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","30_54","0","personer","138","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","30_54","1","personer","158","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","30_54","alle","personer","296","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","55_66","0","personer","35","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","55_66","1","personer","27","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","55_66","alle","personer","62","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","67+","0","personer","12","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","67+","1","personer","6","befolkning_alder","NULL","NULL","1820"
"2014","NULL","innvandrere","67+","alle","personer","18","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","0_5","0","personer","226","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","0_5","1","personer","242","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","468","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","6_15","0","personer","380","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","6_15","1","personer","445","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","825","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","16_19","0","personer","203","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","16_19","1","personer","167","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","370","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","20_29","0","personer","382","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","20_29","1","personer","418","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","800","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","30_54","0","personer","1042","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","30_54","1","personer","990","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","2032","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","55_66","0","personer","563","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","55_66","1","personer","595","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","1158","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","67+","0","personer","572","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","67+","1","personer","517","befolkning_alder","NULL","NULL","1820"
"2014","NULL","befolkningen_ellers","67+","alle","personer","1089","befolkning_alder","NULL","NULL","1820"
"2014","NULL","alle","0_5","0","personer","79","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","0_5","1","personer","81","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","0_5","alle","personer","160","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","6_15","0","personer","117","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","6_15","1","personer","110","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","6_15","alle","personer","227","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","16_19","0","personer","65","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","16_19","1","personer","68","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","16_19","alle","personer","133","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","20_29","0","personer","127","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","20_29","1","personer","149","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","20_29","alle","personer","276","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","30_54","0","personer","319","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","30_54","1","personer","358","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","30_54","alle","personer","677","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","55_66","0","personer","163","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","55_66","1","personer","213","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","55_66","alle","personer","376","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","67+","0","personer","182","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","67+","1","personer","157","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","67+","alle","personer","339","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","0_5","0","personer","6","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","0_5","1","personer","3","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","0_5","alle","personer","9","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","6_15","0","personer","16","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","6_15","1","personer","16","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","6_15","alle","personer","32","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","16_19","0","personer","5","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","16_19","1","personer","7","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","16_19","alle","personer","12","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","20_29","0","personer","23","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","20_29","1","personer","17","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","20_29","alle","personer","40","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","30_54","0","personer","37","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","30_54","1","personer","39","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","30_54","alle","personer","76","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","55_66","0","personer","6","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","55_66","1","personer","6","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","55_66","alle","personer","12","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","67+","0","personer","6","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","67+","1","personer","0","befolkning_alder","NULL","NULL","1822"
"2014","NULL","innvandrere","67+","alle","personer","6","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","0_5","0","personer","73","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","0_5","1","personer","78","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","151","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","6_15","0","personer","101","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","6_15","1","personer","94","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","195","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","16_19","0","personer","60","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","16_19","1","personer","61","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","121","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","20_29","0","personer","104","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","20_29","1","personer","132","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","236","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","30_54","0","personer","282","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","30_54","1","personer","319","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","601","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","55_66","0","personer","157","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","55_66","1","personer","207","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","364","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","67+","0","personer","176","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","67+","1","personer","157","befolkning_alder","NULL","NULL","1822"
"2014","NULL","befolkningen_ellers","67+","alle","personer","333","befolkning_alder","NULL","NULL","1822"
"2014","NULL","alle","0_5","0","personer","392","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","0_5","1","personer","450","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","0_5","alle","personer","842","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","6_15","0","personer","757","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","6_15","1","personer","778","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","6_15","alle","personer","1535","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","16_19","0","personer","339","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","16_19","1","personer","377","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","16_19","alle","personer","716","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","20_29","0","personer","764","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","20_29","1","personer","861","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","20_29","alle","personer","1625","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","30_54","0","personer","2072","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","30_54","1","personer","2175","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","30_54","alle","personer","4247","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","55_66","0","personer","995","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","55_66","1","personer","1069","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","55_66","alle","personer","2064","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","67+","0","personer","1205","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","67+","1","personer","1052","befolkning_alder","NULL","NULL","1824"
"2014","NULL","alle","67+","alle","personer","2257","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","0_5","0","personer","4","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","0_5","1","personer","9","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","0_5","alle","personer","13","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","6_15","0","personer","23","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","6_15","1","personer","35","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","6_15","alle","personer","58","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","16_19","0","personer","13","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","16_19","1","personer","26","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","16_19","alle","personer","39","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","20_29","0","personer","59","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","20_29","1","personer","81","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","20_29","alle","personer","140","befolkning_alder","NULL","NULL","1824"
"2014","NULL","innvandrere","30_54","0","personer","182","befolkning_alder","NULL","NULL","1824"
