"";"aar";"bydel_nr";"utd_6";"innvkat_3";"kjonn";"enhet";"tabell_navn";"fylke_nr";"naringsregion_nr";"kommune_nr";"grunnskole";"NULL";"universitet_og_hogskole";"uoppgitt_ingen";"vgs";"alle"
"2702";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"05";"NULL";NA;"1353";NA;NA;NA;NA
"2703";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"06";"NULL";NA;"1984";NA;NA;NA;NA
"2704";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"07";"NULL";NA;"3181";NA;NA;NA;NA
"2705";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"08";"NULL";NA;"2378";NA;NA;NA;NA
"2706";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"09";"NULL";NA;"5565";NA;NA;NA;NA
"2707";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"10";"NULL";NA;"184";NA;NA;NA;NA
"2708";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"11";"NULL";NA;"1360";NA;NA;NA;NA
"2709";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"12";"NULL";NA;"1839";NA;NA;NA;NA
"2710";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"13";"NULL";NA;"682";NA;NA;NA;NA
"2711";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"14";"NULL";NA;"1337";NA;NA;NA;NA
"2712";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"15";"NULL";NA;"630";NA;NA;NA;NA
"2713";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"16";"NULL";NA;"485";NA;NA;NA;NA
"2714";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"17";"NULL";NA;"203";NA;NA;NA;NA
"2715";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"18";"NULL";NA;"250";NA;NA;NA;NA
"2716";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"19";"NULL";NA;"278";NA;NA;NA;NA
"2717";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"20";"NULL";NA;"3136";NA;NA;NA;NA
"2718";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"21";"NULL";NA;"330";NA;NA;NA;NA
"2719";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"22";"NULL";NA;"491";NA;NA;NA;NA
"2720";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"23";"NULL";NA;"476";NA;NA;NA;NA
"2721";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"24";"NULL";NA;"686";NA;NA;NA;NA
"2722";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"25";"NULL";NA;"2191";NA;NA;NA;NA
"2723";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"26";"NULL";NA;"1693";NA;NA;NA;NA
"2724";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"27";"NULL";NA;"2388";NA;NA;NA;NA
"2725";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"28";"NULL";NA;"257";NA;NA;NA;NA
"2726";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"29";"NULL";NA;"376";NA;NA;NA;NA
"2727";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"30";"NULL";NA;"211";NA;NA;NA;NA
"2728";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"31";"NULL";NA;"101";NA;NA;NA;NA
"2729";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"32";"NULL";NA;"1786";NA;NA;NA;NA
"2730";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"33";"NULL";NA;"632";NA;NA;NA;NA
"2731";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"34";"NULL";NA;"379";NA;NA;NA;NA
"2732";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"35";"NULL";NA;"2281";NA;NA;NA;NA
"2733";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"36";"NULL";NA;"510";NA;NA;NA;NA
"2734";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"37";"NULL";NA;"1848";NA;NA;NA;NA
"2735";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"38";"NULL";NA;"396";NA;NA;NA;NA
"2736";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"39";"NULL";NA;"4880";NA;NA;NA;NA
"2737";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"40";"NULL";NA;"3503";NA;NA;NA;NA
"2738";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"41";"NULL";NA;"443";NA;NA;NA;NA
"2739";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"42";"NULL";NA;"274";NA;NA;NA;NA
"2740";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"43";"NULL";NA;"190";NA;NA;NA;NA
"2741";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"44";"NULL";NA;"599";NA;NA;NA;NA
"2742";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"45";"NULL";NA;"270";NA;NA;NA;NA
"2743";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"46";"NULL";NA;"1047";NA;NA;NA;NA
"2744";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"47";"NULL";NA;"1317";NA;NA;NA;NA
"2745";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"48";"NULL";NA;"123";NA;NA;NA;NA
"2746";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"49";"NULL";NA;"436";NA;NA;NA;NA
"2747";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"50";"NULL";NA;"344";NA;NA;NA;NA
"2748";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"51";"NULL";NA;"492";NA;NA;NA;NA
"2749";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"52";"NULL";NA;"999";NA;NA;NA;NA
"2750";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"53";"NULL";NA;"859";NA;NA;NA;NA
"2751";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"54";"NULL";NA;"275";NA;NA;NA;NA
"2752";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"55";"NULL";NA;"618";NA;NA;NA;NA
"2753";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"56";"NULL";NA;"1138";NA;NA;NA;NA
"2754";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"57";"NULL";NA;"471";NA;NA;NA;NA
"2755";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"58";"NULL";NA;"141";NA;NA;NA;NA
"2756";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"59";"NULL";NA;"160";NA;NA;NA;NA
"2757";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"60";"NULL";NA;"408";NA;NA;NA;NA
"2758";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"61";"NULL";NA;"3080";NA;NA;NA;NA
"2759";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"62";"NULL";NA;"99";NA;NA;NA;NA
"2760";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"63";"NULL";NA;"376";NA;NA;NA;NA
"2761";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"64";"NULL";NA;"879";NA;NA;NA;NA
"2762";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"65";"NULL";NA;"89";NA;NA;NA;NA
"2763";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"66";"NULL";NA;"202";NA;NA;NA;NA
"2764";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"67";"NULL";NA;"251";NA;NA;NA;NA
"2765";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"68";"NULL";NA;"259";NA;NA;NA;NA
"2766";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"69";"NULL";NA;"214";NA;NA;NA;NA
"2767";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"70";"NULL";NA;"85";NA;NA;NA;NA
"2768";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"71";"NULL";NA;"286";NA;NA;NA;NA
"2769";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"72";"NULL";NA;"644";NA;NA;NA;NA
"2770";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"73";"NULL";NA;"1451";NA;NA;NA;NA
"2771";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"74";"NULL";NA;"451";NA;NA;NA;NA
"2772";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"75";"NULL";NA;"464";NA;NA;NA;NA
"2773";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"76";"NULL";NA;"638";NA;NA;NA;NA
"2774";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"77";"NULL";NA;"541";NA;NA;NA;NA
"2775";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"78";"NULL";NA;"550";NA;NA;NA;NA
"2776";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"79";"NULL";NA;"1236";NA;NA;NA;NA
"2777";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"80";"NULL";NA;"323";NA;NA;NA;NA
"2778";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"81";"NULL";NA;"674";NA;NA;NA;NA
"2779";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"82";"NULL";NA;"262";NA;NA;NA;NA
"2780";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"personer";"utdanningsniva";"NULL";"83";"NULL";NA;"408";NA;NA;NA;NA
"2781";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"00";"NULL";"NULL";NA;"14.55";NA;NA;NA;NA
"2782";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"01";"NULL";"NULL";NA;"20.3";NA;NA;NA;NA
"2783";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"02";"NULL";"NULL";NA;"13.6";NA;NA;NA;NA
"2784";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"03";"NULL";"NULL";NA;"8.5";NA;NA;NA;NA
"2785";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"04";"NULL";"NULL";NA;"19.3";NA;NA;NA;NA
"2786";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"05";"NULL";"NULL";NA;"15.4";NA;NA;NA;NA
"2787";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"06";"NULL";"NULL";NA;"16.4";NA;NA;NA;NA
"2788";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"07";"NULL";"NULL";NA;"15.9";NA;NA;NA;NA
"2789";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"08";"NULL";"NULL";NA;"17.4";NA;NA;NA;NA
"2790";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"09";"NULL";"NULL";NA;"17.6";NA;NA;NA;NA
"2791";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"10";"NULL";"NULL";NA;"15.2";NA;NA;NA;NA
"2792";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"11";"NULL";"NULL";NA;"15.3";NA;NA;NA;NA
"2793";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"12";"NULL";"NULL";NA;"13.8";NA;NA;NA;NA
"2794";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"14";"NULL";"NULL";NA;"12.8";NA;NA;NA;NA
"2795";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"15";"NULL";"NULL";NA;"14.5";NA;NA;NA;NA
"2796";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"16";"NULL";"NULL";NA;"12.4";NA;NA;NA;NA
"2797";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"17";"NULL";"NULL";NA;"12.7";NA;NA;NA;NA
"2798";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"18";"NULL";"NULL";NA;"17.3";NA;NA;NA;NA
"2799";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"19";"NULL";"NULL";NA;"14.6";NA;NA;NA;NA
"2800";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"20";"NULL";"NULL";NA;"17.1";NA;NA;NA;NA
"2801";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"99";"NULL";"NULL";NA;".";NA;NA;NA;NA
"2802";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"01";"NULL";NA;"18.9";NA;NA;NA;NA
"2803";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"02";"NULL";NA;"23.9";NA;NA;NA;NA
"2804";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"03";"NULL";NA;"19.3";NA;NA;NA;NA
"2805";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"04";"NULL";NA;"19.4";NA;NA;NA;NA
"2806";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"05";"NULL";NA;"7.1";NA;NA;NA;NA
"2807";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"06";"NULL";NA;"12.5";NA;NA;NA;NA
"2808";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"07";"NULL";NA;"16.5";NA;NA;NA;NA
"2809";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"08";"NULL";NA;"20.8";NA;NA;NA;NA
"2810";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"09";"NULL";NA;"8.5";NA;NA;NA;NA
"2811";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"10";"NULL";NA;"12.5";NA;NA;NA;NA
"2812";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"11";"NULL";NA;"23.8";NA;NA;NA;NA
"2813";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"12";"NULL";NA;"18.4";NA;NA;NA;NA
"2814";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"13";"NULL";NA;"17.5";NA;NA;NA;NA
"2815";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"14";"NULL";NA;"17.2";NA;NA;NA;NA
"2816";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"15";"NULL";NA;"18.5";NA;NA;NA;NA
"2817";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"16";"NULL";NA;"11.5";NA;NA;NA;NA
"2818";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"17";"NULL";NA;"14.1";NA;NA;NA;NA
"2819";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"18";"NULL";NA;"12.8";NA;NA;NA;NA
"2820";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"19";"NULL";NA;"14.9";NA;NA;NA;NA
"2821";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"20";"NULL";NA;"16.4";NA;NA;NA;NA
"2822";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"21";"NULL";NA;"16.1";NA;NA;NA;NA
"2823";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"22";"NULL";NA;"14";NA;NA;NA;NA
"2824";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"23";"NULL";NA;"22.4";NA;NA;NA;NA
"2825";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"24";"NULL";NA;"17";NA;NA;NA;NA
"2826";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"25";"NULL";NA;"14.5";NA;NA;NA;NA
"2827";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"26";"NULL";NA;"17.3";NA;NA;NA;NA
"2828";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"27";"NULL";NA;"18.1";NA;NA;NA;NA
"2829";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"28";"NULL";NA;"14.7";NA;NA;NA;NA
"2830";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"29";"NULL";NA;"17.8";NA;NA;NA;NA
"2831";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"30";"NULL";NA;"14.3";NA;NA;NA;NA
"2832";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"31";"NULL";NA;"14.1";NA;NA;NA;NA
"2833";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"32";"NULL";NA;"18";NA;NA;NA;NA
"2834";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"33";"NULL";NA;"16.6";NA;NA;NA;NA
"2835";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"34";"NULL";NA;"14.1";NA;NA;NA;NA
"2836";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"35";"NULL";NA;"15.3";NA;NA;NA;NA
"2837";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"36";"NULL";NA;"20.3";NA;NA;NA;NA
"2838";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"37";"NULL";NA;"16.3";NA;NA;NA;NA
"2839";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"38";"NULL";NA;"16.8";NA;NA;NA;NA
"2840";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"39";"NULL";NA;"14.5";NA;NA;NA;NA
"2841";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"40";"NULL";NA;"11.8";NA;NA;NA;NA
"2842";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"41";"NULL";NA;"16.1";NA;NA;NA;NA
"2843";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"42";"NULL";NA;"12.8";NA;NA;NA;NA
"2844";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"43";"NULL";NA;"13";NA;NA;NA;NA
"2845";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"44";"NULL";NA;"16.7";NA;NA;NA;NA
"2846";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"45";"NULL";NA;"21.5";NA;NA;NA;NA
"2847";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"46";"NULL";NA;"15.7";NA;NA;NA;NA
"2848";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"47";"NULL";NA;"17.1";NA;NA;NA;NA
"2849";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"48";"NULL";NA;"13.3";NA;NA;NA;NA
"2850";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"49";"NULL";NA;"14.2";NA;NA;NA;NA
"2851";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"50";"NULL";NA;"10.5";NA;NA;NA;NA
"2852";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"51";"NULL";NA;"13.5";NA;NA;NA;NA
"2853";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"52";"NULL";NA;"15.8";NA;NA;NA;NA
"2854";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"53";"NULL";NA;"14.2";NA;NA;NA;NA
"2855";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"54";"NULL";NA;"16.7";NA;NA;NA;NA
"2856";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"55";"NULL";NA;"13.2";NA;NA;NA;NA
"2857";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"56";"NULL";NA;"14.1";NA;NA;NA;NA
"2858";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"57";"NULL";NA;"17.6";NA;NA;NA;NA
"2859";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"58";"NULL";NA;"17.3";NA;NA;NA;NA
"2860";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"59";"NULL";NA;"16.2";NA;NA;NA;NA
"2861";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"60";"NULL";NA;"16.9";NA;NA;NA;NA
"2862";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"61";"NULL";NA;"11.3";NA;NA;NA;NA
"2863";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"62";"NULL";NA;"11.5";NA;NA;NA;NA
"2864";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"63";"NULL";NA;"11.7";NA;NA;NA;NA
"2865";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"64";"NULL";NA;"12.4";NA;NA;NA;NA
"2866";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"65";"NULL";NA;"10.7";NA;NA;NA;NA
"2867";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"66";"NULL";NA;"20.3";NA;NA;NA;NA
"2868";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"67";"NULL";NA;"11.5";NA;NA;NA;NA
"2869";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"68";"NULL";NA;"18.1";NA;NA;NA;NA
"2870";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"69";"NULL";NA;"16.5";NA;NA;NA;NA
"2871";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"70";"NULL";NA;"24";NA;NA;NA;NA
"2872";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"71";"NULL";NA;"16.5";NA;NA;NA;NA
"2873";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"72";"NULL";NA;"17.8";NA;NA;NA;NA
"2874";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"73";"NULL";NA;"15.9";NA;NA;NA;NA
"2875";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"74";"NULL";NA;"17.5";NA;NA;NA;NA
"2876";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"75";"NULL";NA;"19.1";NA;NA;NA;NA
"2877";2013;"NULL";"grunnskole";"befolkningen_ellers";"0";"prosent";"utdanningsniva";"NULL";"76";"NULL";NA;"19.2";NA;NA;NA;NA
